heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Buckets MSM-Mean: bucketsize:5;3;17;Coffee;0.01;[-0.35632, -0.35879, -0.33733, -0.32538, -0.34209, -0.25006, -0.12806, -0.085618, -0.066005, -0.032841, -0.066248, -0.11884, -0.14803, -0.054362, 0.031797, 0.13759];0,660421;16;;;;;;
Buckets MSM-Mean: bucketsize:5;3;17;Coffee;0.01;[-0.35632, -0.35879, -0.33733, -0.32538, -0.34209, -0.25006, -0.12806, -0.085618, -0.066005, -0.032841, -0.066248, -0.11884, -0.14803, -0.054362, 0.031797, 0.13759];0,660421;16;;;;;;
Buckets MSM-Mean: bucketsize:5;3;17;Coffee;0.01;[-0.35632, -0.35879, -0.33733, -0.32538, -0.34209, -0.25006, -0.12806, -0.085618, -0.066005, -0.032841, -0.066248, -0.11884, -0.14803, -0.054362, 0.031797, 0.13759];0,660421;16;16;-5743,666667;-99,72%;0,660421;2,54%;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.34077, -0.35632, -0.33733, -0.33733, -0.34081, -0.22674, -0.12422, -0.092605, -0.058158, -0.032841, -0.096982, -0.096982, -0.12321, -0.13473, -0.038413, 0.03704, 0.13759];0,761376;74;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.34077, -0.34208, -0.35495, -0.34209, -0.25006, -0.12806, -0.074725, -0.066005, -0.032841, -0.066248, -0.11884, -0.14803, -0.13473, -0.054362, 0.03704, 0.17114];0,782217;71;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.34077, -0.33733, -0.33733, -0.34081, -0.25006, -0.12422, -0.074725, -0.066005, -0.032841, -0.096982, -0.11884, -0.14803, -0.14803, -0.038413, 0.031797, 0.17114];0,816926;81;75,33333333;-5684,333333;-98,69%;0,786839667;22,17%;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.37417, -0.35632, -0.31464, -0.34208, -0.34081, -0.25006, -0.12422, -0.092605, -0.066005, -0.032841, -0.066248, -0.11884, -0.13473, -0.13473, -0.038413, 0.03704, 0.11954];0,79523;756;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.35879, -0.34208, -0.33733, -0.34209, -0.25006, -0.12806, -0.092605, -0.058158, -0.032841, -0.066248, -0.13116, -0.13473, -0.13473, -0.054362, 0.031797, 0.17114];0,740968;751;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35632, -0.35632, -0.33733, -0.34208, -0.34081, -0.25006, -0.12422, -0.092605, -0.066005, -0.058158, -0.066248, -0.13116, -0.12321, -0.12321, -0.073956, 0.03704, 0.13759];0,777632;689;732;-5027,666667;-87,29%;0,771276667;19,75%;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.35879, -0.34208, -0.35495, -0.34209, -0.25006, -0.12806, -0.092605, -0.058158, -0.032841, -0.093162, -0.11884, -0.14803, -0.13473, -0.038413, 0.03704, 0.17114];0,807586;7921;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35632, -0.35879, -0.35495, -0.32538, -0.34209, -0.22674, -0.12422, -0.12422, -0.066005, -0.058158, -0.066248, -0.096982, -0.14803, -0.14803, -0.038413, 0.03704, 0.17114];0,853109;7294;;;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35879, -0.32535, -0.32538, -0.35495, -0.34081, -0.25006, -0.12422, -0.092605, -0.058158, -0.02293, -0.066248, -0.096982, -0.1123, -0.12321, -0.054362, 0.030384, 0.13759];0,750158;8320;7845;2085,333333;36,21%;0,803617667;24,77%;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.37417, -0.33733, -0.35495, -0.34208, -0.22674, -0.2867, -0.12422, -0.066005, -0.066005, -0.02293, -0.096982, -0.096982, -0.17842, -0.12321, -0.054362, 0.030384, 0.17114];1,088247;130;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.35632, -0.35495, -0.35731, -0.34209, -0.25006, -0.2867, -0.12806, -0.066005, -0.074725, -0.032841, -0.093162, -0.085618, -0.18414, -0.18414, -0.054362, 0.030384, 0.17114];1,061331;99;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.34077, -0.35879, -0.37417, -0.34209, -0.36874, -0.25006, -0.2209, -0.074725, -0.066005, -0.032841, -0.096982, -0.096982, -0.14803, -0.14803, -0.054362, 0.03704, 0.17114];1,049248;83;104;-5655,666667;-98,19%;1,066275333;65,55%;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35879, -0.32535, -0.32535, -0.34208, -0.36415, -0.25006, -0.12422, -0.092605, -0.066005, -0.032841, -0.093162, -0.085618, -0.17842, -0.17842, -0.073956, 0.03704, 0.11954];0,926392;1005;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35879, -0.35731, -0.31464, -0.32538, -0.34209, -0.22674, -0.12422, -0.12422, -0.066005, -0.02293, -0.085618, -0.085618, -0.073956, -0.14803, -0.054362, 0.03704, 0.11954];0,918934;912;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.34077, -0.35731, -0.32538, -0.36874, -0.2867, -0.14037, -0.092605, -0.058158, -0.02293, -0.066248, -0.093162, -0.13473, -0.1123, -0.12321, 0.030384, 0.17114];1,102056;852;923;-4836,666667;-83,97%;0,982460667;52,54%;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.37417, -0.33733, -0.35731, -0.36415, -0.34209, -0.22674, -0.12422, -0.058158, -0.066005, -0.066248, -0.096982, -0.11884, -0.1123, -0.038413, -0.073956, 0.030384, 0.17114];1,003389;8121;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.34077, -0.37417, -0.35879, -0.34081, -0.36415, -0.25006, -0.12806, -0.12806, -0.066005, -0.052163, -0.066248, -0.096982, -0.18414, -0.13473, -0.054362, 0.031797, 0.17114];0,968132;9086;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.34077, -0.34077, -0.34208, -0.36874, -0.2867, -0.12806, -0.058158, -0.066005, -0.02293, -0.052163, -0.11884, -0.13473, -0.1123, -0.054362, 0.03704, 0.11954];0,947479;9694;8967;3207,333333;55,69%;0,973;51,07%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.35495, -0.32535, -0.35879, -0.34208, -0.36874, -0.2867, -0.074725, -0.092605, -0.066248, -0.066248, -0.11884, -0.085618, -0.13473, -0.1123, -0.054362, 0.03704, 0.11954];1,196419;114;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.31464, -0.36415, -0.32538, -0.35495, -0.34081, -0.36874, -0.12806, -0.092605, -0.093162, -0.032841, -0.093162, -0.093162, -0.18414, -0.14803, -0.054362, 0.031797, 0.13759];1,284384;107;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.36415, -0.33733, -0.32535, -0.33733, -0.36874, -0.074725, -0.074725, -0.074725, -0.096982, -0.052163, -0.085618, -0.093162, -0.18414, -0.18414, -0.12321, 0.030384, 0.17114];1,492386;126;115,6666667;-5644;-97,99%;1,324396333;105,63%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35879, -0.34208, -0.35879, -0.35731, -0.34081, -0.2209, -0.22674, -0.18785, -0.096982, -0.066248, -0.093162, -0.13116, -0.17842, -0.054362, -0.14803, 0.030384, 0.11954];1,245353;1366;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.35495, -0.32538, -0.35731, -0.35632, -0.34081, -0.36874, -0.12422, -0.074725, -0.02293, -0.066005, -0.066248, -0.13116, -0.1123, -0.1123, -0.038413, 0.031797, 0.17114];1,189957;1091;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.34077, -0.34208, -0.35632, -0.35879, -0.36874, -0.22674, -0.12806, -0.074725, -0.096982, -0.052163, -0.066005, -0.093162, -0.1123, -0.1123, -0.12321, -0.12321, 0.13759];1,351086;987;1148;-4611,666667;-80,07%;1,262132;95,96%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35731, -0.35495, -0.35495, -0.35632, -0.34081, -0.34209, -0.2209, -0.074725, -0.032841, -0.093162, -0.13116, -0.13116, -0.17842, -0.054362, -0.038413, 0.030384, 0.17114];1,091943;13222;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35495, -0.35879, -0.34077, -0.36415, -0.36874, -0.12806, -0.12422, -0.092605, -0.066005, -0.058158, -0.096982, -0.093162, -0.14803, -0.13473, -0.038413, 0.03704, 0.17114];1,115724;11351;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.35632, -0.32538, -0.32535, -0.35731, -0.2867, -0.2209, -0.12806, -0.18785, -0.13116, -0.032841, -0.066005, -0.13116, -0.13473, -0.14803, -0.12321, 0.03704, 0.17114];1,265618;13541;12704,66667;6945;120,58%;1,157761667;79,76%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.35879, -0.35731, -0.35879, -0.35632, -0.32538, -0.25006, -0.092605, -0.14037, -0.066005, -0.18785, -0.1123, -0.066248, -0.1123, -0.17842, -0.093162, 0.17114, 0.17114];1,765813;79;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.37417, -0.37417, -0.35879, -0.34208, -0.37417, -0.25006, -0.092605, -0.25006, -0.12806, -0.12806, -0.066248, -0.096982, -0.038413, -0.038413, -0.038413, 0.031797, 0.030384];1,773535;118;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;17;Coffee;0.01;[-0.34208, -0.34077, -0.35879, -0.35879, -0.35879, -0.12806, -0.18785, -0.2209, -0.14037, -0.14037, -0.093162, -0.093162, -0.038413, -0.13473, -0.054362, 0.031797, 0.030384];1,529341;86;94,33333333;-5665,333333;-98,36%;1,689563;162,33%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.32535, -0.33733, -0.34208, -0.33733, -0.32538, -0.12806, -0.066005, -0.12422, -0.085618, -0.02293, -0.066248, -0.054362, -0.096982, -0.14803, -0.073956, 0.031797, 0.03704];1,52415;839;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.36874, -0.32538, -0.33733, -0.37417, -0.34209, -0.12422, -0.22674, -0.18785, -0.12806, -0.092605, -0.096982, -0.093162, -0.054362, -0.1123, -0.038413, 0.03704, 0.030384];1,630023;805;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;17;Coffee;0.01;[-0.36415, -0.36874, -0.35879, -0.36874, -0.36415, -0.14037, -0.085618, -0.074725, -0.066005, -0.092605, -0.12321, -0.13473, -0.18414, -0.14803, -0.066248, 0.030384, 0.030384];1,482244;1141;928,3333333;-4831,333333;-83,88%;1,545472333;139,95%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.31464, -0.32538, -0.32535, -0.35495, -0.34081, -0.22674, -0.2867, -0.25006, -0.12806, -0.032841, -0.093162, -0.096982, -0.14803, -0.12321, -0.093162, 0.11954, 0.11954];1,470491;10932;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.34208, -0.32535, -0.34209, -0.34208, -0.32538, -0.2209, -0.25006, -0.12422, -0.12422, -0.12422, -0.052163, -0.12321, -0.13473, -0.18414, -0.038413, 0.030384, 0.11954];1,05809;10931;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;17;Coffee;0.01;[-0.32535, -0.37417, -0.35632, -0.31464, -0.35495, -0.2867, -0.2209, -0.066005, -0.14037, -0.066005, -0.073956, -0.13473, -0.13116, -0.17842, -0.052163, 0.030384, 0.030384];1,520641;11870;11244,33333;5484,666667;95,23%;1,349740667;109,56%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.35879, -0.31464, -0.34081, -0.25006, -0.12806, -0.092605, -0.085618, -0.11884, -0.13473, -0.073956, 0.031797, 0.13759];0,77143;44;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.35632, -0.35495, -0.36415, -0.34081, -0.22674, -0.12806, -0.074725, -0.058158, -0.093162, -0.13116, -0.13473, -0.054362, 0.03704, 0.13759];0,764208;42;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.37417, -0.32535, -0.33733, -0.34209, -0.22674, -0.12806, -0.074725, -0.032841, -0.052163, -0.11884, -0.13473, -0.038413, 0.030384, 0.13759];0,751346;42;42,66666667;-5717;-99,26%;0,762328;18,36%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.35632, -0.35731, -0.33733, -0.34081, -0.25006, -0.12422, -0.092605, -0.066005, -0.093162, -0.11884, -0.13473, -0.054362, 0.030384, 0.13759];0,726088;439;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.35731, -0.33733, -0.34208, -0.25006, -0.12806, -0.074725, -0.058158, -0.02293, -0.052163, -0.11884, -0.14803, -0.054362, 0.03704, 0.13759];0,712178;439;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.34209, -0.22674, -0.12422, -0.092605, -0.058158, -0.032841, -0.066248, -0.11884, -0.14803, -0.038413, 0.031797, 0.13759];0,708327;442;440;-5319,666667;-92,36%;0,715531;11,10%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.36415, -0.34081, -0.25006, -0.12422, -0.092605, -0.058158, -0.032841, -0.066248, -0.11884, -0.14803, -0.054362, 0.031797, 0.13759];0,717118;4398;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.35879, -0.33733, -0.32538, -0.34081, -0.22674, -0.12806, -0.092605, -0.032841, -0.052163, -0.13116, -0.13473, -0.038413, 0.030384, 0.13759];0,71693;4470;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.32538, -0.34209, -0.22674, -0.12422, -0.092605, -0.066005, -0.032841, -0.052163, -0.11884, -0.12321, -0.073956, 0.031797, 0.13759];0,698282;4468;4445,333333;-1314,333333;-22,82%;0,710776667;10,36%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.35632, -0.32535, -0.33733, -0.25006, -0.14037, -0.085618, -0.066248, -0.096982, -0.14803, -0.038413, 0.031797, 0.13759];0,790373;33;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.35731, -0.33733, -0.22674, -0.14037, -0.085618, -0.093162, -0.13473, -0.054362, 0.031797, 0.13759];0,796035;33;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.35731, -0.33733, -0.22674, -0.12422, -0.092605, -0.066005, -0.032841, -0.11884, -0.14803, -0.054362, 0.030384, 0.13759];0,771972;34;33,33333333;-5726,333333;-99,42%;0,786126667;22,06%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.35731, -0.31464, -0.22674, -0.12422, -0.074725, -0.058158, -0.093162, -0.11884, -0.12321, -0.054362, 0.030384, 0.13759];0,794638;330;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.37417, -0.32538, -0.34081, -0.25006, -0.12422, -0.074725, -0.032841, -0.066248, -0.1123, -0.12321, -0.038413, 0.031797, 0.13759];0,778963;337;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.35632, -0.32538, -0.22674, -0.12422, -0.092605, -0.093162, -0.1123, -0.13473, -0.054362, 0.030384, 0.11954];0,787155;335;334;-5425,666667;-94,20%;0,786918667;22,18%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.33733, -0.34209, -0.25006, -0.12422, -0.085618, -0.066248, -0.11884, -0.13473, -0.073956, 0.030384, 0.13759];0,742443;3394;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.32535, -0.34081, -0.22674, -0.12806, -0.085618, -0.066248, -0.11884, -0.13473, -0.054362, 0.031797, 0.13759];0,711786;3402;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.33733, -0.32538, -0.34209, -0.22674, -0.12806, -0.074725, -0.085618, -0.1123, -0.12321, -0.054362, 0.031797, 0.13759];0,721292;3386;3394;-2365,666667;-41,07%;0,725173667;12,59%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;17;Coffee;0.01;[-0.35632, -0.33733, -0.25006, -0.12806, -0.092605, -0.11884, -0.12321, -0.038413, 0.03704, 0.13759];0,821801;26;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.34208, -0.22674, -0.12422, -0.093162, -0.14803, -0.038413, 0.03704, 0.13759];0,837736;27;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;17;Coffee;0.01;[-0.35632, -0.36415, -0.22674, -0.12806, -0.092605, -0.058158, -0.02293, -0.052163, -0.12321, -0.038413, 0.03704, 0.17114];0,856091;26;26,33333333;-5733,333333;-99,54%;0,838542667;30,19%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;17;Coffee;0.01;[-0.35879, -0.31464, -0.22674, -0.12422, -0.074725, -0.058158, -0.066248, -0.13116, -0.054362, 0.030384, 0.11954];0,834039;274;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;17;Coffee;0.01;[-0.37417, -0.33733, -0.34209, -0.25006, -0.12422, -0.066248, -0.12321, -0.054362, 0.030384, 0.13759];0,823123;275;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;17;Coffee;0.01;[-0.36415, -0.34209, -0.25006, -0.12806, -0.085618, -0.096982, -0.12321, -0.054362, 0.031797, 0.13759];0,795195;275;274,6666667;-5485;-95,23%;0,817452333;26,92%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;17;Coffee;0.01;[-0.35495, -0.32538, -0.34209, -0.25006, -0.12806, -0.074725, -0.032841, -0.13116, -0.13473, -0.054362, 0.031797, 0.11954];0,802165;2757;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;17;Coffee;0.01;[-0.34077, -0.34208, -0.25006, -0.12422, -0.092605, -0.093162, -0.11884, -0.14803, -0.054362, 0.030384, 0.13759];0,787375;2776;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;17;Coffee;0.01;[-0.35879, -0.32538, -0.22674, -0.12806, -0.074725, -0.066248, -0.11884, -0.13473, -0.054362, 0.03704, 0.13759];0,769482;2765;2766;-2993,666667;-51,98%;0,786340667;22,09%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;17;Coffee;0.01;[-0.35495, -0.36874, -0.25006, -0.12422, -0.092605, -0.052163, -0.11884, -0.054362, 0.031797, 0.11954];0,877638;22;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;17;Coffee;0.01;[-0.35495, -0.34208, -0.22674, -0.092605, -0.14037, -0.052163, 0.03704, 0.13759];0,971031;21;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;17;Coffee;0.01;[-0.35495, -0.22674, -0.14037, -0.066248, -0.1123, -0.12321, -0.054362, 0.030384, 0.13759];0,882353;22;21,66666667;-5738;-99,62%;0,910340667;41,34%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;17;Coffee;0.01;[-0.34077, -0.35731, -0.33733, -0.34209, -0.25006, -0.12806, -0.085618, -0.052163, -0.14803, -0.073956, 0.03704, 0.11954];0,844356;224;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;17;Coffee;0.01;[-0.34077, -0.32538, -0.34209, -0.22674, -0.12422, -0.058158, -0.13473, -0.073956, 0.031797, 0.13759];0,858182;231;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.36415, -0.22674, -0.12422, -0.085618, -0.13116, -0.038413, 0.031797, 0.11954];0,845388;222;225,6666667;-5534;-96,08%;0,849308667;31,87%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;17;Coffee;0.01;[-0.34208, -0.34081, -0.22674, -0.12422, -0.092605, -0.1123, -0.13473, -0.054362, 0.03704, 0.13759];0,821222;2307;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;17;Coffee;0.01;[-0.34077, -0.33733, -0.22674, -0.12422, -0.085618, -0.11884, -0.13473, -0.054362, 0.03704, 0.13759];0,813822;2302;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.35495, -0.34208, -0.22674, -0.12806, -0.093162, -0.13116, -0.13473, -0.038413, 0.030384, 0.13759];0,794138;2296;2301,666667;-3458;-60,04%;0,809727333;25,72%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.35495, -0.34081, -0.22674, -0.12422, -0.092605, -0.066005, -0.032841, -0.066248, -0.1123, -0.13473, -0.054362, 0.031797, 0.13759];0,732498;50;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.35632, -0.32535, -0.34209, -0.22674, -0.12806, -0.092605, -0.066248, -0.11884, -0.13473, -0.054362, 0.031797, 0.13759];0,720043;50;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;17;Coffee;0.01;[-0.35879, -0.31464, -0.34209, -0.22674, -0.12422, -0.092605, -0.066005, -0.032841, -0.066248, -0.11884, -0.13473, -0.073956, 0.03704, 0.13759];0,738665;50;50;-5709,666667;-99,13%;0,730402;13,40%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.35731, -0.31464, -0.34081, -0.22674, -0.12806, -0.092605, -0.066005, -0.032841, -0.066248, -0.1123, -0.13473, -0.054362, 0.031797, 0.13759];0,715258;528;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.37417, -0.32535, -0.34081, -0.22674, -0.12422, -0.092605, -0.066005, -0.032841, -0.066248, -0.1123, -0.13473, -0.054362, 0.03704, 0.13759];0,718301;511;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.36415, -0.34209, -0.22674, -0.12806, -0.092605, -0.066005, -0.032841, -0.066248, -0.11884, -0.13473, -0.054362, 0.030384, 0.13759];0,708831;508;515,6666667;-5244;-91,05%;0,71413;10,88%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.32535, -0.34081, -0.22674, -0.12806, -0.092605, -0.066005, -0.032841, -0.066248, -0.1123, -0.13473, -0.054362, 0.031797, 0.13759];0,693838;5173;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35632, -0.32535, -0.34209, -0.25006, -0.12806, -0.092605, -0.058158, -0.032841, -0.066248, -0.11884, -0.13473, -0.054362, 0.03704, 0.13759];0,698381;5187;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.36415, -0.34081, -0.22674, -0.12422, -0.092605, -0.058158, -0.032841, -0.066248, -0.11884, -0.13473, -0.054362, 0.030384, 0.13759];0,711391;5130;5163,333333;-596,3333333;-10,35%;0,701203333;8,87%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.35879, -0.34209, -0.22674, -0.14037, -0.085618, -0.052163, -0.13473, -0.054362, 0.03704, 0.13759];0,820304;35;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.37417, -0.31464, -0.34208, -0.25006, -0.12422, -0.092605, -0.066248, -0.12321, -0.054362, 0.030384, 0.13759];0,804616;35;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;17;Coffee;0.01;[-0.35879, -0.33733, -0.36874, -0.22674, -0.12806, -0.066248, -0.11884, -0.14803, -0.054362, 0.031797, 0.13759];0,79122;35;35;-5724,666667;-99,39%;0,80538;25,05%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.35879, -0.34209, -0.22674, -0.12422, -0.085618, -0.052163, -0.11884, -0.14803, -0.054362, 0.030384, 0.13759];0,766494;364;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.35731, -0.34081, -0.25006, -0.12422, -0.092605, -0.066005, -0.032841, -0.066248, -0.11884, -0.14803, -0.038413, 0.030384, 0.11954];0,76585;358;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;17;Coffee;0.01;[-0.35731, -0.32538, -0.22674, -0.12806, -0.074725, -0.032841, -0.066248, -0.11884, -0.14803, -0.073956, 0.031797, 0.13759];0,779798;361;361;-5398,666667;-93,73%;0,770714;19,66%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;17;Coffee;0.01;[-0.35495, -0.34081, -0.25006, -0.12806, -0.092605, -0.058158, -0.02293, -0.066248, -0.11884, -0.14803, -0.073956, 0.031797, 0.13759];0,757473;3633;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;17;Coffee;0.01;[-0.37417, -0.33733, -0.36415, -0.22674, -0.12806, -0.092605, -0.066248, -0.11884, -0.14803, -0.054362, 0.03704, 0.13759];0,762696;3653;;;;;;
