heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.5037, 0.59136, 0.69455, 0.80609, 0.91254, 1.0108, 1.1019, 1.1914, 1.2806, 1.3652, 1.4301, 1.4566, 1.449, 1.4035];0,29617;49;53,33333333;0,60099;1,224488285;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.59206, 0.69455, 0.80641, 0.91383, 1.0112, 1.1009, 1.1902, 1.2806, 1.3652, 1.4122, 1.4531, 1.4459, 1.4048];0,29181;568;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.59206, 0.69166, 0.80641, 0.91254, 1.0108, 1.1019, 1.1928, 1.282, 1.3612, 1.4258, 1.4505, 1.408, 1.4048];0,36611;489;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.59206, 0.69455, 0.80609, 0.91254, 1.0125, 1.1019, 1.1723, 1.2806, 1.3652, 1.4122, 1.4505, 1.4365, 1.4035];0,34557;609;555,3333333;0,334496667;0,238097001;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.59206, 0.69489, 0.80609, 0.91383, 1.0108, 1.0832, 1.1914, 1.2826, 1.3665, 1.4301, 1.4404, 1.4424, 1.408];0,34125;6198;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.49044, 0.57456, 0.78639, 0.80402, 0.91471, 0.91471, 1.1011, 1.1902, 1.2826, 1.3612, 1.4258, 1.4505, 1.4424, 1.4138];1,05049;7574;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.49044, 0.57456, 0.69455, 0.80402, 0.91383, 1.0112, 1.1011, 1.1914, 1.2826, 1.3652, 1.4258, 1.4301, 1.4424, 1.4048];0,38111;5838;6536,666667;0,59095;1,187326498;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.50189, 0.58728, 0.80609, 0.80402, 0.91471, 1.1011, 1.1902, 1.1928, 1.351, 1.4301, 1.4566, 1.408, 1.4424];1,68502;99;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.5037, 0.57456, 0.69455, 0.80641, 1.0125, 1.0125, 1.1011, 1.1914, 1.1928, 1.3665, 1.4566, 1.4404, 1.408, 1.4138];1,20284;87;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.67577, 0.80609, 0.91383, 0.91471, 1.1009, 1.1011, 1.2826, 1.3612, 1.4122, 1.4404, 1.4459, 1.4138];1,02689;101;95,66666667;1,304916667;3,829983591;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.57456, 0.69166, 0.80641, 0.91471, 0.99399, 1.1902, 1.1723, 1.2826, 1.4404, 1.4122, 1.4566, 1.4048, 1.4138];1,16283;896;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.5037, 0.50189, 0.69455, 0.80402, 0.91254, 0.99399, 1.1011, 1.1019, 1.2806, 1.3612, 1.422, 1.4258, 1.4138, 1.4365];1,18231;890;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.50189, 0.67577, 0.80609, 0.99399, 1.0112, 1.0832, 1.1902, 1.2806, 1.422, 1.4566, 1.4566, 1.4459, 1.4365];1,37595;1045;943,6666667;1,240363333;3,591047612;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.58728, 0.69455, 0.78639, 0.80402, 1.0108, 1.1011, 1.282, 1.1902, 1.4258, 1.422, 1.4505, 1.449, 1.449];1,79151;9427;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.59206, 0.59136, 0.69455, 0.91254, 0.91254, 1.0125, 1.1011, 1.1009, 1.2806, 1.422, 1.4258, 1.4301, 1.449, 1.449];1,80086;11842;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.59136, 0.59136, 0.69489, 0.80641, 0.91383, 0.91471, 1.1009, 1.1009, 1.265, 1.351, 1.4122, 1.4505, 1.4048, 1.4365];1,54966;11003;10757,33333;1,71401;5,344190695;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.59136, 0.5042, 0.5042, 0.69489, 0.89509, 1.0108, 1.0125, 1.0832, 1.3612, 1.4122, 1.4301, 1.4404, 1.449, 1.4459];2,42533;115;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.50189, 0.69489, 0.57456, 0.67577, 0.91471, 0.89509, 1.0832, 1.1914, 1.2806, 1.3665, 1.422, 1.351, 1.449, 1.449];2,12743;89;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.69166, 0.69489, 0.69489, 0.91254, 1.0125, 1.1009, 1.1914, 1.265, 1.4531, 1.4258, 1.422, 1.4048, 1.4035];1,58001;143;115,6666667;2,044256667;6,566556859;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.49044, 0.59206, 0.69489, 0.67577, 0.89509, 1.0125, 1.0112, 1.1914, 1.265, 1.3652, 1.351, 1.4122, 1.408, 1.4035];1,43082;1301;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.57456, 0.69455, 0.80641, 0.80609, 1.0832, 1.0108, 1.0108, 1.1902, 1.265, 1.351, 1.422, 1.4122, 1.408, 1.4138];1,89742;1220;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.69166, 0.5042, 0.57456, 0.80641, 0.91383, 1.0125, 1.1914, 1.1902, 1.265, 1.3612, 1.4258, 1.4122, 1.4459, 1.4048];2,01139;921;1147,333333;1,779876667;5,58798781;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.58728, 0.59206, 0.80609, 0.80641, 0.89509, 1.0832, 1.1011, 1.1914, 1.282, 1.265, 1.4404, 1.3652, 1.4048, 1.4048];1,9612;13606;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.5037, 0.50189, 0.67577, 0.80641, 0.91471, 0.91471, 0.99399, 1.0108, 1.3665, 1.4258, 1.4404, 1.4301, 1.4365, 1.4365];1,95259;12511;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.49044, 0.59136, 0.5042, 0.69166, 0.91471, 1.1723, 1.1928, 1.1928, 1.3612, 1.351, 1.422, 1.4301, 1.4365, 1.408];2,19046;13024;13047;2,03475;6,531369138;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.59206, 0.58728, 0.78639, 0.91471, 0.80402, 1.1011, 1.1019, 1.2826, 1.2826, 1.3612, 1.4459, 1.4404, 1.4258, 1.4301];2,38444;126;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.67577, 0.49044, 0.5042, 0.69455, 0.91383, 0.99399, 1.1019, 1.1019, 1.2826, 1.2806, 1.4138, 1.4122, 1.4035, 1.4258];2,63435;128;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;14;OliveOil;0.01;[0.59136, 0.59136, 0.69489, 0.67577, 0.59136, 1.1019, 1.265, 1.2806, 1.282, 1.3665, 1.4035, 1.408, 1.449, 1.449];2,87708;159;137,6666667;2,631956667;8,741853894;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.5042, 0.69455, 0.59206, 0.69489, 0.78639, 0.99399, 1.0112, 1.1019, 1.1723, 1.3612, 1.4258, 1.422, 1.4365, 1.4424];1,68805;984;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.5037, 0.5042, 0.59206, 0.69489, 0.80402, 1.0125, 1.1723, 1.2826, 1.1914, 1.1902, 1.4138, 1.4048, 1.4566, 1.449];1,91553;1296;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;14;OliveOil;0.01;[0.78639, 0.69166, 0.91254, 0.89509, 0.91471, 1.1723, 1.0112, 1.1009, 1.1902, 1.1928, 1.4122, 1.449, 1.4365, 1.4138];3,14991;1713;1331;2,251163333;7,332395652;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.57456, 0.59206, 0.5037, 0.78639, 0.80609, 1.1011, 1.1723, 1.265, 1.265, 1.351, 1.408, 1.4122, 1.4048, 1.4404];2,49805;9810;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.49044, 0.49044, 0.67577, 0.91471, 0.89509, 1.1011, 1.1902, 1.1723, 1.2806, 1.265, 1.4258, 1.4531, 1.422, 1.4138];2,05851;17748;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;14;OliveOil;0.01;[0.80609, 0.59206, 0.69489, 0.78639, 0.78639, 1.0112, 1.0832, 1.1009, 1.1902, 1.1928, 1.4424, 1.4404, 1.4122, 1.4531];2,94788;11506;13021,33333;2,50148;8,258911056;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69166, 0.80609, 0.91383, 1.0108, 1.0832, 1.1723, 1.282, 1.351, 1.4301, 1.449, 1.4048];0,41097;38;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69489, 0.80402, 0.91383, 1.0125, 1.1011, 1.1928, 1.2826, 1.351, 1.422, 1.4459, 1.408];0,33945;38;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.59136, 0.69166, 0.80609, 0.91383, 1.0125, 1.1011, 1.1928, 1.2806, 1.3665, 1.4301, 1.4566, 1.408];0,34457;38;38;0,364996667;0,350988884;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.50189, 0.59136, 0.69489, 0.80402, 0.91383, 1.0108, 1.1019, 1.1914, 1.282, 1.3652, 1.422, 1.4404, 1.4459, 1.4048];0,29265;381;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.5037, 0.59136, 0.69489, 0.80402, 0.91383, 1.0125, 1.1009, 1.1914, 1.282, 1.3612, 1.4122, 1.4531, 1.4424, 1.4138];0,30465;385;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.49044, 0.59136, 0.69455, 0.80402, 0.91383, 1.0108, 1.1019, 1.1928, 1.282, 1.3612, 1.4258, 1.4505, 1.449, 1.408];0,30367;386;384;0,300323333;0,11160874;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69489, 0.80402, 0.91471, 1.0112, 1.1009, 1.1914, 1.2826, 1.3612, 1.422, 1.4531, 1.449, 1.4048];0,28101;3909;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69455, 0.80402, 0.91383, 1.0125, 1.1011, 1.1902, 1.2826, 1.3652, 1.4258, 1.4566, 1.4459, 1.4048];0,28097;3939;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69489, 0.80609, 0.91254, 1.0112, 1.1011, 1.1914, 1.282, 1.3665, 1.422, 1.4531, 1.4365, 1.4048];0,28525;3914;3920,666667;0,28241;0,045304808;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.58728, 0.69489, 0.80402, 0.91254, 1.0125, 1.1019, 1.1914, 1.2806, 1.422, 1.449, 1.4138];0,94265;28;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.57456, 0.69489, 0.80609, 0.91383, 0.99399, 1.0832, 1.1902, 1.2826, 1.3612, 1.422, 1.408];0,51341;28;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.69166, 0.80402, 0.91383, 1.0125, 1.1011, 1.1928, 1.282, 1.3652, 1.4531, 1.4459, 1.4035];0,75135;28;28;0,735803333;1,723482745;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.49044, 0.57456, 0.67577, 0.80641, 0.89509, 1.0112, 1.1011, 1.1914, 1.282, 1.3652, 1.4301, 1.4424, 1.4138];0,45013;300;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.5042, 0.57456, 0.69489, 0.80609, 0.91254, 0.99399, 1.1011, 1.1914, 1.2826, 1.351, 1.422, 1.449, 1.4138];0,40471;291;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69166, 0.80641, 0.91383, 1.0112, 1.1011, 1.1902, 1.282, 1.351, 1.4505, 1.408];0,45441;290;293,6666667;0,436416667;0,615340958;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.49044, 0.59206, 0.69166, 0.80641, 0.91471, 1.0125, 1.1019, 1.1902, 1.2806, 1.3665, 1.4122, 1.4404, 1.408];0,37137;2924;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.5042, 0.57456, 0.69489, 0.78639, 0.89509, 1.0125, 1.1009, 1.1902, 1.2806, 1.351, 1.422, 1.408];0,53635;2950;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.5042, 0.59136, 0.69455, 0.80609, 0.91254, 0.99399, 1.1011, 1.1914, 1.282, 1.3612, 1.422, 1.4138];0,46229;3006;2960;0,45667;0,690306104;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69455, 0.80402, 0.91471, 1.1011, 1.1928, 1.282, 1.3652, 1.4122, 1.4566, 1.4138];0,7337;24;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.59206, 0.69166, 0.80641, 0.91254, 1.0125, 1.1914, 1.2826, 1.4301, 1.4505, 1.4424, 1.4035];0,91311;22;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.67577, 0.80402, 0.91254, 1.0108, 1.0832, 1.1928, 1.2806, 1.3652, 1.4301, 1.4505];0,90203;22;22,66666667;0,849613333;2,14473603;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.5042, 0.57456, 0.69489, 0.80609, 0.89509, 1.0112, 1.1009, 1.1902, 1.2826, 1.3665, 1.4122, 1.4424];0,55979;232;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.5037, 0.59206, 0.69489, 0.78639, 0.91383, 1.0112, 1.1011, 1.265, 1.3665, 1.449, 1.4138];0,81921;238;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.57456, 0.69166, 0.80641, 0.91471, 1.0125, 1.0832, 1.1914, 1.2806, 1.351, 1.4258, 1.4424];0,88305;230;233,3333333;0,754016667;1,790897089;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.57456, 0.67577, 0.80609, 0.91471, 1.0108, 1.1009, 1.1902, 1.2806, 1.3652, 1.4531, 1.408];0,50175;2357;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.5042, 0.59206, 0.67577, 0.78639, 0.89509, 1.0125, 1.1011, 1.1914, 1.2806, 1.351, 1.4122, 1.4505, 1.4048];0,45921;2377;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.49044, 0.59136, 0.67577, 0.80641, 0.91254, 1.0125, 1.1011, 1.1723, 1.2826, 1.3665, 1.4122, 1.4531, 1.4138];0,44619;2360;2364,666667;0,46905;0,736129104;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.59206, 0.69455, 0.80609, 0.91254, 1.0125, 1.1019, 1.1914, 1.282, 1.4424];1,21193;19;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69455, 0.80402, 0.89509, 1.1009, 1.1902, 1.3665, 1.4035];1,26627;19;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.50189, 0.59206, 0.69455, 0.78639, 1.0125, 1.0832, 1.1902, 1.282, 1.4404, 1.4424];1,27694;19;19;1,251713333;3,633058198;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;OliveOil;0.01;[0.59206, 0.69166, 0.80609, 0.89509, 1.0112, 1.1019, 1.1723, 1.2826, 1.3665, 1.408];0,94343;209;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69455, 0.78639, 0.91383, 1.1009, 1.1723, 1.282, 1.3612, 1.4531];1,05348;191;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;14;OliveOil;0.01;[0.57456, 0.69455, 0.78639, 1.0125, 1.1019, 1.1914, 1.2806, 1.351, 1.4404, 1.4459, 1.4138];1,19132;201;200,3333333;1,062743333;2,933609703;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69489, 0.80609, 0.99399, 1.1009, 1.1902, 1.282, 1.3665, 1.4505, 1.4138];0,82985;2004;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.57456, 0.69166, 0.80641, 0.89509, 1.0125, 1.1928, 1.282, 1.351, 1.4566, 1.4138];0,91335;1987;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.57456, 0.67577, 0.80609, 0.91383, 1.0125, 1.0832, 1.1928, 1.2826, 1.4048];0,79789;1968;1986,333333;0,84703;2,13517415;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69166, 0.80402, 0.91383, 1.0112, 1.1019, 1.1902, 1.282, 1.3665, 1.422, 1.4566, 1.4365, 1.408];0,29317;51;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69489, 0.80609, 0.91254, 1.0125, 1.1009, 1.1914, 1.282, 1.3612, 1.4258, 1.4566, 1.4365, 1.4048];0,29225;51;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69166, 0.80402, 0.91383, 1.0112, 1.1011, 1.1902, 1.2806, 1.3612, 1.4258, 1.4566, 1.4365, 1.408];0,28997;51;51;0,291796667;0,080048365;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69166, 0.80609, 0.91383, 1.0108, 1.1009, 1.1902, 1.282, 1.3652, 1.4258, 1.4566, 1.4365, 1.408];0,28897;532;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.50189, 0.58728, 0.69166, 0.80609, 0.91383, 1.0108, 1.1009, 1.1914, 1.2806, 1.3612, 1.4258, 1.4566, 1.4365, 1.4048];0,28897;529;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;14;OliveOil;0.01;[0.50189, 0.58728, 0.69166, 0.80641, 0.91383, 1.0108, 1.1009, 1.1902, 1.282, 1.3652, 1.4258, 1.4566, 1.4365, 1.4048];0,28961;528;529,6666667;0,289183333;0,070375443;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.59136, 0.69166, 0.80609, 0.91254, 1.0112, 1.1011, 1.1914, 1.282, 1.3612, 1.4258, 1.4566, 1.4365, 1.4048];0,28897;5333;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.59136, 0.69166, 0.80609, 0.91254, 1.0108, 1.1011, 1.1914, 1.2806, 1.3652, 1.422, 1.4566, 1.4365, 1.4048];0,28897;5324;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.59136, 0.69166, 0.80609, 0.91254, 1.0108, 1.1011, 1.1914, 1.2806, 1.3652, 1.4258, 1.4566, 1.4365, 1.4048];0,28897;5327;5328;0,28897;0,069585816;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69455, 0.78639, 0.91471, 1.0108, 1.1019, 1.1914, 1.2806, 1.3612, 1.4301, 1.4566, 1.408];0,37519;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.49044, 0.58728, 0.69489, 0.78639, 0.91383, 1.0125, 1.1019, 1.1928, 1.2826, 1.3665, 1.4122, 1.449, 1.4138];0,41161;35;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;14;OliveOil;0.01;[0.5042, 0.59206, 0.69489, 0.78639, 0.91471, 1.0125, 1.1019, 1.1928, 1.2806, 1.3665, 1.4505, 1.408];0,48207;35;35;0,422956667;0,565520475;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.49044, 0.59136, 0.69489, 0.80609, 0.91254, 1.0108, 1.1019, 1.1902, 1.2806, 1.3612, 1.4301, 1.4505, 1.4048];0,34605;373;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.50189, 0.58728, 0.67577, 0.80641, 0.91254, 1.0108, 1.1009, 1.1902, 1.282, 1.3612, 1.4122, 1.4424, 1.408];0,36629;358;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;14;OliveOil;0.01;[0.50189, 0.59136, 0.69166, 0.80641, 0.91471, 1.0112, 1.1009, 1.1914, 1.2806, 1.3612, 1.422, 1.4505, 1.4138];0,32627;357;362,6666667;0,346203333;0,281427743;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.59206, 0.69455, 0.80402, 0.91383, 1.0112, 1.1011, 1.1914, 1.2806, 1.3665, 1.422, 1.4424, 1.4048];0,31827;3606;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.59136, 0.69489, 0.80641, 0.91254, 1.0112, 1.1009, 1.1928, 1.282, 1.3652, 1.422, 1.4459, 1.4048];0,31489;3637;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;14;OliveOil;0.01;[0.5037, 0.59206, 0.69455, 0.80402, 0.91254, 1.0125, 1.1009, 1.1902, 1.2806, 1.3612, 1.4258, 1.4531, 1.4035];0,32407;3632;3625;0,319076667;0,181021826;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.57456, 0.69489, 0.78639, 0.91471, 1.0112, 1.1011, 1.1914, 1.2826, 1.4459, 1.4035];0,75071;26;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.58728, 0.69455, 0.80641, 0.91471, 0.99399, 1.1928, 1.2806, 1.3652, 1.4424, 1.4048];0,82829;27;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.57456, 0.69489, 0.80402, 0.91254, 1.0125, 1.1009, 1.1914, 1.265, 1.3665, 1.4404, 1.408];0,47059;26;26,33333333;0,683196667;1,528765839;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.5042, 0.59136, 0.69489, 0.80641, 0.91383, 1.0112, 1.1019, 1.1914, 1.2806, 1.3652, 1.4505];0,60649;267;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.5042, 0.59136, 0.67577, 0.80609, 0.91383, 1.0125, 1.1009, 1.1723, 1.2806, 1.351, 1.4459, 1.4048];0,50865;267;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;14;OliveOil;0.01;[0.57456, 0.67577, 0.80609, 0.91383, 1.0112, 1.1009, 1.1723, 1.2806, 1.351, 1.4258, 1.4505, 1.408];0,74813;272;268,6666667;0,62109;1,298885887;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.58728, 0.69166, 0.78639, 0.91254, 1.0125, 1.0832, 1.1723, 1.2806, 1.3665, 1.4459, 1.4035];0,53133;2723;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.50189, 0.59136, 0.67577, 0.80402, 0.91254, 1.0125, 1.1011, 1.1928, 1.2826, 1.351, 1.4301, 1.408];0,46295;2757;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;14;OliveOil;0.01;[0.5042, 0.58728, 0.69489, 0.80402, 0.89509, 1.0125, 1.1019, 1.1928, 1.265, 1.3612, 1.4301, 1.4531, 1.4035];0,40345;2728;2736;0,46591;0,724506792;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.59136, 0.69489, 0.80641, 0.89509, 1.0125, 1.1011, 1.1723, 1.2826, 1.4566, 1.408];1,16805;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.5037, 0.69455, 0.80402, 0.91254, 1.0832, 1.1902, 1.2806, 1.3652, 1.4138];1,19369;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;14;OliveOil;0.01;[0.49044, 0.59206, 0.67577, 0.78639, 0.91471, 1.0108, 1.1019, 1.1902, 1.4531, 1.408];1,14767;21;21;1,169803333;3,329878718;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;14;OliveOil;0.01;[0.59206, 0.69166, 0.78639, 0.91471, 1.0112, 1.1009, 1.1723, 1.282, 1.3612, 1.4122];0,93595;217;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;14;OliveOil;0.01;[0.5037, 0.69166, 0.80609, 0.91471, 1.0125, 1.1011, 1.1914, 1.282, 1.3612, 1.4301, 1.408];0,75691;218;;;;
