heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;19;ECG200;1.0;[-1.6888, -1.1301, -1.7266, -1.6618, -1.3425, -1.0113, -0.67272, 0.052872, 1.2906, 1.1416, 1.0275, 1.1917];44,800402;446;451,3333333;-10280,33333;-95,79%;44,42113467;21,19%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.6888, -1.1301, -1.8898, -1.6084, -1.3425, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.97757, 1.005, 0.84768];42,90525;4500;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.3922, -1.1402, -1.6493, -1.8898, -1.6507, -1.0113, -0.67272, -0.21616, 0.052872, 0.70088, 0.94693, 1.1416, 1.1917];42,76339;4534;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8639, -1.8898, -1.9257, -1.6628, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 1.2906, 0.94693, 1.1416];41,80018;4534;4522,666667;-6209;-57,86%;42,48960667;15,92%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.1402, -1.6084, -1.6628, -1.6973, -0.67272, 0.052872, 0.70088, 0.97757, 1.0275, 0.84768];46,908252;36;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.6888, -1.1301, -1.1799, -1.6493, -1.6507, -1.3425, -0.21616, 0.052872, 0.94693, 1.0275];46,98502;36;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.3922, -1.1402, -1.1799, -1.7266, -1.6084, 0.24478, 0.67993, 1.2316, 0.75052, 0.94693, 0.84768];47,1273;36;36;-10695,66667;-99,66%;47,00685733;28,25%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.3922, -1.1799, -1.6493, -1.7266, -1.6618, -1.0113, -0.67272, 0.052872, 0.70088, 1.1416];46,211162;382;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.3922, -1.1301, -1.6493, -1.6084, -1.8336, -1.6618, -1.0113, -0.67272, 0.052872, 0.75052, 1.0275];45,463642;369;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.6888, -1.1301, -0.70428, -1.9257, -1.8336, -1.0113, -0.67272, -0.21616, 0.56209, 0.75052, 0.97757, 1.1416];45,275222;369;373,3333333;-10358,33333;-96,52%;45,65000867;24,55%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.3922, -1.1301, -1.9945, -1.8898, -1.6628, -1.0113, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.84768];44,24318;3756;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.8094, -1.8639, -1.9945, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.56209, 0.70088, 0.94693, 1.0275];44,167202;3734;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.1402, -1.1799, -1.9257, -1.8336, -1.6973, -1.0113, -0.67272, -0.21616, 0.56209, 0.75052, 0.97757, 1.005, 1.1917];43,477772;3723;3737,666667;-6994;-65,17%;43,962718;19,94%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-0.70428, -1.9945, -1.8898, -1.9257, -1.6507, -1.0113, -0.67272, 0.56209, 0.70088, 0.97757];47,852272;30;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-1.1402, -1.6493, -1.6507, -1.3425, -1.0113, 0.052872, 0.56209, 0.75052, 0.84768];47,023932;30;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-1.3922, -0.70428, -1.6628, -1.6507, -1.0113, 1.0433, 0.052872, 0.56209, 1.005, 1.0275, 1.1917];48,50328;30;30;-10701,66667;-99,72%;47,79316133;30,39%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.1799, -1.7266, -1.8336, -1.3425, -1.0113, -0.21616, 0.052872, 0.75052, 1.1416, 0.84768];46,18769;313;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.3922, -1.1402, -1.8639, -1.8898, -1.6084, -1.0113, 0.052872, 0.75052, 1.1416, 0.84768];47,103542;313;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.3922, -1.8639, -1.8898, -1.6084, -1.8336, -1.0113, -0.21616, 0.052872, 0.56209, 1.1416, 1.5299];46,7041;311;312,3333333;-10419,33333;-97,09%;46,66511067;27,32%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.6888, -1.1799, -1.9945, -1.8898, -1.3425, -1.0113, -0.67272, -0.21616, 0.70088, 0.94693, 1.0275];45,379022;3154;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.6888, -1.1402, -1.8639, -1.8898, -1.6084, -1.3425, 0.57304, 0.052872, 0.70088, 0.94693, 1.1416, 1.0275];45,54611;3192;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.3922, -1.1301, -1.7266, -1.9257, -1.3425, -1.0113, -0.67272, -0.21616, 1.2906, 0.70088, 1.005, 1.0275];45,060682;3185;3177;-7554,666667;-70,40%;45,32860467;23,67%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;19;ECG200;1.0;[-1.7266, -1.6618, -1.0113, -1.4238, 0.94693, -1.2002, 1.1917];54,368432;31;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;19;ECG200;1.0;[-1.7266, -1.6507, -1.7805, -1.4238, 0.94693, -1.3604, 0.84768];54,675372;32;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;19;ECG200;1.0;[-1.7266, -1.6507, -1.0113, -1.8252, -1.4238, 0.94693, -1.3604, 1.1917];54,160682;31;31,33333333;-10700,33333;-99,71%;54,40149533;48,42%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;19;ECG200;1.0;[-1.9257, -1.6507, -1.0113, -1.8252, -1.4238, 1.005, -1.2002, 0.84768];54,009832;322;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;19;ECG200;1.0;[-1.9257, -1.6618, -1.0113, -1.8252, -1.4238, 0.94693, -1.3604, 0.84768];54,323322;321;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;19;ECG200;1.0;[-1.7266, -1.6507, -1.0113, -1.3922, 1.005, -1.2002, 0.84768];53,995582;325;322,6666667;-10409;-96,99%;54,10957867;47,63%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;19;ECG200;1.0;[-1.7266, -1.6507, -1.0113, -1.8252, -1.2002, 0.84768];53,659632;3276;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;19;ECG200;1.0;[-1.7266, -1.6618, -1.0113, -1.8252, -1.4238, 0.97757, -1.2002, 0.84768];53,349042;3255;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;19;ECG200;1.0;[-1.7266, -1.6618, -1.0113, -1.8252, -1.3922, 1.005, -1.2002, 1.1917];53,798192;3278;3269,666667;-7462;-69,53%;53,60228867;46,24%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;19;ECG200;1.0;[-1.6618, -1.0113, -1.6448, 0.94693, -1.2002, 0.84768];55,607316;22;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;19;ECG200;1.0;[-1.9945, -1.6618, -1.7805, -1.3922, 0.84768];55,593782;22;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;19;ECG200;1.0;[-1.9257, -1.6618, -1.7805, -1.3922, -0.91863];55,25619;22;22;-10709,66667;-99,79%;55,48576267;51,38%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;19;ECG200;1.0;[-1.7266, -1.6618, -1.0113, -1.3922, 0.84768];54,606782;231;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;19;ECG200;1.0;[-1.6493, -1.6507, -1.8252, -1.3604, 0.84768];54,827782;230;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;19;ECG200;1.0;[-1.9257, -1.6618, -1.0113, -1.8252, -1.4238, 0.97757, -1.2002, 1.1917];54,364702;229;230;-10501,66667;-97,86%;54,59975533;48,97%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.7266, -1.6507, -1.0113, -1.3922, 0.84768];54,584582;2319;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.9257, -1.6507, -1.0113, -1.2002, 0.84768];54,400282;2359;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;19;ECG200;1.0;[-1.6493, -1.6618, -1.0113, -1.4238, 0.97757, -1.2002, 0.84768];53,979992;2350;2342,666667;-8389;-78,17%;54,32161867;48,21%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.9257, -1.6507, -1.0113, -1.2002, 0.84768];54,400282;17;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.9257, -1.6973, -1.6448, -1.2002, 0.84768];54,861582;17;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;19;ECG200;1.0;[-1.6507, -1.6448, -1.2002, 0.84768];56,303062;17;17;-10714,66667;-99,84%;55,18830867;50,57%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.6493, -1.3425, -1.2002, 0.84768];55,703662;177;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.9945, -1.6507, -0.67272, -1.2002, 0.84768];55,001002;179;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;19;ECG200;1.0;[-1.9257, -1.6507, -1.4238, 0.94693, -1.2002, 0.84768];55,718816;180;178,6666667;-10553;-98,34%;55,47449333;51,35%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.6493, -1.0113, -1.6448, -1.2002, 0.84768];54,456382;1834;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.6084, -1.0113, -1.6448, -1.2002, 0.84768];54,415482;1829;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;19;ECG200;1.0;[-1.9257, -1.6507, -1.0113, -1.2002, 0.84768];54,400282;1837;1833,333333;-8898,333333;-82,92%;54,42404867;48,49%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-1.7266, -1.6448, -1.2002, 0.84768];56,340862;14;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-1.6493, -1.3425, -1.3922, 1.1917];56,967702;15;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;19;ECG200;1.0;[-1.7266, -1.3425, -1.3604, -0.91863];56,23047;15;14,66666667;-10717;-99,86%;56,51301133;54,19%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.8898, -1.6507, -1.7805, -1.2002, 0.84768];55,086482;152;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.7266, -1.0113, -1.2002, 0.84768];56,369762;148;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;19;ECG200;1.0;[-1.8094, -1.7805, -1.3922, 1.1416, -1.2002, 0.84768];56,297926;153;151;-10580,66667;-98,59%;55,91805667;52,56%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.8898, -1.6618, -1.8252, -1.3604, 0.84768];55,353982;1558;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.6493, -1.6507, -0.67272, 0.75052, -1.3604, 0.84768];55,088026;1551;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;19;ECG200;1.0;[-1.8639, -1.6507, -1.0113, -1.2002, 0.84768];54,214882;1538;1549;-9182,666667;-85,57%;54,88563;49,75%;
Generic MSM-Mean EA: generations:10000;3;19;ECG200;1.0;[-1.2002, -1.7266, -1.7266, -1.8336, -1.8387, -1.8387, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,65269;68;;;;;;
Generic MSM-Mean EA: generations:10000;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.7805, -1.8252, -1.8387, -1.8336, -1.8252, -1.8252, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,65269;68;;;;;;
Generic MSM-Mean EA: generations:10000;3;19;ECG200;1.0;[-1.2002, -1.6493, -1.7266, -1.7266, -1.8387, -1.8336, -1.8252, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,65269;68;68;-10663,66667;-99,37%;36,65269;0,00%;
Generic MSM-Mean EA: generations:100000;3;19;ECG200;1.0;[-1.3425, -1.8094, -1.8336, -1.8387, -1.8387, -1.8252, -1.8252, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,65269;687;;;;;;
Generic MSM-Mean EA: generations:100000;3;19;ECG200;1.0;[-1.1799, -1.6618, -1.7805, -1.8336, -1.8387, -1.8252, -1.8252, -1.8094, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.57304, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,65269;683;;;;;;
Generic MSM-Mean EA: generations:100000;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8026, -1.8026, -1.8898, -1.8898, -1.8252, -1.8252, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,70379;694;688;-10043,66667;-93,59%;36,66972333;0,05%;
Generic MSM-Mean EA: generations:1000000;3;19;ECG200;1.0;[-1.3604, -1.6618, -1.8387, -1.8387, -1.8387, -1.8252, -1.8026, -1.7805, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,65269;6832;;;;;;
Generic MSM-Mean EA: generations:1000000;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.7266, -1.7805, -1.8387, -1.8387, -1.8336, -1.8026, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,65269;6824;;;;;;
Generic MSM-Mean EA: generations:1000000;3;19;ECG200;1.0;[-1.3922, -1.7266, -1.8336, -1.8387, -1.8387, -1.8252, -1.8252, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 0.97757, 1.0275, 0.9286];36,65269;6808;6821,333333;-3910,333333;-36,44%;36,65269;0,00%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8639, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,70379;68;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,70379;68;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,70379;68;68;-10663,66667;-99,37%;36,70379;0,14%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,70379;685;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8639, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,70379;688;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,70379;686;686,3333333;-10045,33333;-93,60%;36,70379;0,14%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,70379;6883;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8639, -1.8639, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.0275];36,70379;6866;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8094, -1.8639, -1.8898, -1.8898, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,70379;6885;6878;-3853,666667;-35,91%;36,70379;0,14%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8639, -1.8639, -1.8898, -1.8898, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,70379;68;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.6888, -1.7266, -1.8639, -1.8336, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,74499;68;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8639, -1.8898, -1.8898, -1.8336, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,70379;68;68;-10663,66667;-99,37%;36,71752333;0,18%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8639, -1.8898, -1.8898, -1.8898, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,70379;685;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8639, -1.8639, -1.8639, -1.8336, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,67789;682;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.8094, -1.8094, -1.8094, -1.8639, -1.8336, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.0275];36,67789;685;684;-10047,66667;-93,63%;36,68652333;0,09%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8094, -1.8094, -1.8639, -1.8336, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.84768];36,67789;6851;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8094, -1.8639, -1.8639, -1.8336, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.0275];36,67789;6836;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8639, -1.8639, -1.8639, -1.8336, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,67789;6825;6837,333333;-3894,333333;-36,29%;36,67789;0,07%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;19;ECG200;1.0;[-1.3922, -1.8094, -1.8639, -1.8639, -1.8639, -1.8336, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,67789;69;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;19;ECG200;1.0;[-1.3922, -1.6888, -1.8094, -1.8898, -1.8898, -1.8898, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,70379;68;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.8094, -1.8094, -1.8898, -1.8898, -1.8639, -1.8336, -1.7266, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.97757];36,70379;68;68,33333333;-10663,33333;-99,36%;36,69515667;0,12%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.6888, -1.8094, -1.8639, -1.8639, -1.8639, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,67789;683;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;19;ECG200;1.0;[-1.3922, -1.6493, -1.8094, -1.8094, -1.8336, -1.8336, -1.8336, -1.6628, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 0.84768];36,65779;682;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.8094, -1.8094, -1.8094, -1.8336, -1.8336, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.67993, 0.70088, 0.94693, 0.97757, 1.0275, 1.0275];36,65779;684;683;-10048,66667;-93,64%;36,66449;0,03%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.6493, -1.8094, -1.8094, -1.8336, -1.8336, -1.8336, -1.6973, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 1.005, 1.0275, 1.005];36,65779;6852;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.8094, -1.8094, -1.8094, -1.8336, -1.8336, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 1.005];36,65779;6842;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;19;ECG200;1.0;[-1.1799, -1.6493, -1.8094, -1.8094, -1.8336, -1.8336, -1.8336, -1.6618, -1.3425, -1.0113, -0.67272, -0.21616, 0.052872, 0.56209, 0.70088, 0.94693, 0.97757, 1.0275, 0.97757];36,65779;6844;6846;-3885,666667;-36,21%;36,65779;0,01%;
MSM-Mean Exact;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10821;;;;;;
MSM-Mean Exact;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10785;;;;;;
MSM-Mean Exact;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10905;10837;0;0,00%;23,665268;0,00%;
3-MSM-Mean;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10748;;;;;;
3-MSM-Mean;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10776;;;;;;
3-MSM-Mean;3;19;FaceAll;1.0;[0.44731, -0.12392, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.51955, 0.95864, 1.0969, 0.94676, 0.32998, 0.03126, -0.14038, -0.41019, -0.2944, -0.26543, -0.21641, -0.21591];23,665268;10767;10763,66667;-73,33333333;-0,68%;23,665268;0,00%;
Buckets MSM-Mean: bucketsize:2;3;19;FaceAll;1.0;[0.44731, 0.49383, -0.12184, 0.088781, 0.1772, 0.10814, 0.13036, 0.29974, 0.26389, 0.89279, 0.94676, 0.32998, 0.03126, -0.1359, -0.15542, -0.14038, -0.26543, -0.21641, -0.21591];24,863398;0;;;;;;
