heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
MSM-Mean Exact;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 3.2503, 1.0334, 0.0087995, 0.038091, 0.062604, 0.0076847, 0.026592, 0.090421];83,015701;567296;567096;83,015701;0;
Buckets MSM-Mean: bucketsize:2;4;17;Lighting7;1.0;[0.16872, 0.089859, 0.0076847, 1.804, 2.1702, 2.1702, 0.0087995, 0.038091, 0.062604, -0.0016694, 0.028362, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];86,383457;1;;;;
Buckets MSM-Mean: bucketsize:2;4;17;Lighting7;1.0;[0.16872, 0.089859, 0.0076847, 1.804, 2.1702, 2.1702, 0.0087995, 0.038091, 0.062604, -0.0016694, 0.028362, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];86,383457;1;;;;
Buckets MSM-Mean: bucketsize:2;4;17;Lighting7;1.0;[0.16872, 0.089859, 0.0076847, 1.804, 2.1702, 2.1702, 0.0087995, 0.038091, 0.062604, -0.0016694, 0.028362, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];86,383457;1;1;86,383457;0,040567699;
Buckets MSM-Mean: bucketsize:3;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 2.2146, 2.2146, 2.1702, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];85,252212;17;;;;
Buckets MSM-Mean: bucketsize:3;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 2.2146, 2.2146, 2.1702, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];85,252212;17;;;;
Buckets MSM-Mean: bucketsize:3;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 2.2146, 2.2146, 2.1702, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026883, -0.00768, 0.090421];85,252212;17;17;85,252212;0,026940819;
Buckets MSM-Mean: bucketsize:4;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 1.804, 1.0334, 0.0087995, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026592, 0.090421];85,042936;107;;;;
Buckets MSM-Mean: bucketsize:4;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 1.804, 1.0334, 0.0087995, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026592, 0.090421];85,042936;107;;;;
Buckets MSM-Mean: bucketsize:4;4;17;Lighting7;1.0;[0.16872, -0.0032943, 0.0076847, 1.804, 1.0334, 0.0087995, 0.038091, 0.062604, -0.0016694, -0.019318, 0.026592, 0.026592, 0.090421];85,042936;107;107;85,042936;0,024419899;
Buckets MSM-Mean: bucketsize:5;4;17;Lighting7;1.0;[0.16872, 1.804, 1.0334, -0.0096545, 0.0087995, -0.0016694, 0.028362, 0.026592, 0.026883, -0.00768, 0.090421];84,764705;376;;;;
Buckets MSM-Mean: bucketsize:5;4;17;Lighting7;1.0;[0.16872, 1.804, 1.0334, -0.0096545, 0.0087995, -0.0016694, 0.028362, 0.026592, 0.026883, -0.00768, 0.090421];84,764705;378;;;;
Buckets MSM-Mean: bucketsize:5;4;17;Lighting7;1.0;[0.16872, 1.804, 1.0334, -0.0096545, 0.0087995, -0.0016694, 0.028362, 0.026592, 0.026883, -0.00768, 0.090421];84,764705;377;377;84,764705;0,021068352;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;17;Lighting7;1.0;[0.089859, -0.0032943, 1.8028, 2.6596, 1.0334, -0.065712, 0.038091, 0.038091, -0.0016694, -0.01861, -0.14859, 0.028362, -0.018154, -0.018154, 0.026883, -0.29725, 1.9458];88,820507;105;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;17;Lighting7;1.0;[-0.090871, 0.16872, 1.8028, 2.6596, 2.2146, 1.0334, 0.0087995, 0.038091, -0.0016694, -0.0016694, -0.019318, -0.019318, 0.026592, 0.026592, -0.29725, 0.026883, -0.3379];88,966938;93;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;17;Lighting7;1.0;[0.16872, 0.16872, 0.0076847, 1.8028, 1.0334, -0.0096545, 0.038091, -0.24727, -0.01861, -0.0016694, 0.028362, 0.028362, 2.0799, -0.018154, -0.29725, -0.29725, 1.9458];90,93445;107;101,6666667;89,573965;0,079000285;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.0032943, 1.7333, 1.804, 2.6596, 1.0334, 2.2146, 0.038091, -0.24727, -0.01861, 0.062604, 0.028362, -0.14859, -0.018154, -0.27284, -0.00768, -0.29725, -0.3379];89,586637;918;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.090871, 1.7333, -0.12296, 2.6596, 2.1702, 2.1702, 0.0087995, -0.24727, -0.30023, -0.0016694, 1.7536, 1.7536, 2.6495, -0.27284, -0.25146, -0.25146, -0.3379];94,979526;941;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.0032943, 0.089859, -0.12296, 2.6596, 2.2146, 2.1702, 0.038091, 0.0087995, -0.0016694, -0.30023, 0.028362, -0.019318, -0.068772, 0.026592, -0.25146, -0.00768, 1.0079];88,794317;941;933,3333333;91,12016;0,097625617;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;17;Lighting7;1.0;[1.8324, 0.089859, 1.804, 1.804, -0.0096545, -0.0096545, 0.0087995, 0.038091, -0.0016694, -0.30023, -0.019318, -0.14859, -0.068772, -0.018154, -0.29725, -0.29725, 0.090421];89,574295;10114;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;17;Lighting7;1.0;[1.7333, 0.16872, 1.8028, 2.6596, 2.2146, -0.0096545, -0.048648, -0.24727, -0.01861, -0.0016694, -0.14859, 0.028362, 2.4874, 2.0799, -0.25146, 0.026883, 1.0079];90,053617;10442;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;17;Lighting7;1.0;[-0.0032943, 1.8324, 1.804, 1.804, 2.1702, 2.1702, -0.048648, -0.048648, 0.062604, -0.01861, 0.028362, 0.028362, 2.4874, 0.026592, -0.00768, -0.29725, 1.0079];90,827028;9961;10172,33333;90,15164667;0,085958988;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Lighting7;1.0;[2.8582, -0.090871, -0.12296, 2.6596, -0.0096545, -0.29471, -0.01861, -0.01861, -0.01861, -0.37875, -0.0016694, -0.37875, -0.018154, 0.026592, -0.018154, -0.00768, 1.0079];93,443247;110;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Lighting7;1.0;[-0.12296, 0.0076847, 2.1717, 1.804, 2.1702, -0.29471, -0.24727, -0.048648, 0.062604, 0.028362, 0.028362, 1.7536, -0.27284, -0.29725, 0.026592, 1.0079, 1.0079];91,244984;97;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;17;Lighting7;1.0;[0.0076847, 2.1717, 1.8028, 3.0055, 2.6596, 1.0334, 0.038091, -0.048648, -0.01861, 1.4221, 0.028362, -0.0016694, 2.4874, 2.0799, 1.8545, -0.3379, -0.25146];95,653531;104;103,6666667;93,447254;0,125657591;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.12296, 1.8028, 0.16872, 2.1702, 1.804, -0.0096545, 0.038091, 0.062604, -0.048648, -0.14859, -0.14859, 0.028362, -0.068772, -0.068772, 2.0799, 1.0079, 0.090421];90,551041;834;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Lighting7;1.0;[2.8582, 0.089859, -0.0032943, 2.6596, 2.2146, 2.2146, 0.0087995, 0.062604, 0.062604, -0.019318, -0.14859, -0.0016694, 0.026883, 0.026883, -0.068772, 1.0541, 1.9458];92,381486;905;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;17;Lighting7;1.0;[0.16872, 0.0076847, -0.12296, 2.1702, 2.1702, -0.065712, 0.0087995, 0.062604, 0.038091, -0.14859, 0.028362, -0.14859, 0.026883, -0.29725, -0.018154, -0.00768, -0.3379];88,17388;1000;913;90,36880233;0,088574827;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Lighting7;1.0;[0.089859, -0.12296, -0.0032943, 2.2146, 2.6596, 2.2146, -0.048648, 0.062604, 0.038091, 0.028362, -0.30023, -0.0016694, 2.6495, -0.068772, 0.026883, -0.3379, -0.25146];90,43415;7131;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Lighting7;1.0;[2.8582, 0.16872, 0.16872, 2.2146, -0.0096545, -0.0096545, -0.048648, 0.038091, 1.5313, -0.30023, -0.30023, -0.30023, 2.6495, 2.0799, 0.026883, 1.0079, 0.090421];96,567465;11554;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;17;Lighting7;1.0;[2.8582, 2.1717, 2.1717, 2.1702, 2.6596, 2.1702, 1.5313, -0.048648, 0.0087995, 0.028362, -0.14859, -0.14859, 0.026883, 0.026883, 2.6495, 1.0541, -0.25146];95,377204;8495;9060;94,126273;0,133836995;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Lighting7;1.0;[1.804, 1.8028, -0.0032943, 1.7333, 3.2503, 0.038091, -0.065712, -0.065712, -0.019318, 1.4221, -0.30023, 0.028362, -0.018154, -0.27284, -0.29725, -0.00768, 1.9458];91,910724;175;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Lighting7;1.0;[1.8324, 0.16872, -0.090871, 2.1717, -0.0096545, 0.0087995, -0.048648, 0.0087995, -0.30023, -0.37875, 0.062604, 1.7536, -0.00768, -0.018154, 2.6495, 1.0541, -0.3379];95,644002;219;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;17;Lighting7;1.0;[1.7333, 1.8028, 1.804, 2.6596, -0.0096545, 1.9928, 0.038091, -0.22503, 0.028362, -0.01861, 1.7536, 1.5313, 0.026883, 0.026592, 1.0541, 2.0799, -0.3379];99,18343;223;205,6666667;95,57938533;0,151341062;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Lighting7;1.0;[1.7333, -0.12296, -0.090871, 1.8028, -0.24727, 1.0334, -0.048648, 0.0087995, 1.5313, -0.019318, -0.14859, 0.028362, -0.25146, -0.25146, 0.026883, -0.29725, 0.090421];93,060368;2156;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Lighting7;1.0;[2.6596, 1.804, 1.804, 2.6596, 0.038091, -0.048648, 0.038091, 2.1702, -0.019318, -0.37875, -0.14859, -0.019318, -0.018154, -0.00768, -0.27284, -0.018154, 0.090421];91,612858;2272;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;17;Lighting7;1.0;[0.089859, 0.089859, -0.12296, -0.12296, 1.9928, 3.2503, -0.065712, 0.0087995, 0.028362, 0.062604, -0.37875, -0.14859, 1.8545, 0.026592, -0.25146, -0.00768, 0.090421];91,258652;2160;2196;91,97729267;0,107950563;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Lighting7;1.0;[0.089859, -0.29471, 1.8028, 1.804, 0.0087995, -0.065712, 0.0087995, 0.0087995, 0.062604, -0.37875, -0.019318, 1.5313, 1.8545, -0.27284, 1.0541, 1.8545, 1.0079];95,025466;23598;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Lighting7;1.0;[1.804, 0.0076847, 1.804, 1.7333, 2.2146, 2.1702, 1.0334, 0.0087995, 0.062604, -0.30023, -0.14859, -0.0016694, -0.00768, -0.27284, -0.29725, -0.29725, 1.9458];91,783023;20837;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;17;Lighting7;1.0;[1.7333, 0.0076847, 1.8028, 2.1717, 2.1702, 0.0087995, -0.0096545, -0.048648, -0.019318, -0.37875, -0.0016694, -0.37875, -0.018154, 0.026592, 2.0799, 0.026883, 0.090421];89,556884;23366;22600,33333;92,121791;0,109691178;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Lighting7;1.0;[-0.29471, 0.0076847, 2.2146, 1.0334, 1.7333, 1.9928, -0.0096545, -0.24727, -0.0096545, 1.4221, 2.4874, 2.4874, 2.6495, 2.0799, 0.026592, 1.0079, 4.7078];109,263188;262;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Lighting7;1.0;[2.2146, 2.1717, 0.0076847, -0.12296, 2.2146, -0.01861, 0.038091, -0.30023, -0.0016694, -0.24727, 2.4874, 3.3147, -0.068772, 0.026592, 0.026883, 4.7078, 1.9458];101,454627;214;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;17;Lighting7;1.0;[-0.0032943, -0.090871, -0.12296, 1.8324, 1.0334, -0.01861, 0.062604, -0.065712, 4.8585, 1.9928, 2.0799, -0.29725, -0.37875, -0.27284, -0.14859, -0.00768, 1.0079];95,020321;269;248,3333333;101,912712;0,227631771;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.0032943, 0.089859, 1.0334, 2.2146, -0.22503, -0.0016694, 1.9928, -0.065712, -0.0016694, -0.30023, -0.019318, 2.0799, -0.068772, -0.14859, -0.14859, 0.090421, 4.7078];105,540634;1811;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Lighting7;1.0;[1.8028, -0.22503, -0.090871, 1.8324, 3.0055, -0.01861, 0.0087995, 2.1702, 0.062604, -0.30023, -0.019318, 0.026883, -0.019318, -0.27284, 2.0799, -0.00768, 1.0541];93,937529;2695;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;17;Lighting7;1.0;[-0.29471, -0.0032943, -0.0032943, 2.6596, 2.8582, 1.9928, 0.062604, -0.24727, 0.038091, 1.4221, -0.27284, 0.028362, 0.026883, -0.019318, -0.37875, 1.0079, 1.0079];93,017145;2539;2348,333333;97,498436;0,174457781;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Lighting7;1.0;[0.0076847, 1.8324, -0.0032943, 2.8582, 1.0334, 0.0087995, 0.0087995, -0.01861, -0.065712, -0.0096545, 2.4874, 3.3147, 2.6495, -0.018154, -0.068772, -0.3379, 0.090421];90,211754;27580;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Lighting7;1.0;[2.6596, 0.16872, -0.22503, 1.8324, 1.7333, -0.048648, -0.065712, 0.0087995, 1.5313, 0.0087995, 0.028362, 0.026592, 2.4874, -0.019318, -0.29725, 1.0079, -0.3379];95,418321;27657;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;17;Lighting7;1.0;[1.7333, -0.090871, -0.0032943, 1.7333, -0.090871, -0.0016694, 0.0087995, 2.1702, -0.065712, 0.062604, -0.14859, 2.0799, 0.026883, -0.14859, -0.27284, -0.3379, 1.0541];93,088855;27654;27630,33333;92,90631;0,119141426;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[1.7333, 2.1717, 3.0055, -0.048648, -0.01861, -0.0016694, -0.14859, -0.018154, 0.026883, 0.090421];85,481766;60;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[1.7333, 0.0076847, 1.804, 1.0334, -0.048648, 0.062604, 0.028362, -0.018154, 0.026883, -0.00768, 0.090421];84,84923;62;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[0.16872, 1.8028, 1.804, -0.0096545, 3.2503, 1.5313, 0.028362, 0.026592, -0.068772, -0.25146];84,585462;62;61,33333333;84,97215267;0,023567249;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[1.7333, 1.8028, 2.6596, 1.0334, 0.0087995, -0.01861, 0.028362, 0.026592, 0.026883, -0.00768];84,016308;609;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[1.7333, -0.0032943, 1.8028, 2.6596, 1.0334, -0.0096545, 0.0087995, 0.062604, -0.0016694, 0.028362, -0.14859, -0.27284, -0.00768];84,664861;618;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[1.8324, 1.804, -0.0096545, 3.2503, 1.4221, 0.028362, 0.026592, 0.026883, -0.00768, -0.3379];84,112646;623;616,6666667;84,264605;0,01504419;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.8324, 1.804, -0.0096545, 3.2503, 1.5313, 0.028362, -0.018154, 0.026883, -0.25146];84,08457;6151;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.8324, 1.804, -0.0096545, 3.2503, 1.4221, -0.14859, -0.018154, 0.026883, 0.090421];83,681729;6191;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.8324, 1.804, -0.0096545, 0.0087995, 3.2503, 1.5313, -0.0016694, -0.019318, -0.068772, 0.026883, 0.090421];83,558416;6185;6175,666667;83,774905;0,009145306;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[1.7333, -0.0032943, 1.0334, 3.2503, 1.5313, -0.019318, 0.026592, 1.0541];84,4768;47;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[1.8324, 1.0334, -0.048648, 3.2503, 1.5313, -0.0016694, -0.018154, -0.29725, 0.090421];84,288806;48;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[0.0076847, 1.804, 0.0087995, 3.2503, 1.4221, -0.14859, -0.27284, -0.25146, 0.090421];84,998146;47;47,33333333;84,58791733;0,018938783;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[1.7333, 1.8324, 1.0334, 3.2503, 1.5313, 1.4221, 0.028362, -0.068772, 0.090421];84,062537;500;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[1.7333, 0.0076847, -0.065712, 3.2503, 1.7536, -0.14859, -0.018154, -0.00768, 0.090421];84,075796;479;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[1.7333, -0.090871, 0.0076847, 2.6596, 1.0334, -0.048648, 0.062604, -0.0016694, -0.018154, 0.026883];83,981637;479;486;84,03999;0,012338497;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[1.8028, 1.804, 0.0087995, 3.2503, 1.5313, 0.028362, 0.026592, -0.00768, 0.090421];83,450233;4812;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[1.8028, 1.0334, 3.2503, 1.4221, 0.028362, -0.019318, 0.026883, 0.090421];83,787306;4914;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[1.7333, -0.0032943, 1.0334, 3.2503, 1.5313, 1.4221, 0.028362, 0.026592, -0.00768];83,951028;4877;4867,666667;83,72952233;0,00859863;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[1.7333, 2.8582, 1.0334, -0.0096545, 0.038091, -0.019318, -0.27284, -0.00768, 0.090421];84,81343;39;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[1.7333, 1.0334, 0.038091, 3.2888, 2.0799, 1.0541, 1.0079];85,118651;39;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[0.089859, -0.0032943, -0.065712, 3.2503, 1.7536, 0.026592, 0.090421];84,669636;38;38,66666667;84,867239;0,022303468;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Lighting7;1.0;[1.7333, 0.0076847, 2.6596, 1.0334, 0.0087995, 0.028362, -0.068772, 0.090421];84,391816;405;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Lighting7;1.0;[0.16872, 1.8028, -0.065712, 3.2503, 1.7536, -0.14859, 0.026883, -0.00768, 0.090421];84,065322;404;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;17;Lighting7;1.0;[1.8028, 1.804, 1.0334, 3.2503, 1.4221, 0.026592, -0.00768];84,630668;403;404;84,362602;0,016224654;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Lighting7;1.0;[1.7333, 1.0334, -0.048648, 3.2503, 1.5313, -0.0016694, 0.028362, -0.019318, -0.00768];83,556271;4006;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Lighting7;1.0;[1.8028, 0.0087995, 3.2503, 1.5313, -0.019318, -0.068772, 0.026883, -0.00768];83,89507;4009;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;17;Lighting7;1.0;[1.804, -0.065712, 3.2503, 1.5313, 0.028362, -0.019318, -0.068772, 0.026883, 0.090421];83,713262;4045;4020;83,72153433;0,008502408;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Lighting7;1.0;[1.7333, 1.804, 3.2503, 1.4221, -0.068772, 0.090421];84,886395;32;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Lighting7;1.0;[1.0334, 3.7022, 1.4221, 0.028362, -0.018154, -0.068772, 0.090421];85,136904;32;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;17;Lighting7;1.0;[0.089859, -0.090871, 1.804, 3.2503, 1.4221, 1.7536, 0.026883, 0.090421];84,675231;33;32,33333333;84,89951;0,022692201;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Lighting7;1.0;[0.16872, 1.804, -0.048648, 3.2503, 1.4221, -0.019318, -0.068772, -0.00768, 1.0079];84,007027;335;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Lighting7;1.0;[1.8324, 1.8028, 0.0087995, 3.2503, 1.4221, -0.019318, 0.026883, 0.090421];84,023521;335;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;17;Lighting7;1.0;[1.7333, 1.804, -0.0096545, 3.2503, 1.4221, -0.018154, 0.026883, 0.090421];83,859999;335;335;83,96351567;0,011417294;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Lighting7;1.0;[1.7333, -0.12296, 1.804, 3.6533, 1.5313, -0.0016694, -0.019318, -0.018154, 0.090421];84,309156;3388;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Lighting7;1.0;[1.8028, 1.0334, 3.2503, 1.4221, 0.026592, -0.068772, 0.026883, -0.00768];83,930153;3409;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;17;Lighting7;1.0;[1.0334, 0.0087995, 3.2503, 1.4221, 0.028362, 0.026592, 0.026883, -0.00768];83,746407;3427;3408;83,99523867;0,011799427;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[1.8028, 1.0334, 3.6533, 1.7536, 0.090421];86,894956;46;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[0.089859, 1.804, -0.048648, 3.2503, 1.8545, 0.090421];86,003369;46;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;17;Lighting7;1.0;[0.089859, 2.8582, 2.1702, -0.018154, 0.090421];86,723803;46;46;86,54070933;0,042461947;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[0.16872, 1.804, 0.0087995, 3.2503, 2.4874, 0.090421];85,980872;473;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[1.8028, -0.0096545, -0.019318, 3.3147, 1.8545, 0.090421];85,659555;470;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;17;Lighting7;1.0;[1.804, 0.0087995, 3.2503, 1.8545, 0.090421];86,255456;466;469,6666667;85,96529433;0,035530548;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.804, -0.0096545, 0.038091, 3.2888, 1.8545, 0.090421];85,553932;4746;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.804, -0.0096545, 1.5313, 3.2888, 1.8545, 0.090421];85,553932;4749;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;17;Lighting7;1.0;[1.8028, 0.0087995, 0.028362, 3.2888, 1.8545, 0.090421];85,545172;4777;4757,333333;85,551012;0,030540138;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[1.8028, -0.0096545, 3.6533, 1.4221, 1.0541];86,742556;32;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[1.8028, -0.0096545, 3.2503, 1.8545, 0.090421];86,277956;32;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;17;Lighting7;1.0;[0.16872, 3.0055, 1.4221, 1.0079];86,598215;32;32;86,53957567;0,042448291;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[1.8028, -0.0096545, 3.2503, 1.7536, 1.0079];86,177056;334;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[1.8028, -0.065712, 3.2503, 1.4221, 1.0079];86,085325;338;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;17;Lighting7;1.0;[0.0076847, -0.0096545, -0.0016694, 3.2888, 1.8545, 1.0079];85,826914;332;334,6666667;86,029765;0,036307156;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[0.16872, -0.065712, 0.028362, 3.3147, 1.8545, -0.25146];85,931373;3363;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[1.8028, -0.065712, 1.4221, 3.4661, 1.8545, 0.090421];85,954744;3364;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;17;Lighting7;1.0;[1.8028, -0.0096545, 3.2503, 1.4221, 0.090421];85,954756;3364;3363,666667;85,94695767;0,035309666;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[1.7333, -0.0096545, 3.6533, 1.4221, 0.090421];86,557356;25;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[0.16872, 2.1702, 4.6673, 1.4221, 0.090421];87,262156;25;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;17;Lighting7;1.0;[1.8028, -0.048648, 3.3147, 1.8545, -0.25146];86,966426;25;25;86,928646;0,047134999;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;17;Lighting7;1.0;[0.16872, 1.8028, 3.2503, 1.7536, 0.090421];86,014356;261;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;17;Lighting7;1.0;[1.804, -0.22503, 3.2503, 1.7536, 0.090421];86,70876;257;;;;
