heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FISH;0.1;[0.4385, 0.25112, 0.013156];5,394311;1114;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FISH;0.1;[0.4385, 0.25112, 0.013156];5,394311;1132;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;11;FISH;0.1;[0.4385, 0.25112, 0.013156];5,394311;1142;1129,333333;5,394311;0,651807989;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FISH;0.1;[0.39117, 0.15999, 0.0069523];5,305669;9;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;9;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;11;FISH;0.1;[0.4365, 0.23509, 0.013156];5,389541;8;8,666666667;5,331533667;0,632584755;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;89;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;93;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;11;FISH;0.1;[0.39117, 0.15999, 0.013156];5,299645;89;90,33333333;5,299475667;0,62276818;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;962;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;947;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;11;FISH;0.1;[0.39117, 0.17514, 0.013156];5,299391;947;952;5,299391;0,622742254;
Generic MSM-Mean EA: generations:10000;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;;;;
Generic MSM-Mean EA: generations:10000;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;;;;
Generic MSM-Mean EA: generations:10000;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;32;3,265701;0;
Generic MSM-Mean EA: generations:100000;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;321;;;;
Generic MSM-Mean EA: generations:100000;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;320;;;;
Generic MSM-Mean EA: generations:100000;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;321;320,6666667;3,265701;0;
Generic MSM-Mean EA: generations:1000000;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;3217;;;;
Generic MSM-Mean EA: generations:1000000;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;3217;;;;
Generic MSM-Mean EA: generations:1000000;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;3212;3215,333333;3,265701;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.013156];3,269681;32;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.0069523];3,269681;33;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.013156];3,269681;32;32,33333333;3,269681;0,001218728;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.013156];3,269681;328;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.0069523];3,269681;328;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.013156];3,269681;328;328;3,269681;0,001218728;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.0069523];3,269681;3283;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.013156];3,269681;3285;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20845, 0.15999, 0.12338, 0.085864, 0.046498, 0.0069523];3,269681;3282;3283,333333;3,269681;0,001218728;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;32;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;33;32,33333333;3,265701;0;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;326;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FISH;0.1;[0.4365, 0.4365, 0.35301, 0.30929, 0.27354, 0.23509, 0.19681, 0.15999, 0.095885, 0.053206, 0.013156];3,437537;327;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;326;326,3333333;3,322979667;0,017539471;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;3268;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;3267;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;3267;3267,333333;3,265701;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;32;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;32;32;3,265701;0;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;325;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;325;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;11;FISH;0.1;[0.4365, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;324;324,6666667;3,265701;0;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;3256;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FISH;0.1;[0.39117, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.0069523];3,265701;3254;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;11;FISH;0.1;[0.38942, 0.38942, 0.34173, 0.29202, 0.24529, 0.20575, 0.16127, 0.12338, 0.085864, 0.046498, 0.013156];3,265701;3257;3255,666667;3,265701;0;
MSM-Mean Exact;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258];0,73106;27607;;;;
MSM-Mean Exact;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258];0,73106;27808;;;;
MSM-Mean Exact;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258];0,73106;27810;27741,66667;0,73106;0;
Buckets MSM-Mean: bucketsize:2;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.6455, -0.69088, -0.72228, -0.73874, -0.73841];0,89932;0;;;;
Buckets MSM-Mean: bucketsize:2;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.6455, -0.69088, -0.72228, -0.73874, -0.73841];0,89932;0;;;;
Buckets MSM-Mean: bucketsize:2;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.6455, -0.69088, -0.72228, -0.73874, -0.73841];0,89932;0;0;0,89932;0,230158947;
Buckets MSM-Mean: bucketsize:3;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.6472, -0.66251, -0.72228, -0.73841];0,89265;10;;;;
Buckets MSM-Mean: bucketsize:3;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.6472, -0.66251, -0.72228, -0.73841];0,89265;10;;;;
Buckets MSM-Mean: bucketsize:3;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.6472, -0.66251, -0.72228, -0.73841];0,89265;10;10;0,89265;0,221035209;
Buckets MSM-Mean: bucketsize:4;4;11;Gun_Point;0.01;[-0.65295, -0.65295, -0.69088, -0.64499];0,84111;56;;;;
Buckets MSM-Mean: bucketsize:4;4;11;Gun_Point;0.01;[-0.65295, -0.65295, -0.69088, -0.64499];0,84111;56;;;;
Buckets MSM-Mean: bucketsize:4;4;11;Gun_Point;0.01;[-0.65295, -0.65295, -0.69088, -0.64499];0,84111;56;56;0,84111;0,15053484;
Buckets MSM-Mean: bucketsize:5;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258, -0.70717, -0.73841];0,86879;250;;;;
Buckets MSM-Mean: bucketsize:5;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258, -0.70717, -0.73841];0,86879;248;;;;
Buckets MSM-Mean: bucketsize:5;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.65258, -0.70717, -0.73841];0,86879;249;249;0,86879;0,188397669;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.65258, -0.64982, -0.63887, -0.64332, -0.64535, -0.64491, -0.64518, -0.64599, -0.64499, -0.64382, -0.64296];0,8206;79;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.65935, -0.65295, -0.62929, -0.63887, -0.69088, -0.69088, -0.73265, -0.7742, -0.73924, -0.73874, -0.73841];1,09859;57;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.65935, -0.63887, -0.62929, -0.63656, -0.64491, -0.64518, -0.64518, -0.63522, -0.64382, -0.63447];0,9039;71;69;0,94103;0,287213088;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.63887, -0.6455, -0.69088, -0.69088, -0.63301, -0.63304, -0.73874, -0.73874, -0.63447];1,31122;833;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.64982, -0.62929, -0.66251, -0.64491, -0.64535, -0.64599, -0.64599, -0.64499, -0.64499, -0.73841];1,01538;913;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.65258, -0.6472, -0.6472, -0.64491, -0.64535, -0.64599, -0.64599, -0.64499, -0.64499, -0.73841];0,9519;810;852;1,092833333;0,494861343;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6472, -0.66251, -0.63656, -0.63317, -0.64518, -0.64518, -0.64382, -0.64382, -0.73841];1,00074;7998;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.65258, -0.65258, -0.6472, -0.62929, -0.64535, -0.69088, -0.64518, -0.64599, -0.64382, -0.64382, -0.74325];1,09499;7051;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.65258, -0.62929, -0.63887, -0.64491, -0.64535, -0.64518, -0.64599, -0.63522, -0.64382, -0.63447];0,88701;7356;7468,333333;0,994246667;0,360006931;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.6472, -0.64982, -0.65295, -0.6455, -0.63887, -0.64491, -0.64518, -0.64599, -0.64599, -0.73841, -0.74325];0,97649;61;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.64982, -0.65935, -0.64491, -0.63317, -0.64491, -0.63304, -0.64499, -0.64518, -0.74325, -0.73924];1,02382;79;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.65935, -0.62929, -0.64332, -0.64491, -0.63656, -0.63887, -0.76773, -0.76773, -0.73874, -0.73841, -0.73841];1,09496;75;71,66666667;1,031756667;0,411315989;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.64332, -0.64982, -0.6455, -0.63887, -0.6455, -0.63303, -0.63301, -0.63304, -0.64296, -0.64296];0,85664;951;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.65258, -0.64982, -0.65935, -0.63887, -0.6455, -0.64535, -0.63303, -0.63303, -0.63303, -0.64382, -0.64296];0,86597;747;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.6472, -0.65295, -0.66251, -0.69088, -0.69088, -0.64599, -0.64499, -0.73265, -0.63522, -0.64296];1,28506;535;744,3333333;1,002556667;0,371373987;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.65935, -0.6472, -0.6472, -0.64491, -0.63887, -0.64535, -0.64599, -0.63303, -0.63301, -0.75441, -0.75441];1,03055;7299;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.64982, -0.63656, -0.63656, -0.64491, -0.78195, -0.72228, -0.72228, -0.64296, -0.63447];1,27491;7815;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.6472, -0.65935, -0.63656, -0.63887, -0.63887, -0.73265, -0.73265, -0.73874, -0.75441, -0.75441];1,07289;4627;6580,333333;1,126116667;0,540388842;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.58864, -0.64332, -0.6472, -0.6455, -0.64518, -0.64491, -0.64599, -0.70717, -0.75441, -0.73841, -0.75441];1,16433;97;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.58864, -0.63887, -0.65295, -0.65258, -0.64599, -0.69088, -0.64518, -0.63656, -0.75441, -0.73841, -0.64499];1,43918;77;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.64332, -0.65258, -0.63887, -0.64982, -0.63301, -0.64535, -0.64535, -0.63317, -0.64296, -0.63447, -0.64499];0,92581;97;90,33333333;1,17644;0,609224961;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.6455, -0.65295, -0.6455, -0.65258, -0.64599, -0.63304, -0.63656, -0.72228, -0.73874, -0.73841, -0.73841];1,00422;928;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.6455, -0.6455, -0.64982, -0.63317, -0.63656, -0.63301, -0.63304, -0.64296, -0.64499, -0.64499];0,85485;987;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.64982, -0.65935, -0.62929, -0.65935, -0.70717, -0.70717, -0.69088, -0.63656, -0.63303, -0.64382, -0.73924];1,26377;682;865,6666667;1,040946667;0,423886776;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.62929, -0.66251, -0.65258, -0.64982, -0.69088, -0.64599, -0.63656, -0.64491, -0.63447, -0.64499, -0.64296];1,05143;8123;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.63887, -0.66251, -0.65258, -0.64332, -0.63304, -0.63304, -0.69088, -0.63304, -0.63522, -0.74325, -0.73924];1,19909;9774;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.64332, -0.64332, -0.63887, -0.6472, -0.78887, -0.78887, -0.7742, -0.78887, -0.73874, -0.73874, -0.64499];1,34117;7667;8521,333333;1,19723;0,637663119;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.63887, -0.62929, -0.64332, -0.65258, -0.63887, -0.78195, -0.73265, -0.75441, -0.76773, -0.73265, -0.74325];1,31336;160;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.69088, -0.62929, -0.65258, -0.64535, -0.64499, -0.70717, -0.63522, -0.64499, -0.63522, -0.64296];1,22768;180;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;11;Gun_Point;0.01;[-0.79001, -0.64535, -0.66251, -0.6455, -0.63887, -0.63303, -0.64499, -0.63304, -0.64518, -0.64382, -0.73841];1,42057;124;154,6666667;1,320536667;0,806331446;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.66251, -0.66251, -0.64332, -0.65935, -0.64332, -0.64382, -0.63522, -0.64491, -0.64499, -0.63522, -0.63447];0,90874;1258;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.6455, -0.65935, -0.64982, -0.64982, -0.63887, -0.75441, -0.73924, -0.63304, -0.63303, -0.64518, -0.64296];1,22202;1534;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.65295, -0.64535, -0.65295, -0.64535, -0.63301, -0.64499, -0.70717, -0.73924, -0.70717, -0.74325];1,10096;1682;1491,333333;1,07724;0,473531584;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.58864, -0.63887, -0.6472, -0.6472, -0.64982, -0.73924, -0.73874, -0.73924, -0.73265, -0.63301, -0.64296];1,2989;17304;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.63656, -0.64332, -0.6455, -0.63887, -0.6455, -0.64382, -0.63303, -0.63303, -0.63303, -0.63317, -0.64296];0,87332;16719;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;11;Gun_Point;0.01;[-0.65295, -0.63887, -0.6472, -0.69088, -0.64982, -0.63303, -0.64518, -0.64599, -0.70717, -0.64499, -0.74325];1,34302;17415;17146;1,171746667;0,602805059;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Gun_Point;0.01;[-0.64982, -0.6455, -0.64491, -0.64599, -0.64382];0,75255;29;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Gun_Point;0.01;[-0.65295, -0.6472, -0.64535, -0.64491, -0.64599, -0.64382];0,75743;28;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;11;Gun_Point;0.01;[-0.65258, -0.6472, -0.64535, -0.64518, -0.64499, -0.64296];0,75791;28;28,33333333;0,755963333;0,034064691;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;292;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;294;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;293;293;0,75241;0,029204169;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;3004;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;3004;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;11;Gun_Point;0.01;[-0.65258, -0.6455, -0.64491, -0.64599, -0.64382];0,75241;3029;3012,333333;0,75241;0,029204169;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.64518, -0.64382];0,74144;21;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Gun_Point;0.01;[-0.6472, -0.64491, -0.64499];0,74192;21;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;11;Gun_Point;0.01;[-0.6472, -0.64491, -0.64499];0,74192;21;21;0,74176;0,014636282;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.64518, -0.64499];0,7414;221;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64518, -0.64499];0,74125;218;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;11;Gun_Point;0.01;[-0.6472, -0.64491, -0.64499];0,74192;221;220;0,741523333;0,014312551;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64491, -0.64499];0,74106;2261;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.6455, -0.64491, -0.64499];0,74121;2237;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64491, -0.64499];0,74106;2245;2247,666667;0,74111;0,013747162;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Gun_Point;0.01;[-0.65258, -0.64491, -0.64382];0,74086;15;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Gun_Point;0.01;[-0.65258, -0.64491, -0.64499];0,74086;16;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64499];0,73494;15;15,33333333;0,738886667;0,010705916;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64491, -0.64499];0,73502;165;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64499];0,73494;164;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64491, -0.64382];0,73494;164;164,3333333;0,734966667;0,005343839;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64491, -0.64382];0,73494;1679;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64499];0,73494;1694;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64535, -0.64499];0,73494;1701;1691,333333;0,73494;0,005307362;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64518, -0.64382];0,73513;12;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Gun_Point;0.01;[-0.65295, -0.64982, -0.64518];0,73584;12;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;11;Gun_Point;0.01;[-0.65258, -0.64491, -0.64382];0,74086;12;12;0,737276667;0,008503634;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64518];0,73308;128;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;11;Gun_Point;0.01;[-0.65295, -0.65258, -0.64518];0,73308;133;;;;
