heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.64558, 0.70823, 0.76901, 0.85044];1,49167;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;12;Coffee;0.01;[0.43932, 0.53718, 0.62428, 0.70823, 0.77313, 0.85044];1,49527;15;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;12;Coffee;0.01;[0.54988, 0.60485, 0.66013, 0.72704, 0.77313, 0.85044];1,63152;15;15;1,539486667;0,105524198;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;12;Coffee;0.01;[0.45044, 0.51046, 0.60485, 0.66013, 0.71262, 0.77902, 0.90662];1,50372;160;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;12;Coffee;0.01;[0.43932, 0.51633, 0.55047, 0.64908, 0.70823, 0.76901, 0.85044];1,42454;165;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;12;Coffee;0.01;[0.43932, 0.54988, 0.64558, 0.69554, 0.76901, 0.85044];1,51648;177;167,3333333;1,48158;0,063940713;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;12;Coffee;0.01;[0.42883, 0.51046, 0.60485, 0.66287, 0.71262, 0.75305, 0.85044];1,45156;1703;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;12;Coffee;0.01;[0.42883, 0.51144, 0.60485, 0.66013, 0.70823, 0.76901, 0.86141];1,42303;1642;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;12;Coffee;0.01;[0.42883, 0.51144, 0.60485, 0.66013, 0.70636, 0.76901, 0.85044];1,42677;1645;1663,333333;1,433786667;0,029619736;
Generic MSM-Mean EA: generations:10000;4;12;Coffee;0.01;[0.43932, 0.51046, 0.51046, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.70823, 0.77313, 0.86141, 0.86141];1,4338;38;;;;
Generic MSM-Mean EA: generations:10000;4;12;Coffee;0.01;[0.43932, 0.51046, 0.51046, 0.59903, 0.59903, 0.66013, 0.66013, 0.70636, 0.70636, 0.77313, 0.86141, 0.86141];1,43567;38;;;;
Generic MSM-Mean EA: generations:10000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60424, 0.60424, 0.66013, 0.66013, 0.71262, 0.76901, 0.76901, 0.86141];1,42565;38;38;1,431706667;0,028126062;
Generic MSM-Mean EA: generations:100000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51633, 0.55047, 0.55047, 0.60424, 0.60424, 0.66287, 0.66013, 0.71262, 0.76901, 0.86141];1,43741;387;;;;
Generic MSM-Mean EA: generations:100000;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51144, 0.51046, 0.59903, 0.59903, 0.66287, 0.66013, 0.70823, 0.76901, 0.85044];1,43682;394;;;;
Generic MSM-Mean EA: generations:100000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.53718, 0.60424, 0.60424, 0.64558, 0.64908, 0.70636, 0.70636, 0.77313, 0.86141, 0.86141];1,43834;387;389,3333333;1,437523333;0,032303082;
Generic MSM-Mean EA: generations:1000000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.76901, 0.86141];1,4146;3841;;;;
Generic MSM-Mean EA: generations:1000000;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.77313, 0.86141, 0.86141];1,4146;3947;;;;
Generic MSM-Mean EA: generations:1000000;4;12;Coffee;0.01;[0.43932, 0.51633, 0.53718, 0.60485, 0.60485, 0.64558, 0.64908, 0.70823, 0.76901, 0.76901, 0.86141, 0.86141];1,4346;3923;3903,666667;1,421266667;0,020628971;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;12;Coffee;0.01;[0.42883, 0.42883, 0.51144, 0.51046, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.76901, 0.85044];1,44364;39;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.86141, 0.90662];1,41674;38;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51046, 0.60485, 0.66287, 0.66013, 0.71262, 0.76901, 0.88355, 0.90662, 0.90662];1,45468;39;38,66666667;1,438353333;0,032899115;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.86141, 0.90662];1,41674;389;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60485, 0.66013, 0.66013, 0.71262, 0.76901, 0.76901, 0.86141, 0.90662];1,4359;389;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60485, 0.66287, 0.66013, 0.70823, 0.76901, 0.76901, 0.86141, 0.90662];1,4359;390;389,3333333;1,429513333;0,026551003;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.86141, 0.90662];1,41674;3897;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.86141, 0.90662];1,41674;3893;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60485, 0.66287, 0.66013, 0.70823, 0.76901, 0.76901, 0.86141, 0.90662];1,4359;3905;3898,333333;1,423126667;0,021964659;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.70823, 0.77313, 0.86141, 0.86141];1,4338;38;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60424, 0.64908, 0.64908, 0.71262, 0.76901, 0.76901, 0.86141, 0.86141];1,43193;38;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51144, 0.60485, 0.60485, 0.64908, 0.64908, 0.71262, 0.76901, 0.76901, 0.85044];1,43315;39;38,33333333;1,43296;0,029026096;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51046, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.88355, 0.90662, 0.90662];1,43407;390;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51046, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.76901, 0.86141, 0.86141];1,43193;388;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.76901, 0.88355, 0.90662];1,43407;389;389;1,433356667;0,029310947;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.77313, 0.86141, 0.86141];1,4146;3906;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.77313, 0.86141];1,4146;3888;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.76901, 0.85044];1,4146;3884;3892,666667;1,4146;0,015841556;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51046, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.88355, 0.90662, 0.90662];1,43407;39;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64558, 0.64908, 0.70823, 0.77313, 0.86141, 0.86141];1,4146;38;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51144, 0.53718, 0.59903, 0.59903, 0.64908, 0.64908, 0.70823, 0.77313, 0.85044];1,42502;38;38,33333333;1,424563333;0,022996347;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.43932, 0.51144, 0.51633, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.76901, 0.85044];1,4146;388;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51046, 0.51046, 0.60424, 0.60424, 0.66287, 0.66013, 0.71262, 0.76901, 0.76901, 0.86141, 0.86141];1,43193;390;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51046, 0.51046, 0.60424, 0.60424, 0.64908, 0.64908, 0.71262, 0.76901, 0.88355, 0.90662, 0.90662];1,43407;390;389,3333333;1,426866667;0,024650399;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60424, 0.60424, 0.64908, 0.64908, 0.70823, 0.76901, 0.86141, 0.86141];1,4146;3901;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51144, 0.51144, 0.53718, 0.60485, 0.60485, 0.64908, 0.64908, 0.70823, 0.77313, 0.86141, 0.86141];1,4146;3895;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;12;Coffee;0.01;[0.43932, 0.51046, 0.51046, 0.60424, 0.66013, 0.66013, 0.71262, 0.76901, 0.76901, 0.76901, 0.76901, 0.86141];1,4567;3915;3903,666667;1,428633333;0,025919064;
MSM-Mean Exact;4;12;ECG200;1.0;[-0.21616, -0.21616, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,478548;49369;;;;
MSM-Mean Exact;4;12;ECG200;1.0;[-0.21616, -0.21616, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,478548;49476;;;;
MSM-Mean Exact;4;12;ECG200;1.0;[-0.21616, -0.21616, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,478548;49511;49452;41,478548;0;
Buckets MSM-Mean: bucketsize:2;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.4238, -1.2329, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];42,145948;1;;;;
Buckets MSM-Mean: bucketsize:2;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.4238, -1.2329, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];42,145948;1;;;;
Buckets MSM-Mean: bucketsize:2;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.4238, -1.2329, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];42,145948;1;1;42,145948;0,016090245;
Buckets MSM-Mean: bucketsize:3;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.6448, 0.70088, 0.70088, -1.0243, -0.76864, -0.51129, -0.10169, 0.56568, 0.035054];43,725828;13;;;;
Buckets MSM-Mean: bucketsize:3;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.6448, 0.70088, 0.70088, -1.0243, -0.76864, -0.51129, -0.10169, 0.56568, 0.035054];43,725828;13;;;;
Buckets MSM-Mean: bucketsize:3;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.6448, 0.70088, 0.70088, -1.0243, -0.76864, -0.51129, -0.10169, 0.56568, 0.035054];43,725828;13;13;43,725828;0,054179331;
Buckets MSM-Mean: bucketsize:4;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.4238, 0.94693, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];43,065568;78;;;;
Buckets MSM-Mean: bucketsize:4;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.4238, 0.94693, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];43,065568;77;;;;
Buckets MSM-Mean: bucketsize:4;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.4238, 0.94693, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];43,065568;77;77,33333333;43,065568;0,038261224;
Buckets MSM-Mean: bucketsize:5;4;12;ECG200;1.0;[-1.7805, -1.6581, -1.4238, -1.3922, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,769848;243;;;;
Buckets MSM-Mean: bucketsize:5;4;12;ECG200;1.0;[-1.7805, -1.6581, -1.4238, -1.3922, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,769848;241;;;;
Buckets MSM-Mean: bucketsize:5;4;12;ECG200;1.0;[-1.7805, -1.6581, -1.4238, -1.3922, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,769848;242;242;41,769848;0,007022907;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.7805, 0.56209, -1.4238, -1.3922, -1.3604, -1.0243, -1.0243, 0.96886, -0.66794, 0.77949, -0.10169];46,551016;85;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.7805, -1.5095, -1.4238, 0.94693, 0.97757, -0.76864, 0.84768, -0.30956, -0.51129, -0.13196, 1.0574];45,026088;84;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;12;ECG200;1.0;[-0.21616, -1.8455, -1.5095, -1.4238, 0.97757, 1.005, -0.76864, 0.84768, -0.51129, 0.56568, 0.74394, 0.035054];45,021678;85;84,66666667;45,53292733;0,097746414;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.8252, -1.4238, -1.5095, 0.94693, 0.97757, -0.91863, -0.76864, -0.68592, 0.56568, -0.10169, 0.77949];44,893368;831;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.9154, -1.6448, -1.5095, 0.97757, 0.94693, -1.0243, 0.84768, -0.66794, -0.66794, 1.0846, -0.10169];46,554696;832;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.8252, -1.9154, -1.6448, -1.5095, -1.3922, -1.2329, 1.0275, -0.76864, 0.96886, 0.56568, 1.0574, 1.0574];44,654088;851;838;45,367384;0,093755355;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.8252, -1.8252, -1.5095, -1.4238, -1.3934, -1.3604, 0.84768, -0.76864, -0.68592, 0.96886, -0.51272, 1.0846];45,403308;9354;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.8252, -1.8455, 0.56209, -1.4238, 0.94693, 0.94693, 1.0275, 0.84768, 0.84462, 0.76676, 1.0574, 1.0846];46,627088;9282;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.7805, -1.4238, -1.4238, 0.97757, 0.94693, -0.76864, 0.84768, 0.56568, 0.84462, 0.74394, 0.77949];44,568188;9214;9283,333333;45,53286133;0,097744823;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.8455, -1.7805, 0.052872, -1.5095, -1.3922, 0.75052, -1.0243, 1.0275, 0.76676, 0.74394, 1.0846, -0.13196];46,357056;77;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.6581, -1.3604, 1.005, 0.97757, 1.0275, 0.84768, -0.51129, 0.77949, 1.0846, 0.84462];45,201938;80;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.6448, -1.6581, -1.4238, -1.2329, -1.2329, 0.84768, -0.51129, -0.68592, 1.0846, 0.77949, -0.66794];47,122526;76;77,66666667;46,22717333;0,114483885;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.8455, -1.8252, -1.7805, 0.70088, 1.005, 0.97757, -1.2002, -0.68592, -0.51129, 0.74394, 0.56568, -0.13196];45,853156;1012;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.6581, -1.9154, -1.9154, -1.2329, -1.3934, 0.94693, 0.76676, -0.91863, 0.76676, 0.77949, -0.51272, 0.84462];45,957308;976;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.7805, -1.6581, -1.3922, -1.3934, -1.3922, -0.68592, 1.0275, 1.0275, 1.0574, -0.66794, -0.51272];47,287426;734;907,3333333;46,36596333;0,117829952;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.8455, -1.6448, 0.56209, -1.3934, 0.97757, 0.94693, -0.91863, 0.84768, -0.76864, -0.30956, -0.30956, -0.10169];46,025576;9776;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.6448, -1.6581, -1.3922, -1.3934, -1.2329, -1.0243, 0.84768, 0.76676, -0.10169, 0.56568, 0.84462];42,977128;10385;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.6581, -1.6581, -0.21616, -1.3922, -1.4238, -1.2329, 0.84768, 0.96886, 1.0275, 0.84462, 0.77949, -0.30956];45,422636;11214;10458,33333;44,80844667;0,08028002;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.8455, -1.8252, -1.6448, -1.2329, 0.97757, 0.84768, 1.1917, -0.51129, -0.10169, -0.66794, 1.0574];46,422898;118;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.9154, -1.9154, -1.8252, -1.8252, 0.94693, 0.97757, 0.94693, 0.84768, 0.56568, 0.56568, 1.0846, -0.10169];46,511076;126;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;12;ECG200;1.0;[-0.21616, -1.6581, 0.70088, 0.052872, -1.2002, 1.005, 1.005, -1.0243, 0.76676, 1.0574, 0.76676, 0.84462];48,024228;115;119,6666667;46,98606733;0,132779945;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.6448, -1.8455, 1.5802, 1.0433, -0.76864, 1.1917, 0.94693, 0.94693, 0.74394, 0.56568, -0.68592, -0.30956];50,216316;1193;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.8252, -1.4238, 0.70088, 0.70088, 0.94693, 1.005, 0.94693, 0.97757, 0.96886, -0.66794, -0.66794, -0.51129];47,962136;1156;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.4238, -1.4238, -1.7805, 0.052872, -1.2002, -1.0243, 1.005, 1.0275, 0.035054, 1.0846, 1.0846, -0.51129];48,063286;1149;1166;48,747246;0,175239934;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.6581, -1.6448, -1.8252, -1.8252, -1.3934, -1.3922, -1.2002, -0.76864, -0.51272, 0.035054, -0.10169, -0.51272];45,657036;11986;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.6581, -1.6581, 0.56209, 0.75052, -1.3922, -1.3922, -0.76864, 0.94693, -0.68592, 0.96886, 0.77949, 0.035054];46,392018;12088;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.8455, -1.5095, 1.2906, 0.56209, 1.005, -1.0243, 1.005, -0.76864, 0.76676, 0.035054, 0.84462, -0.66794];49,783226;12085;12053;47,27742667;0,139804283;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.3934, -1.6581, 0.70088, -1.6448, 0.052872, -0.30956, 0.84462, -0.68592, -0.30956, -0.66794, 1.0574, 1.0846];48,899848;185;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.7805, -1.4238, -0.21616, -0.21616, 0.56209, 1.005, 0.84768, -0.68592, 0.56568, 0.96886, -0.13196, -0.51272];47,337416;176;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;12;ECG200;1.0;[-1.9154, 0.75052, 0.75052, 0.70088, -1.3922, 0.56568, 1.1416, 0.56568, -0.51129, 0.84768, 1.0846, -0.51272];50,737352;173;178;48,99153867;0,181129548;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.6581, -1.4238, 0.56209, 0.70088, -0.21616, 0.96886, 0.84768, 0.84768, -0.66794, -0.51129, 1.0846, -0.51272];47,246896;1715;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.6448, -1.5095, -1.7805, 0.56209, 0.94693, -0.51129, 1.0275, 0.96886, 0.56568, -0.30956, 0.74394, -0.51272];47,396486;1695;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;12;ECG200;1.0;[-1.3922, -1.6448, -1.8252, -1.8455, -1.3934, -0.66794, -0.68592, 0.84768, -0.68592, -0.76864, 1.0574, 0.74394];46,625228;1696;1702;47,08953667;0,135274472;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.3922, -1.8455, -1.4238, -1.4238, -1.6448, -1.2329, 0.84462, -1.0243, -0.68592, 0.56568, 1.0574, -0.13196];46,914156;17547;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;12;ECG200;1.0;[-0.21616, -1.5095, 0.70088, 0.94693, 0.94693, 0.96886, -0.30956, 0.56568, -0.68592, -0.68592, -0.13196, -0.10169];46,620916;17497;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;12;ECG200;1.0;[-1.3934, -1.3934, -1.8455, -1.8455, -1.6581, 1.0275, 0.96886, -0.91863, -0.66794, 0.56568, -0.13196, 0.77949];47,372878;17759;17601;46,96931667;0,132376106;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.75052, 1.005, 0.84768, 0.84462, 0.035054];42,749468;32;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;12;ECG200;1.0;[-1.8252, -1.4238, -1.2329, -0.76864, -0.51129, 0.84462, 0.77949, -0.10169];43,014716;32;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.70088, 0.97757, 1.0275, 0.76676, -0.13196, 0.74394];42,288188;32;32;42,684124;0,029065048;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.3934, -1.3604, -1.2002, -0.76864, -0.68592, -0.30956, -0.13196, 0.035054];42,358428;345;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;12;ECG200;1.0;[-1.8455, -1.5095, -1.3922, -1.0243, -0.76864, 0.76676, 0.84462, -0.13196, 0.74394];42,359128;340;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;12;ECG200;1.0;[-1.8455, -1.6581, -1.3922, -1.2002, -0.76864, -0.51129, -0.30956, -0.13196, 0.74394];42,094468;333;339,3333333;42,27067467;0,019097261;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;12;ECG200;1.0;[-1.8455, -1.6448, -1.5095, -1.3604, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,854948;3355;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;12;ECG200;1.0;[-1.8455, -1.6581, -1.3934, -1.3604, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.035054];41,852348;3385;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;12;ECG200;1.0;[-1.8455, -1.6581, -1.3934, -1.3604, -1.0243, -0.76864, -0.51129, -0.30956, -0.13196, 0.74394];41,852348;3403;3381;41,85321467;0,009032782;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;12;ECG200;1.0;[-0.21616, 0.56209, 0.75052, 1.005, 0.84768, 0.56568, 0.77949];43,053888;24;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.70088, 0.94693, 1.005, -0.51129, 0.56568, -0.10169];42,920136;24;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;12;ECG200;1.0;[-1.7805, -1.6448, -1.2329, -0.76864, 0.76676, -0.30956, -0.13196, 0.035054];42,467928;24;24;42,813984;0,032195823;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.70088, 1.0275, -0.51129, 0.56568, 0.74394];42,653348;246;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.75052, 1.0275, 0.84462, -0.13196, 0.035054];42,382208;245;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;12;ECG200;1.0;[-0.21616, 0.052872, 0.70088, 0.94693, 1.005, 0.76676, 0.56568, -0.13196, 0.74394];42,408808;250;247;42,48145467;0,024178924;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;12;ECG200;1.0;[-1.6581, -1.5095, -1.0243, -0.76864, -0.51129, 0.56568, -0.13196, 0.035054];41,917548;2536;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;12;ECG200;1.0;[-1.6581, -1.2329, -1.0243, -0.76864, -0.51129, 0.56568, -0.13196, 0.035054];41,947448;2517;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;12;ECG200;1.0;[-1.6448, -1.5095, -1.3604, -1.2002, -0.76864, 0.76676, -0.30956, -0.13196, 0.74394];42,097228;2504;2519;41,987408;0,012268028;
