heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;23;Beef;0.1;[2.2211, 2.171, 1.8578, 1.7087, 1.5238, 1.2929, 1.2024, 1.123, 0.83941, 0.86755];7,1972;37;36,66666667;-31449;-99,88%;7,484266667;52,09%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[1.9752, 1.9071, 1.8578, 1.7087, 1.4603, 1.3479, 1.224, 1.0052, 0.77137, 0.57014];7,05001;377;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[1.9632, 1.9048, 1.8578, 1.7179, 1.558, 1.3479, 1.224, 0.90979, 0.83941, 0.62105, 0.65948, 0.49127];7,13478;378;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[2.3214, 1.9231, 1.8778, 1.7087, 1.558, 1.2024, 1.0236, 0.83941, 0.77137, 0.65948, 0.57014];7,16884;380;378,3333333;-31107,33333;-98,80%;7,117876667;44,65%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2087, 1.9071, 1.7831, 1.7179, 1.6052, 1.4603, 1.0236, 1.0052, 0.89372, 0.82755];6,97337;3803;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.2869, 1.8778, 1.8578, 1.7831, 1.6883, 1.5238, 1.2024, 1.123, 1.0236, 0.83941, 0.74445];6,80162;3820;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.2211, 2.171, 1.7831, 1.7087, 1.6883, 1.5238, 1.2929, 1.0236, 0.89372, 0.77137, 0.65948];6,85277;3818;3813,666667;-27672;-87,89%;6,87592;39,73%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;23;Beef;0.1;[2.2869, 1.9058, 2.171, 2.207, 1.7179, 1.5043, 1.1966, 0.99132, 0.82755];8,48676;66;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;23;Beef;0.1;[2.2869, 1.9231, 2.1332, 1.9408, 1.7936, 1.6448, 1.3169, 1.1966, 0.99132, 0.57014];8,04405;66;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;23;Beef;0.1;[2.3214, 1.9048, 2.207, 1.8823, 1.6052, 1.4603, 1.3169, 1.0052, 0.86755, 0.49127];8,19704;67;66,33333333;-31419,33333;-99,79%;8,242616667;67,50%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;23;Beef;0.1;[2.3214, 1.9752, 2.171, 1.9408, 1.7918, 1.7249, 1.224, 1.0052, 0.74445, 0.86755, 0.57014];8,3418;697;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;23;Beef;0.1;[2.207, 1.8823, 1.6052, 1.4603, 1.224, 1.1966, 0.77137, 0.57014];8,1565;674;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;23;Beef;0.1;[1.9058, 2.2087, 1.9071, 2.0, 1.8823, 1.6052, 1.4603, 1.224, 1.0052, 0.77137, 0.57014];8,07431;666;679;-30806,66667;-97,84%;8,19087;66,45%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;23;Beef;0.1;[2.2116, 1.9231, 1.9408, 1.7249, 1.5043, 1.1966, 0.99132, 0.82755];7,92726;6806;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;23;Beef;0.1;[2.2869, 1.9058, 2.171, 2.0, 1.7179, 1.6448, 1.3169, 1.1966, 0.99132, 0.82755];7,94196;6782;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;23;Beef;0.1;[2.2869, 2.0771, 1.9408, 1.7918, 1.4603, 1.3169, 1.0052, 0.86755, 0.49127];7,88004;6770;6786;-24699,66667;-78,45%;7,91642;60,87%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;23;Beef;0.1;[1.9752, 2.2116, 2.0, 1.7918, 1.558, 1.3479, 1.0964, 0.86755, 0.57014];8,2344;48;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;23;Beef;0.1;[2.2211, 1.9058, 2.0771, 1.8823, 1.558, 1.3479, 1.0964, 0.89372, 0.65948];8,28821;48;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;23;Beef;0.1;[2.1332, 1.9408, 1.5238, 1.3479, 1.1966, 0.99132, 0.57014];8,21465;48;48;-31437,66667;-99,85%;8,245753333;67,57%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;23;Beef;0.1;[2.3214, 1.9408, 1.7918, 1.4603, 1.224, 1.0052, 0.77137, 0.57014];8,08361;496;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;23;Beef;0.1;[2.2211, 2.0771, 1.8823, 1.7936, 1.4603, 1.224, 1.0052, 0.77137, 0.54575];7,76329;492;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;23;Beef;0.1;[1.9752, 2.0, 2.207, 1.8823, 1.7936, 1.4603, 1.224, 1.0052, 0.86755, 0.57014];8,0103;498;495,3333333;-30990,33333;-98,43%;7,9524;61,61%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;23;Beef;0.1;[2.2211, 1.9231, 1.9408, 1.7179, 1.4603, 1.224, 1.0052, 0.77137, 0.57014];7,74391;4970;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;23;Beef;0.1;[2.2211, 1.9058, 1.9408, 1.7918, 1.558, 1.3479, 1.0964, 0.89372, 0.82755];7,77897;4968;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;23;Beef;0.1;[2.2869, 2.0, 1.7918, 1.558, 1.3479, 1.2733, 0.99132, 0.82755];7,84086;5010;4982,666667;-26503;-84,17%;7,787913333;58,26%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;23;Beef;0.1;[2.2116, 1.8823, 1.6052, 1.4603, 1.2733, 0.89372, 0.57014];8,43711;38;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;23;Beef;0.1;[2.2211, 1.9058, 1.8823, 1.6052, 1.2929, 1.0236, 0.65948];8,56008;38;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;23;Beef;0.1;[2.2869, 2.0771, 1.7249, 1.5043, 1.2733, 0.99132, 0.57014];8,34555;38;38;-31447,66667;-99,88%;8,44758;71,67%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;23;Beef;0.1;[2.0771, 1.7831, 1.5238, 1.2024, 1.0052, 0.77137, 0.54575];8,20929;394;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;23;Beef;0.1;[2.2211, 1.9408, 1.7179, 1.4603, 1.224, 1.0052, 0.77137, 0.49127];8,05445;395;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;23;Beef;0.1;[1.9752, 1.9408, 1.7179, 1.4603, 1.123, 1.0052, 0.86755, 0.57014];7,8979;392;393,6666667;-31092;-98,75%;8,05388;63,67%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;23;Beef;0.1;[2.2116, 2.0771, 1.7918, 1.4603, 1.3169, 1.0052, 0.86755, 0.57014];7,9897;3942;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;23;Beef;0.1;[2.3214, 2.0771, 1.7831, 1.5238, 1.2929, 1.0964, 0.89372, 0.57014];8,01311;3962;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;23;Beef;0.1;[2.2116, 1.9231, 1.9408, 1.7918, 1.558, 1.3479, 1.0964, 0.89372, 0.57014];7,91891;3968;3957,333333;-27528,33333;-87,43%;7,973906667;62,04%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;23;Beef;0.1;[2.0, 1.7918, 1.558, 1.3479, 1.0236, 0.74445, 0.49127];8,47002;31;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;23;Beef;0.1;[2.171, 1.9408, 1.558, 1.3169, 1.0052, 0.77137, 0.49127];8,55235;31;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;23;Beef;0.1;[2.2116, 1.8578, 1.5238, 1.2929, 1.0236, 0.77137];8,55019;31;31;-31454,66667;-99,90%;8,524186667;73,23%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[2.2087, 1.7831, 1.6052, 1.3479, 1.2733, 0.99132, 0.57014];8,32155;323;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[2.2869, 2.0771, 1.7087, 1.4603, 1.224, 1.0052, 0.77137, 0.57014];7,98701;325;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;23;Beef;0.1;[2.171, 1.7831, 1.5238, 1.3169, 1.1966, 0.99132, 0.54575];8,11983;329;325,6666667;-31160;-98,97%;8,142796667;65,48%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.2087, 2.0, 1.7179, 1.4603, 1.123, 1.0052, 0.77137, 0.54575];8,12309;3290;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.171, 2.0, 1.7918, 1.558, 1.3479, 1.1966, 0.99132, 0.49127];8,09669;3280;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;23;Beef;0.1;[2.2087, 2.0, 1.7918, 1.558, 1.3169, 1.0052, 0.77137, 0.57014];8,03441;3293;3287,666667;-28198;-89,56%;8,08473;64,30%;
Generic MSM-Mean EA: generations:10000;3;23;Beef;0.1;[2.3214, 2.3214, 2.2116, 2.2116, 2.2116, 2.171, 2.1549, 2.0, 1.9632, 1.9058, 1.9071, 1.9071, 1.8778, 1.8778, 1.7831, 1.7087, 1.6883, 1.5043, 1.3169, 1.224, 1.0964, 1.0052, 0.82755];6,38088;97;;;;;;
Generic MSM-Mean EA: generations:10000;3;23;Beef;0.1;[2.3214, 2.3214, 2.3214, 2.2211, 2.2116, 2.2116, 2.1549, 2.1332, 1.9632, 1.9632, 1.9408, 1.9408, 1.8823, 1.8778, 1.8578, 1.7918, 1.7087, 1.6448, 1.5043, 1.3169, 1.1966, 1.0052, 0.86755];6,96068;94;;;;;;
Generic MSM-Mean EA: generations:10000;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2116, 2.2087, 2.171, 2.1332, 2.0771, 1.9058, 1.9058, 1.9231, 1.9058, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3479, 1.2929, 1.1966, 1.0052, 0.86755, 0.77137];5,83624;97;96;-31389,66667;-99,70%;6,3926;29,91%;
Generic MSM-Mean EA: generations:100000;3;23;Beef;0.1;[2.4797, 2.4797, 2.3444, 2.2087, 2.2087, 2.0, 1.9048, 1.7936, 1.7179, 1.6448, 1.5238, 1.3502, 1.2929, 1.2024, 1.0964, 1.0236, 1.0236, 0.89372, 0.89372, 0.77137, 0.62105, 0.54575, 0.54575];5,78205;994;;;;;;
Generic MSM-Mean EA: generations:100000;3;23;Beef;0.1;[2.3214, 2.3214, 2.2116, 2.2087, 2.1332, 1.9058, 1.9231, 1.9071, 1.8778, 1.8778, 1.7831, 1.7249, 1.6448, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.86755, 0.77137, 0.65948, 0.57014];5,08876;942;;;;;;
Generic MSM-Mean EA: generations:100000;3;23;Beef;0.1;[2.3214, 2.3214, 2.2116, 2.2087, 2.171, 2.1332, 1.9071, 1.9231, 1.9071, 1.8778, 1.7831, 1.7087, 1.6448, 1.5043, 1.3479, 1.224, 1.123, 1.0052, 0.89372, 0.89372, 0.77137, 0.65948, 0.57014];5,14146;974;970;-30515,66667;-96,92%;5,337423333;8,47%;
Generic MSM-Mean EA: generations:1000000;3;23;Beef;0.1;[2.3214, 2.3214, 2.2211, 2.2116, 2.171, 2.1332, 1.9048, 1.9058, 1.9231, 1.9231, 1.8778, 1.8778, 1.7831, 1.7087, 1.6448, 1.5043, 1.3169, 1.224, 1.123, 1.0052, 0.86755, 0.74445, 0.65948];5,39237;9578;;;;;;
Generic MSM-Mean EA: generations:1000000;3;23;Beef;0.1;[2.2869, 2.2087, 2.207, 2.1332, 1.9231, 1.9231, 1.9231, 1.8778, 1.8578, 1.7936, 1.7179, 1.6448, 1.5238, 1.5043, 1.3169, 1.2929, 1.2024, 1.123, 1.0052, 0.86755, 0.74445, 0.65948, 0.57014];5,41816;9326;;;;;;
Generic MSM-Mean EA: generations:1000000;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2087, 2.171, 2.1332, 2.0771, 1.9048, 1.9058, 1.9071, 1.9071, 1.8778, 1.8778, 1.7831, 1.7087, 1.6448, 1.5043, 1.3169, 1.224, 1.123, 1.0052, 0.82755];6,27138;9652;9518,666667;-21967;-69,77%;5,69397;15,71%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 1.9071, 1.8778, 1.8578, 1.7831, 1.7087, 1.7179, 1.6052, 1.558, 1.4603, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.74445, 0.65948, 0.57014];5,58756;96;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.3214, 2.2869, 2.2211, 2.2116, 2.2087, 2.171, 2.1332, 2.0771, 1.9408, 1.9408, 1.8823, 1.7918, 1.7918, 1.7249, 1.6448, 1.5043, 1.224, 1.0052, 0.89372, 0.77137, 0.65948, 0.57014];6,52606;96;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 1.9071, 1.8778, 1.8578, 1.7831, 1.7087, 1.6883, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0236, 0.90979, 0.89372, 0.77137, 0.62105, 0.57014];5,31233;94;95,33333333;-31390,33333;-99,70%;5,80865;18,04%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.6052, 1.558, 1.4603, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.74445, 0.62105, 0.57014];5,42776;939;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.3214, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.6052, 1.558, 1.4603, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.77137, 0.65948, 0.57014];5,42776;943;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.7179, 1.6052, 1.558, 1.3479, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.77137, 0.65948];5,63277;973;951,6666667;-30534;-96,98%;5,496096667;11,69%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2087, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.6052, 1.558, 1.2929, 1.2024, 1.123, 1.0236, 0.90979, 0.89372, 0.74445, 0.65948, 0.57014];5,65763;9380;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.6052, 1.558, 1.4603, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.74445, 0.65948, 0.57014];5,42776;9418;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2087, 2.171, 2.1332, 2.0771, 2.0, 1.9408, 1.8823, 1.7179, 1.6052, 1.558, 1.4603, 1.3479, 1.224, 1.0964, 1.0052, 0.89372, 0.77137, 0.62105, 0.57014];5,42776;9374;9390,666667;-22095;-70,17%;5,504383333;11,86%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.3214, 2.2211, 2.2211, 2.171, 2.1332, 1.9231, 1.9071, 1.8778, 1.8578, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.0964, 1.0236, 0.89372, 0.77137, 0.65948, 0.57014];5,16966;94;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2087, 2.171, 2.1332, 2.0, 2.0, 1.9408, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.77137, 0.65948, 0.57014];5,23236;94;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2087, 2.171, 2.1332, 1.9071, 1.9071, 1.9408, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.77137, 0.65948, 0.57014];5,14176;95;94,33333333;-31391,33333;-99,70%;5,18126;5,29%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2116, 2.2116, 2.171, 2.1332, 1.9071, 1.9408, 1.9408, 1.8823, 1.8823, 1.7918, 1.7179, 1.6448, 1.5043, 1.3479, 1.2733, 1.1966, 1.0052, 0.86755, 0.74445, 0.62105];5,45487;952;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.3214, 2.2116, 2.2116, 2.171, 2.1332, 1.9071, 1.9071, 1.9408, 1.8823, 1.7831, 1.7087, 1.6052, 1.5238, 1.3479, 1.224, 1.123, 1.0052, 0.89372, 0.89372, 0.74445, 0.62105, 0.57014];5,23556;987;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2087, 2.171, 2.1332, 1.9071, 1.9071, 1.9408, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.77137, 0.62105, 0.57014];5,14176;958;965,6666667;-30520;-96,93%;5,277396667;7,25%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.3214, 2.2116, 2.2116, 2.171, 2.1332, 1.9071, 1.9071, 1.9408, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.77137, 0.65948, 0.57014];5,14176;9570;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 1.9071, 1.9408, 1.9408, 1.8823, 1.8823, 1.7918, 1.7179, 1.6448, 1.5043, 1.3479, 1.2733, 1.1966, 1.0052, 0.89372, 0.77137, 0.65948];5,45487;9608;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2211, 2.171, 2.1332, 1.9071, 1.9071, 1.9408, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.74445, 0.62105, 0.57014];5,14176;9556;9578;-21907,66667;-69,58%;5,24613;6,61%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;23;Beef;0.1;[2.6261, 2.6261, 2.4797, 2.3214, 2.2116, 2.2087, 2.1332, 1.9231, 1.9071, 1.8778, 1.7918, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.0964, 1.0236, 0.89372, 0.77137, 0.65948, 0.57014];5,51676;92;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;23;Beef;0.1;[2.4797, 2.4797, 2.2869, 2.2116, 2.2116, 2.1332, 1.9058, 1.9231, 1.9071, 1.8823, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.74445, 0.65948, 0.57014];5,28666;95;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;23;Beef;0.1;[2.3214, 2.2869, 2.2116, 2.2087, 2.171, 2.1332, 1.9058, 1.9231, 1.9071, 1.8778, 1.8578, 1.7831, 1.7249, 1.6448, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.86755, 0.74445, 0.62105];5,31807;95;94;-31391,66667;-99,70%;5,37383;9,21%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;23;Beef;0.1;[2.3214, 2.3214, 2.2211, 2.2116, 2.171, 2.1332, 1.9231, 1.9231, 1.9071, 1.8778, 1.8578, 1.7936, 1.7179, 1.6448, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.77137, 0.65948];5,31707;937;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;23;Beef;0.1;[2.3214, 2.3214, 2.2211, 2.2116, 2.171, 2.1332, 1.9058, 1.9231, 1.9071, 1.8823, 1.7831, 1.7087, 1.6052, 1.5238, 1.3479, 1.224, 1.123, 1.0052, 0.89372, 0.86755, 0.77137, 0.65948, 0.57014];5,20056;953;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;23;Beef;0.1;[2.4797, 2.4797, 2.4797, 2.3214, 2.2087, 2.2087, 2.1332, 1.9408, 1.9408, 1.9408, 1.8823, 1.7831, 1.7087, 1.6448, 1.5043, 1.3479, 1.224, 1.123, 1.0052, 0.86755, 0.77137, 0.62105, 0.57014];5,33906;941;943,6666667;-30542;-97,00%;5,285563333;7,41%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.2116, 2.171, 2.1332, 1.9071, 1.9408, 1.9408, 1.8823, 1.7831, 1.7087, 1.6448, 1.5043, 1.3169, 1.224, 1.123, 1.0052, 0.89372, 0.77137, 0.62105, 0.57014];5,15916;9526;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;23;Beef;0.1;[2.3214, 2.2869, 2.2211, 2.2116, 2.171, 2.1332, 1.9058, 1.9231, 1.9071, 1.8778, 1.8578, 1.7936, 1.7179, 1.6448, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.86755, 0.74445, 0.65948];5,31707;9425;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;23;Beef;0.1;[2.4797, 2.4797, 2.4797, 2.3214, 2.2087, 2.2087, 2.0771, 1.9071, 1.9071, 1.7831, 1.7179, 1.6052, 1.5238, 1.3502, 1.2929, 1.2024, 1.123, 1.0052, 0.89372, 0.89372, 0.77137, 0.65948, 0.57014];5,42926;9753;9568;-21917,66667;-69,61%;5,30183;7,74%;
MSM-Mean Exact;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32515;;;;;;
MSM-Mean Exact;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32695;;;;;;
MSM-Mean Exact;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32595;32601,66667;0;0,00%;17,139499;0,00%;
3-MSM-Mean;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32150;;;;;;
3-MSM-Mean;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32592;;;;;;
3-MSM-Mean;3;23;CBF;0.1;[0.63151, 1.1044, 0.55073, 0.064235, 0.78608, 0.42936, 0.035405, 0.23652, -0.38118, -0.15578, -0.32397, -0.17329, -0.11299, 0.34444];17,139499;32621;32454,33333;-147,3333333;-0,45%;17,139499;0,00%;
Buckets MSM-Mean: bucketsize:2;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.46189, 0.26693, 0.035405, 0.3154, -0.17329, -0.17329, -0.038683, 0.06861, 0.062064, 0.028543, -0.11025, -0.11025, 0.34444];18,649018;0;;;;;;
Buckets MSM-Mean: bucketsize:2;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.46189, 0.26693, 0.035405, 0.3154, -0.17329, -0.17329, -0.038683, 0.06861, 0.062064, 0.028543, -0.11025, -0.11025, 0.34444];18,649018;0;;;;;;
Buckets MSM-Mean: bucketsize:2;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.46189, 0.26693, 0.035405, 0.3154, -0.17329, -0.17329, -0.038683, 0.06861, 0.062064, 0.028543, -0.11025, -0.11025, 0.34444];18,649018;0;0;-32601,66667;-100,00%;18,649018;8,81%;
Buckets MSM-Mean: bucketsize:3;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.53188, 0.26693, 0.035405, 0.3154, -0.17329, -0.11299, 0.06861, 0.028543, -0.11025, 0.34444];18,467927;2;;;;;;
Buckets MSM-Mean: bucketsize:3;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.53188, 0.26693, 0.035405, 0.3154, -0.17329, -0.11299, 0.06861, 0.028543, -0.11025, 0.34444];18,467927;2;;;;;;
Buckets MSM-Mean: bucketsize:3;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.61925, 0.26887, 0.71686, 0.064235, 0.46189, 0.53188, 0.26693, 0.035405, 0.3154, -0.17329, -0.11299, 0.06861, 0.028543, -0.11025, 0.34444];18,467927;2;2;-32599,66667;-99,99%;18,467927;7,75%;
Buckets MSM-Mean: bucketsize:4;3;23;CBF;0.1;[0.63151, 1.1044, 0.57755, 0.23652, 0.78608, 0.46189, 0.15119, 0.26693, 0.035405, -0.15578, -0.17329, -0.038683, 0.06861, 0.062064, 0.028543, -0.11025, -0.11025];18,208354;8;;;;;;
