heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;18;Coffee;0.01;[0.90173, 0.95264, 0.86692, 0.8494, 0.8967, 0.73899, 0.69353, 0.657, 0.68149, 0.77857, 0.78618, 0.79967, 0.70871, 0.63678, 0.57756, 0.54869, 0.63592, 0.63592];1,49142;11663;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;18;Coffee;0.01;[0.93173, 0.87155, 0.87155, 0.8557, 0.78284, 0.73899, 0.6859, 0.6859, 0.68149, 0.78618, 0.75924, 0.73096, 0.63678, 0.68948, 0.63221, 0.60276, 0.55434, 0.63592];1,53373;11307;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;18;Coffee;0.01;[0.90794, 0.8557, 0.86692, 0.86692, 0.73899, 0.657, 0.657, 0.64189, 0.68149, 0.73096, 0.71614, 0.71614, 0.65028, 0.63172, 0.59503, 0.58114, 0.61519, 0.60777];1,497;11255;11408,33333;3627,666667;46,62%;1,507383333;42,80%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;18;Coffee;0.01;[0.93173, 0.87155, 0.87155, 0.87155, 0.86692, 0.73807, 0.73807, 0.73899, 0.67154, 0.69353, 0.71808, 0.77857, 0.75924, 0.63221, 0.63172, 0.59503, 0.54869, 0.60777];1,497;205;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;18;Coffee;0.01;[1.0613, 0.87155, 0.87155, 0.8557, 0.85476, 0.78618, 0.78618, 0.73807, 0.64189, 0.78297, 0.78304, 0.68948, 0.65028, 0.63678, 0.58114, 0.63592, 0.63592, 0.59503];1,71214;150;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;18;Coffee;0.01;[0.87155, 1.074, 1.0479, 0.96001, 0.8494, 0.75877, 0.69353, 0.73899, 0.69353, 0.68149, 0.75924, 0.60276, 0.60276, 0.65028, 0.63172, 0.63592, 0.66038, 0.63592];1,9554;154;169,6666667;-7611;-97,82%;1,721513333;63,09%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;18;Coffee;0.01;[0.90173, 0.90173, 0.90173, 0.85476, 0.93173, 0.67154, 0.6859, 0.6859, 0.67154, 0.75877, 0.79967, 0.79967, 0.77857, 0.71808, 0.70871, 0.62554, 0.54869, 0.61519];1,79683;1509;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;18;Coffee;0.01;[0.96001, 0.93173, 0.86692, 0.86692, 0.85476, 0.67154, 0.6859, 0.71614, 0.75877, 0.75877, 0.73096, 0.63221, 0.63172, 0.63221, 0.63221, 0.60777, 0.60777, 0.63592];1,53792;1762;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;18;Coffee;0.01;[1.074, 1.0479, 1.0613, 0.86692, 0.85476, 0.78297, 0.71614, 0.657, 0.657, 0.70164, 0.73096, 0.63678, 0.65028, 0.63172, 0.58114, 0.54869, 0.63592, 0.63592];1,68687;1700;1657;-6123,666667;-78,70%;1,673873333;58,58%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;18;Coffee;0.01;[0.90173, 0.95264, 0.95264, 0.93173, 0.85476, 0.68149, 0.69353, 0.69353, 0.73807, 0.69353, 0.71808, 0.65028, 0.63678, 0.60276, 0.58114, 0.63337, 0.66038, 0.63337];1,65038;17982;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;18;Coffee;0.01;[0.8494, 0.85476, 0.8494, 0.93173, 0.8557, 0.75877, 0.70164, 0.69353, 0.657, 0.70164, 0.73096, 0.78304, 0.70871, 0.77857, 0.63221, 0.63337, 0.61519, 0.63592];1,62258;21080;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;18;Coffee;0.01;[1.074, 1.0479, 0.93173, 0.96001, 0.8557, 0.75877, 0.71614, 0.64189, 0.69353, 0.69353, 0.77857, 0.73096, 0.63678, 0.60276, 0.65028, 0.60777, 0.61519, 0.63337];1,70354;18566;19209,33333;11428,66667;146,89%;1,658833333;57,15%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78284, 0.6859, 0.69353, 0.78618, 0.77857, 0.70871, 0.63172, 0.57756, 0.62554];1,1418;48;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.90173, 0.86692, 0.85476, 0.78297, 0.68149, 0.71614, 0.77857, 0.70871, 0.63678, 0.59503, 0.63592, 0.60777];1,13817;48;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.85476, 0.78297, 0.67154, 0.70164, 0.78304, 0.70871, 0.63221, 0.63337, 0.61519];1,12803;48;48;-7732,666667;-99,38%;1,136;7,62%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90173, 0.86692, 0.85476, 0.78297, 0.67154, 0.71614, 0.73096, 0.77857, 0.70871, 0.63221, 0.58114, 0.59503, 0.63592];1,11436;498;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.85476, 0.78297, 0.67154, 0.70164, 0.73096, 0.77857, 0.70871, 0.63172, 0.58114, 0.63337, 0.61519];1,11531;499;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78284, 0.6859, 0.69353, 0.70164, 0.78304, 0.71808, 0.63172, 0.59503, 0.60777];1,1251;495;497,3333333;-7283,333333;-93,61%;1,118256667;5,94%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.78284, 0.657, 0.67154, 0.71614, 0.77857, 0.70871, 0.63172, 0.59503, 0.61519];1,1026;4961;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.85476, 0.78297, 0.69353, 0.70164, 0.78304, 0.70871, 0.63221, 0.63337, 0.61519];1,11134;5003;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.8557, 0.85476, 0.78297, 0.67154, 0.70164, 0.73096, 0.77857, 0.70871, 0.63172, 0.63337, 0.61519];1,10441;5062;5008,666667;-2772;-35,63%;1,106116667;4,79%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.87155, 0.95264, 0.8557, 0.78297, 0.73899, 0.78304, 0.70871, 0.63221, 0.57756, 0.61519];1,17951;37;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.93173, 0.8494, 0.78284, 0.6859, 0.69353, 0.71614, 0.77857, 0.70871, 0.63337, 0.61519];1,15002;37;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.95264, 0.8557, 0.78284, 0.69353, 0.70164, 0.78304, 0.70871, 0.63221, 0.63678, 0.62554, 0.61519];1,16051;37;37;-7743,666667;-99,52%;1,163346667;10,21%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78297, 0.68149, 0.70164, 0.78304, 0.71808, 0.63678, 0.59503, 0.61519];1,13409;379;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.90794, 0.86692, 0.8494, 0.78284, 0.69353, 0.70164, 0.77857, 0.70871, 0.63221, 0.63592, 0.60777];1,14275;387;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.69353, 0.67154, 0.70164, 0.78304, 0.70871, 0.63678, 0.62554];1,15779;384;383,3333333;-7397,333333;-95,07%;1,144876667;8,46%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.8557, 0.78297, 0.68149, 0.70164, 0.77857, 0.70871, 0.63221, 0.63678, 0.60777];1,12548;3868;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.85476, 0.78297, 0.68149, 0.71614, 0.77857, 0.70871, 0.63172, 0.57756, 0.59503, 0.63592];1,12389;3867;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.85476, 0.78297, 0.73807, 0.77857, 0.70871, 0.63172, 0.58114, 0.59503, 0.62554, 0.61519];1,1244;3866;3867;-3913,666667;-50,30%;1,12459;6,54%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.90173, 0.8494, 0.78297, 0.71614, 0.77857, 0.70871, 0.63172, 0.57756, 0.63592];1,17656;31;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78284, 0.73807, 0.78618, 0.68948, 0.63678, 0.59503, 0.63592];1,19333;32;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78284, 0.69353, 0.78304, 0.70871, 0.63678];1,20634;30;31;-7749,666667;-99,60%;1,192076667;12,93%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.90173, 0.85476, 0.78297, 0.73096, 0.77857, 0.70871, 0.63172, 0.63337, 0.60777];1,17215;313;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78284, 0.69353, 0.71614, 0.78304, 0.71808, 0.63221, 0.62554];1,16576;308;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78284, 0.73807, 0.77857, 0.70871, 0.63221, 0.61519];1,17126;313;311,3333333;-7469,333333;-96,00%;1,169723333;10,81%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.8557, 0.85476, 0.78297, 0.68149, 0.70164, 0.78304, 0.70871, 0.63172, 0.61519];1,13381;3228;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.85476, 0.78297, 0.71614, 0.78304, 0.70871, 0.60276, 0.58114, 0.61519];1,15402;3207;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.86692, 0.78284, 0.6859, 0.71614, 0.78304, 0.70871, 0.63221, 0.62554, 0.61519];1,13624;3190;3208,333333;-4572,333333;-58,77%;1,141356667;8,13%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.86692, 0.8557, 0.78297, 0.71614, 0.77857, 0.70871, 0.63221, 0.58114, 0.61519];1,20419;25;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.90173, 0.8557, 0.78297, 0.73807, 0.78618, 0.70871, 0.63592];1,2171;25;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8494, 0.78284, 0.73807, 0.78304, 0.77857, 0.68948, 0.62554, 0.61519];1,20833;25;25;-7755,666667;-99,68%;1,209873333;14,62%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.90794, 0.86692, 0.8494, 0.78297, 0.71614, 0.77857, 0.70871, 0.63337, 0.63592, 0.60777];1,16099;260;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8967, 0.78618, 0.73096, 0.77857, 0.70871, 0.63172, 0.63337, 0.60777];1,20441;261;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.85476, 0.78297, 0.69353, 0.78304, 0.68948, 0.62554, 0.61519];1,18874;257;259,3333333;-7521,333333;-96,67%;1,184713333;12,23%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.8557, 0.78297, 0.68149, 0.70164, 0.78304, 0.70871, 0.60777];1,18168;2602;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.93173, 0.8494, 0.78297, 0.68149, 0.71614, 0.78304, 0.70871, 0.63221, 0.59503, 0.60777];1,13989;2640;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.95264, 0.8557, 0.78284, 0.73807, 0.78304, 0.70871, 0.63592, 0.61519];1,1682;2654;2632;-5148,666667;-66,17%;1,163256667;10,20%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.90794, 0.8494, 0.78284, 0.6859, 0.64189, 0.68149, 0.71614, 0.77857, 0.68948, 0.63221, 0.57756, 0.61519];1,17839;59;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.90794, 0.85476, 0.75877, 0.657, 0.68149, 0.71614, 0.77857, 0.70871, 0.63221, 0.57756, 0.63592, 0.61519];1,15816;61;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;18;Coffee;0.01;[0.95264, 0.85476, 0.75877, 0.657, 0.68149, 0.71614, 0.77857, 0.70871, 0.63172, 0.57756, 0.55434, 0.61519];1,18153;59;59,66666667;-7721;-99,23%;1,172693333;11,10%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.71614, 0.78304, 0.70871, 0.63172, 0.58114, 0.63592, 0.61519];1,13957;616;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.71614, 0.78304, 0.70871, 0.63678, 0.59503, 0.60777];1,13378;605;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.85476, 0.75877, 0.657, 0.68149, 0.70164, 0.78304, 0.71808, 0.63678, 0.59503, 0.60777];1,15816;607;609,3333333;-7171,333333;-92,17%;1,143836667;8,36%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.70164, 0.78304, 0.70871, 0.63221, 0.57756, 0.60777];1,1369;6107;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.70164, 0.77857, 0.70871, 0.63172, 0.59503, 0.61519];1,12881;6114;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.95264, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.71614, 0.78304, 0.70871, 0.63678, 0.59503, 0.61519];1,12661;6088;6103;-1677,666667;-21,56%;1,130773333;7,12%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.95264, 0.86692, 0.78284, 0.6859, 0.67154, 0.73096, 0.77857, 0.68948, 0.63678, 0.59503, 0.61519];1,1622;42;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.85476, 0.78297, 0.69353, 0.73096, 0.77857, 0.68948, 0.60276, 0.58114, 0.63592];1,16124;44;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;18;Coffee;0.01;[0.90794, 0.8494, 0.75877, 0.69353, 0.67154, 0.70164, 0.77857, 0.70871, 0.63678, 0.59503, 0.63592];1,17387;42;42,66666667;-7738;-99,45%;1,16577;10,44%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.69353, 0.71614, 0.78304, 0.70871, 0.63221, 0.59503, 0.62554];1,12662;429;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78284, 0.6859, 0.657, 0.68149, 0.71614, 0.77857, 0.70871, 0.63172, 0.58114, 0.63592, 0.61519];1,12957;434;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.67154, 0.71614, 0.78304, 0.70871, 0.63172, 0.59503, 0.61519];1,1271;431;431,3333333;-7349,333333;-94,46%;1,127763333;6,84%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.8557, 0.78284, 0.657, 0.68149, 0.71614, 0.78304, 0.70871, 0.63172, 0.57756, 0.62554];1,10618;4396;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.85476, 0.78297, 0.69353, 0.71614, 0.78304, 0.70871, 0.63172, 0.59503, 0.61519];1,11135;4390;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.85476, 0.78297, 0.68149, 0.71614, 0.78304, 0.70871, 0.63172, 0.59503, 0.62554];1,10993;4398;4394,666667;-3386;-43,52%;1,109153333;5,08%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.90173, 0.8557, 0.78297, 0.67154, 0.71614, 0.78304, 0.68948, 0.63337, 0.60777];1,18183;33;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78297, 0.69353, 0.78304, 0.71808, 0.65028, 0.58114, 0.61519];1,19494;33;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;18;Coffee;0.01;[0.93173, 0.85476, 0.78297, 0.73899, 0.78304, 0.70871, 0.63221, 0.57756, 0.61519];1,1582;33;33;-7747,666667;-99,58%;1,178323333;11,63%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78297, 0.71614, 0.78304, 0.70871, 0.63221, 0.57756, 0.63592];1,14869;345;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.73807, 0.78618, 0.71808, 0.63221, 0.59503, 0.61519];1,16749;344;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;18;Coffee;0.01;[0.90794, 0.85476, 0.78297, 0.67154, 0.71614, 0.78304, 0.70871, 0.63678, 0.59503, 0.62554];1,13377;344;344,3333333;-7436,333333;-95,57%;1,149983333;8,94%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78297, 0.67154, 0.70164, 0.73096, 0.77857, 0.70871, 0.63172, 0.58114, 0.63592];1,12909;3458;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.69353, 0.67154, 0.71614, 0.78304, 0.70871, 0.63221, 0.59503, 0.62554];1,12216;3458;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;18;Coffee;0.01;[0.93173, 0.85476, 0.78297, 0.70164, 0.73096, 0.77857, 0.70871, 0.63172, 0.57756, 0.62554];1,14086;3475;3463,666667;-4317;-55,48%;1,130703333;7,12%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.90794, 0.86692, 0.78284, 0.67154, 0.71614, 0.77857, 0.68948, 0.63172, 0.60777];1,17317;28;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.93173, 0.8494, 0.78297, 0.67154, 0.70164, 0.78304, 0.68948, 0.62554];1,20705;28;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;18;Coffee;0.01;[0.93173, 0.85476, 0.78297, 0.73807, 0.78304, 0.70871, 0.63221, 0.55434, 0.60777];1,20213;30;28,66666667;-7752;-99,63%;1,194116667;13,13%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.90173, 0.85476, 0.78297, 0.68149, 0.71614, 0.78304, 0.70871, 0.61519];1,1752;278;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.90794, 0.93173, 0.8557, 0.78284, 0.67154, 0.70164, 0.77857, 0.70871, 0.63337];1,16719;275;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;18;Coffee;0.01;[0.93173, 0.85476, 0.78297, 0.67154, 0.70164, 0.78304, 0.70871, 0.62554];1,1771;277;276,6666667;-7504;-96,44%;1,173163333;11,14%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.78297, 0.71614, 0.78304, 0.71808, 0.63172, 0.59503, 0.62554];1,1541;2875;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.85476, 0.75877, 0.68149, 0.71614, 0.77857, 0.70871, 0.63678, 0.59503, 0.62554];1,1496;2851;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;18;Coffee;0.01;[0.90794, 0.85476, 0.78297, 0.73899, 0.78304, 0.70871, 0.63221, 0.59503, 0.61519];1,15462;2823;2849,666667;-4931;-63,38%;1,152773333;9,21%;
Generic MSM-Mean EA: generations:10000;3;18;Coffee;0.01;[0.93173, 0.86692, 0.78284, 0.6859, 0.68149, 0.71614, 0.73096, 0.78297, 0.77857, 0.70871, 0.63337, 0.63592, 0.63221, 0.63221, 0.58114, 0.59503, 0.61519, 0.61519];1,12941;62;;;;;;
Generic MSM-Mean EA: generations:10000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.8557, 0.78284, 0.67154, 0.67154, 0.68149, 0.70871, 0.78297, 0.70871, 0.63172, 0.58114, 0.59084, 0.63337, 0.63337, 0.63337, 0.60777, 0.60777];1,17653;62;;;;;;
Generic MSM-Mean EA: generations:10000;3;18;Coffee;0.01;[0.90794, 0.8557, 0.78284, 0.68149, 0.68149, 0.68149, 0.71614, 0.73096, 0.78304, 0.77857, 0.70164, 0.63221, 0.63172, 0.58114, 0.59084, 0.62554, 0.63592, 0.63592];1,13453;62;62;-7718,666667;-99,20%;1,146823333;8,64%;
Generic MSM-Mean EA: generations:100000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.85476, 0.78284, 0.657, 0.657, 0.68149, 0.68149, 0.71614, 0.73096, 0.78304, 0.77857, 0.70871, 0.63172, 0.58114, 0.59503, 0.61519];1,10877;620;;;;;;
Generic MSM-Mean EA: generations:100000;3;18;Coffee;0.01;[0.93173, 0.8557, 0.85476, 0.78284, 0.657, 0.657, 0.68149, 0.68149, 0.71614, 0.78284, 0.70871, 0.63221, 0.63221, 0.58114, 0.59084, 0.62554, 0.63172, 0.63172];1,13941;623;;;;;;
Generic MSM-Mean EA: generations:100000;3;18;Coffee;0.01;[0.93173, 0.86692, 0.85476, 0.78284, 0.67154, 0.657, 0.657, 0.67154, 0.67154, 0.71614, 0.73096, 0.78304, 0.70871, 0.63221, 0.63221, 0.58114, 0.58114, 0.61519];1,1412;621;621,3333333;-7159,333333;-92,01%;1,129793333;7,03%;
Generic MSM-Mean EA: generations:1000000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.75877, 0.73899, 0.78304, 0.78297, 0.70871, 0.63678, 0.63678, 0.63337, 0.59503, 0.59503, 0.67154, 0.6859, 0.6859, 0.60777, 0.60777];1,28785;6266;;;;;;
Generic MSM-Mean EA: generations:1000000;3;18;Coffee;0.01;[0.90173, 0.93173, 0.86692, 0.85476, 0.78284, 0.6859, 0.6859, 0.68149, 0.71614, 0.73096, 0.78297, 0.70871, 0.63221, 0.63221, 0.58114, 0.59084, 0.62554, 0.61519];1,06031;6234;;;;;;
Generic MSM-Mean EA: generations:1000000;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.85476, 0.78284, 0.6859, 0.68149, 0.71614, 0.73096, 0.78304, 0.78304, 0.77857, 0.70871, 0.63221, 0.63172, 0.58114, 0.59084, 0.62554];1,07871;6193;6231;-1549,666667;-19,92%;1,14229;8,22%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.95264, 0.95264, 0.8557, 0.85476, 0.78284, 0.6859, 0.69353, 0.68149, 0.71614, 0.73096, 0.77857, 0.70871, 0.63221, 0.63172, 0.58114, 0.59503, 0.62554];1,08584;62;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.95264, 0.93173, 0.8557, 0.85476, 0.78284, 0.6859, 0.69353, 0.68149, 0.70164, 0.78304, 0.78304, 0.70871, 0.63172, 0.58114, 0.59503, 0.62554, 0.61519];1,1054;62;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.8557, 0.78284, 0.6859, 0.6859, 0.69353, 0.68149, 0.71614, 0.73096, 0.77857, 0.70871, 0.63221, 0.63221, 0.58114, 0.59503, 0.62554];1,0985;62;62;-7718,666667;-99,20%;1,09658;3,89%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.8557, 0.78284, 0.6859, 0.6859, 0.69353, 0.68149, 0.71614, 0.73096, 0.77857, 0.70871, 0.63221, 0.63221, 0.58114, 0.59503, 0.61519];1,0985;626;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.90794, 0.86692, 0.8557, 0.78284, 0.6859, 0.6859, 0.69353, 0.73807, 0.78618, 0.78618, 0.77857, 0.70871, 0.63221, 0.63172, 0.58114, 0.59503, 0.62554];1,10141;624;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.95264, 0.95264, 0.8557, 0.85476, 0.78284, 0.6859, 0.69353, 0.68149, 0.71614, 0.73096, 0.78304, 0.70871, 0.63221, 0.58114, 0.59503, 0.62554, 0.61519];1,09251;628;626;-7154,666667;-91,95%;1,097473333;3,97%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;18;Coffee;0.01;[0.90173, 0.95264, 0.95264, 0.86692, 0.85476, 0.78284, 0.6859, 0.69353, 0.68149, 0.71614, 0.73096, 0.78304, 0.70871, 0.63221, 0.63172, 0.58114, 0.59503, 0.62554];1,08584;6269;;;;;;
