heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, 0.4999, -0.0050581, -0.099137, -0.029698, -0.27902, -0.050546, 0.4752, -0.095465, 0.50607];18,729011;650;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.0042753, -0.0050581, 0.40358, 0.43658, -0.029698, -0.050546, -0.050546, 0.43173, 0.0055608];17,198995;652;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;10;Lighting7;1.0;[0.32724, -0.088124, -0.099137, -0.0050581, -0.029698, 0.10381, -0.08239, 0.4752, -0.29061, 0.43173];18,035272;501;601;17,98775933;0,075247039;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, 0.4999, 0.61471, -0.0050581, 0.51243, 0.10381, 0.31202, -0.050546, 0.19671, 0.0055608];17,074275;8075;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.29289, -0.32029, 0.40358, 0.10381, -0.029698, 0.31202, -0.08239, -0.29061, -0.095465];17,985511;9050;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, 0.40358, 0.43658, -0.12058, -0.050546, -0.08239, -0.095111, 0.19671];17,111254;7049;8058;17,39034667;0,039535743;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.088124, -0.31343, -0.099137, -0.029698, 0.43658, 0.10381, -0.050546, 0.31202, 0.19671, -0.095111];17,437624;102;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;10;Lighting7;1.0;[0.77331, -0.099137, -0.0042753, 0.40358, 0.51243, -0.0050581, 0.31202, 0.31202, -0.095465, -0.095111];17,297801;98;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.099137, -0.088124, 0.4999, -0.12058, 0.40358, -0.029698, -0.050546, -0.095465, -0.095465, -0.095111];17,175872;121;107;17,30376567;0,034360226;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, 0.61471, 0.61471, 0.43658, 0.10381, -0.0050581, 0.31202, 0.4752, -0.095465, -0.095111];17,369895;990;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.32724, -0.0050581, -0.12058, -0.27902, 0.50607, 0.4752, -0.095465, -0.2485];17,922477;1006;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.088124, 0.4999, 0.43658, 0.51243, -0.0050581, 0.31202, 0.4752, -0.050546, -0.2485];17,101733;1040;1012;17,46470167;0,043980432;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;10;Lighting7;1.0;[0.32724, -0.088124, -0.29289, 0.43658, 0.43658, 0.10381, 0.31202, 0.31202, 0.19671, 0.0055608];17,182461;10902;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.088124, -0.088124, 0.32724, -0.27902, 0.43658, -0.12058, 0.50607, -0.08239, -0.095465, -0.2485];18,139454;11094;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.099137, 0.61471, -0.029698, 0.10381, -0.0050581, -0.08239, 0.19671, -0.095465, 0.43173];17,716287;10288;10761,33333;17,67940067;0,056814408;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.0050581, -0.29289, -0.099137, -0.0042753, 0.10381, 0.10381, 0.4752, -0.08239, 0.0055608, 0.43173];18,318751;115;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.099137, -0.0050581, -0.32655, -0.0050581, 0.10381, -0.26395, 0.10381, 0.10381, -0.095465, -0.095111];17,686485;123;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.099137, 0.32724, 0.4999, -0.0050581, 0.10381, -0.029698, 0.43658, 0.10381, 0.19671, -0.095111];17,167799;111;116,3333333;17,724345;0,059501027;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;10;Lighting7;1.0;[0.4999, -0.0050581, -0.099137, 0.61471, 0.4752, -0.31071, -0.050546, -0.12058, 0.43173, 0.0055608];18,113395;1133;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;10;Lighting7;1.0;[0.32724, 0.32724, -0.31343, -0.0042753, 0.43658, -0.050546, 0.10381, 0.31202, 0.50607, -0.095111];17,776261;1122;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.088124, -0.29289, 0.32724, -0.29289, 0.10381, -0.29296, -0.050546, 0.10381, -0.29061, 0.50607];19,766597;1122;1125,666667;18,55208433;0,108980467;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;10;Lighting7;1.0;[0.32724, -0.0042753, -0.088124, -0.099137, 0.4752, 0.10381, -0.08239, 0.10381, 0.50607, -0.095111];17,599521;11225;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.088124, 0.40358, 0.61471, 0.43658, -0.08239, 0.43658, 0.4752, -0.29061, -0.095111];17,790625;11271;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;10;Lighting7;1.0;[0.61471, -0.088124, -0.32029, 0.77331, -0.27902, -0.029698, -0.26395, -0.26395, -0.095465, 0.19671];19,824932;11738;11411,33333;18,405026;0,100189821;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.099137, 0.51243, -0.029698, -0.32655, -0.099137, 0.10381, 0.0055608, -0.31071, 0.43658, 0.98413];22,081759;94;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;10;Lighting7;1.0;[0.77331, -0.0042753, 0.77331, -0.029698, -0.088124, 0.10381, 0.4752, 0.43658, 0.19671, -0.095465];18,086175;94;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;10;Lighting7;1.0;[-0.29289, -0.0050581, -0.088124, -0.29289, -0.0050581, 0.19671, 0.50607, -0.095111, -0.050546, 0.10381];18,677689;94;94;19,61520767;0,172530362;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.029698, -0.099137, 0.32724, 0.40358, -0.31343, -0.26395, 0.31202, -0.26395, -0.2485, 0.50607];19,543739;945;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.29289, -0.088124, -0.099137, 0.32724, 0.32724, -0.26395, 0.4752, -0.26395, -0.29061, 0.31202];19,285613;941;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;10;Lighting7;1.0;[-0.088124, -0.088124, -0.0050581, 0.32724, 0.51243, 0.50607, 0.98413, -0.29296, 0.4752, 0.10381];20,358991;930;938,6666667;19,72944767;0,179359241;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, -0.0050581, -0.27902, 0.4999, 0.4999, 0.19671, -0.29296, 0.0055608, 0.10381, -0.26395];18,378587;9573;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.29289, -0.029698, 0.61471, 0.4999, -0.088124, 0.4752, 0.43658, -0.26395, 0.98413, -0.050546];21,578897;9658;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;10;Lighting7;1.0;[-0.0042753, 0.4999, -0.0050581, -0.29289, 0.4999, 0.43173, -0.08239, -0.12058, 0.98413, -0.095111];20,976807;9658;9629,666667;20,31143033;0,214148184;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.61471, 0.40358, -0.029698, -0.12058, 0.31202, 0.4752, -0.095465, 0.43173];17,581294;25;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[-0.0042753, -0.29289, 0.40358, 0.51243, -0.12058, 0.31202, -0.08239, -0.095465, 0.0055608];19,12674;25;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.61471, 0.40358, -0.029698, 0.10381, 0.31202, -0.31071, 0.19671, 0.0055608];17,185595;27;25,66666667;17,964543;0,073859246;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[0.4999, 0.32724, -0.099137, -0.0050581, 0.51243, -0.12058, -0.26395, -0.08239, -0.095465, -0.2485];17,462541;260;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.099137, 0.40358, 0.51243, 0.43658, -0.050546, -0.31071, -0.095465, -0.095111];17,851135;267;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[0.4999, 0.32724, 0.61471, -0.0050581, -0.029698, -0.12058, -0.050546, -0.08239, -0.095465, -0.2485];17,035733;261;262,6666667;17,449803;0,04308984;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.099137, -0.0050581, 0.51243, 0.10381, -0.050546, -0.08239, -0.095465, 0.0055608];16,728955;2643;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, 0.32724, 0.61471, 0.40358, 0.51243, -0.29296, 0.31202, 0.4752, -0.095465, -0.095111];17,073715;2666;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, 0.61471, -0.0050581, 0.51243, -0.29296, -0.050546, -0.08239, 0.19671, -0.095111];17,073715;2679;2662,666667;16,958795;0,013739053;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.099137, -0.029698, 0.43658, 0.4752, 0.19671, -0.2485];21,576143;18;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.61471, -0.0050581, -0.12058, 0.31202, -0.08239, -0.095465, -0.2485];19,034999;18;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[0.77331, 0.61471, -0.32029, -0.27902, 0.10381, -0.050546, 0.4752, -0.29061, 0.0055608];20,93023;18;18;20,51379067;0,226244596;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[-0.0042753, -0.099137, -0.0050581, -0.029698, 0.43658, -0.050546, -0.31071, 0.19671, 0.0055608];19,287434;193;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[0.4999, 1.0525, 0.61471, -0.32029, 0.51243, -0.29296, -0.050546, 0.4752, 0.50607, 0.0055608];19,773419;193;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[0.4999, -0.29289, 0.61471, 0.40358, 0.51243, -0.29296, -0.050546, -0.095465, 0.0055608];19,767402;190;192;19,60941833;0,172184296;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.099137, 0.40358, -0.029698, -0.050546, -0.08239, 0.19671, -0.095111];18,765799;1951;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.31343, 0.40358, 0.51243, 0.10381, 0.31202, 0.4752, -0.095465, -0.095111];17,157541;1987;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.32655, -0.088124, -0.099137, -0.0050581, 0.51243, 0.10381, 0.31202, -0.08239, -0.29061, 0.0055608];17,763795;1967;1968,333333;17,89571167;0,069744743;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[-0.0042753, 1.0525, -0.27902, -0.12058, -0.26395, 0.4752, 0.19671, -0.2485];23,14683;14;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[0.77331, 0.61471, -0.0050581, 0.10381, -0.26395, 0.4752, -0.095465, -0.2485];22,367644;14;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[-0.32655, 1.0525, -0.31343, 0.51243, 0.43658, -0.050546, -0.31071, 0.19671, 0.0055608];21,913035;16;14,66666667;22,47583633;0,343529009;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[-0.0042753, 0.61471, -0.0050581, -0.27902, 0.43658, 0.31202, -0.08239, 0.0055608];21,684903;139;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, 1.1956, -0.029698, -0.050546, 0.4752, -0.095465, -0.2485];20,420148;140;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.61471, -0.0050581, 0.51243, 0.10381, -0.050546, 0.98413, -0.29061, 0.43173];21,232747;143;140,6666667;21,11259933;0,26203934;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[0.4999, 0.32724, -0.099137, -0.0050581, 0.51243, -0.29296, -0.050546, -0.29061, 0.0055608];19,74816;1462;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.0050581, -0.029698, 0.10381, -0.26395, -0.08239, 0.19671, -0.095111];19,120942;1464;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[-0.088124, -0.099137, -0.32029, 0.51243, 0.10381, 0.31202, 0.4752, 0.19671, 0.0055608];19,360124;1466;1464;19,409742;0,160248324;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[0.4999, 0.32724, -0.099137, 0.40358, -0.029698, -0.12058, -0.26395, 0.0055608];21,476258;12;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[0.4999, -0.29289, -0.099137, -0.27902, -0.12058, -0.050546, -0.08239, -0.095465];21,968746;11;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[-0.088124, -0.31343, 0.40358, 0.51243, 0.10381, -0.050546, 0.19671];24,481712;11;11,33333333;22,64223867;0,353475974;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[-0.088124, -0.099137, -0.27902, 0.43658, -0.26395, 0.4752, 0.19671, 0.0055608];22,126545;110;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[-0.32655, -0.088124, 0.97768, 0.40358, 0.10381, -0.050546, 0.4752, 0.50607, -0.2485];21,016868;110;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[0.4999, 0.32724, -0.099137, -0.0050581, -0.029698, -0.29296, -0.08239, -0.095111];21,366692;113;111;21,50336833;0,285398181;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[-0.0042753, 0.32724, 0.40358, 0.51243, -0.29296, 0.31202, -0.31071, 0.19671, 0.43173];20,38196;1186;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, -0.32029, -0.050546, -0.08239, -0.095465, 0.0055608];21,631178;1184;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.31343, -0.32029, -0.27902, 0.31202, -0.31071, 0.19671, -0.2485];20,960405;1184;1184,666667;20,991181;0,254781366;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;9;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;8;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;8;8,333333333;38,148674;1,280397909;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;84;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;86;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;83;84,33333333;38,148674;1,280397909;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;898;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;907;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;10;Lighting7;1.0;[-0.32029, 0.0055608];38,148674;900;901,6666667;38,148674;1,280397909;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;7;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;6;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;6;6,333333333;37,676688;1,252184192;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;72;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;72;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;71;71,66666667;37,676688;1,252184192;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;751;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;745;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;10;Lighting7;1.0;[-0.099137, 0.0055608];37,676688;741;745,6666667;37,676688;1,252184192;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;6;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;6;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;6;6;37,665676;1,251525932;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;66;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;63;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;62;63,66666667;37,665676;1,251525932;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;643;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;652;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;647;647,3333333;37,665676;1,251525932;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;5;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;5;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;6;5,333333333;37,665676;1,251525932;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;55;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;56;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;58;56,33333333;37,665676;1,251525932;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;585;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;590;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;10;Lighting7;1.0;[-0.088124, 0.0055608];37,665676;586;587;37,665676;1,251525932;
Generic MSM-Mean EA: generations:10000;4;10;Lighting7;1.0;[0.43173, 0.19671, -0.0042753, 0.31202, -0.0042753, -0.088124, 0.31202, -0.029698, -0.08239, -0.029698];16,728955;28;;;;
Generic MSM-Mean EA: generations:10000;4;10;Lighting7;1.0;[0.40358, 0.31202, 0.4999, 0.19671, 0.10381, 0.0055608, 0.19671, 0.10381, 0.19671, -0.095111];16,728955;28;;;;
Generic MSM-Mean EA: generations:10000;4;10;Lighting7;1.0;[-0.0042753, -0.088124, 0.10381, 0.19671, -0.0042753, 0.0055608, -0.0050581, -0.050546, -0.095465, -0.050546];16,728955;28;28;16,728955;0;
Generic MSM-Mean EA: generations:100000;4;10;Lighting7;1.0;[0.10381, -0.050546, 0.40358, 0.31202, 0.43173, -0.095465, -0.0050581, -0.0050581, -0.095465, -0.029698];16,728955;277;;;;
Generic MSM-Mean EA: generations:100000;4;10;Lighting7;1.0;[-0.0042753, 0.19671, -0.0050581, 0.19671, 0.4752, -0.08239, -0.050546, -0.029698, -0.0042753, -0.0042753];16,728955;276;;;;
Generic MSM-Mean EA: generations:100000;4;10;Lighting7;1.0;[0.10381, -0.08239, -0.0050581, -0.0042753, 0.40358, -0.0050581, 0.10381, -0.050546, -0.0042753, -0.088124];16,728955;276;276,3333333;16,728955;0;
Generic MSM-Mean EA: generations:1000000;4;10;Lighting7;1.0;[0.32724, -0.029698, 0.32724, 0.10381, 0.40358, -0.08239, -0.0042753, -0.08239, -0.050546, -0.095111];16,728955;2755;;;;
Generic MSM-Mean EA: generations:1000000;4;10;Lighting7;1.0;[0.43658, -0.050546, 0.19671, -0.0050581, 0.43658, -0.12058, 0.0055608, -0.0042753, -0.0050581, -0.095111];16,728955;2782;;;;
Generic MSM-Mean EA: generations:1000000;4;10;Lighting7;1.0;[0.0055608, -0.0042753, 0.51243, 0.0055608, -0.029698, -0.095465, 0.10381, -0.0042753, 0.0055608, -0.095111];16,728955;2762;2766,333333;16,728955;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, -0.0050581, -0.0050581, -0.12058, 0.10381, -0.050546, -0.095465, -0.095111];16,728955;28;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, -0.0050581, 0.51243, 0.10381, 0.10381, 0.4752, 0.19671, -0.095111];16,728955;28;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;10;Lighting7;1.0;[0.32724, -0.088124, 0.32724, -0.0050581, 0.10381, -0.12058, 0.31202, -0.08239, 0.0055608, -0.095111];16,728955;28;28;16,728955;0;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;10;Lighting7;1.0;[0.32724, 0.32724, 0.32724, -0.0050581, 0.40358, 0.10381, 0.31202, 0.4752, 0.19671, -0.095111];16,728955;280;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.61471, 0.40358, -0.0050581, -0.029698, 0.31202, 0.31202, 0.19671, 0.0055608];16,728955;278;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.099137, -0.0050581, 0.51243, 0.10381, -0.050546, 0.4752, -0.050546, -0.095111];16,728955;279;279;16,728955;0;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;10;Lighting7;1.0;[0.4999, -0.088124, -0.099137, -0.0050581, 0.4752, -0.12058, 0.10381, 0.4752, -0.095465, -0.095111];16,728955;2792;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;10;Lighting7;1.0;[0.4999, 0.32724, -0.099137, -0.0050581, -0.029698, -0.12058, 0.10381, 0.31202, -0.095465, -0.095111];16,728955;2799;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.099137, 0.40358, -0.029698, -0.029698, 0.31202, -0.050546, -0.095465, -0.095111];16,728955;2800;2797;16,728955;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.088124, 0.40358, 0.51243, -0.050546, 0.10381, -0.050546, -0.0050581, -0.095111];16,728955;28;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, -0.088124, 0.40358, -0.0050581, -0.0050581, -0.12058, 0.31202, 0.19671, 0.0055608, -0.095111];16,728955;27;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, -0.0042753, 0.4999, 0.0055608, 0.43658, -0.0050581, -0.029698, -0.0050581, -0.095465, -0.095111];16,728955;27;27,33333333;16,728955;0;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.088124, 0.32724, 0.51243, -0.029698, -0.029698, 0.10381, -0.08239, -0.095111];16,728955;279;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, -0.088124, -0.0050581, -0.0050581, -0.029698, -0.029698, -0.050546, 0.43658, -0.08239, -0.095111];16,728955;277;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;10;Lighting7;1.0;[0.4999, -0.088124, 0.51243, 0.40358, 0.31202, -0.050546, -0.029698, 0.43658, -0.095465, -0.095111];16,728955;280;278,6666667;16,728955;0;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;10;Lighting7;1.0;[-0.0042753, 0.32724, -0.099137, -0.0050581, -0.029698, -0.099137, 0.10381, -0.050546, -0.095111, -0.095111];16,728955;2789;;;;
