heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Generic MSM-Mean EA: generations:100000;4;15;OliveOil;0.01;[2.9727, 3.1241, 3.029, 2.9164, 2.7789, 2.6372, 2.4976, 2.4976, 2.4976, 2.4976, 2.4976, 2.3675, 2.3675, 2.3675, 2.2274];1,357;597;;;;
Generic MSM-Mean EA: generations:100000;4;15;OliveOil;0.01;[2.9727, 3.0505, 3.0505, 3.1321, 3.1904, 3.2254, 3.1984, 3.1321, 3.0416, 2.9175, 2.7789, 2.65, 2.4976, 2.3571, 2.2274];0,3733;587;592,3333333;0,753033333;1,468152518;
Generic MSM-Mean EA: generations:1000000;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.1321, 3.1904, 3.2254, 3.1993, 3.1291, 3.029, 2.9175, 2.9175, 2.7789, 2.6372, 2.5061, 2.3571, 2.2274];0,3719;5879;;;;
Generic MSM-Mean EA: generations:1000000;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.0512, 3.13, 3.1904, 3.2254, 3.1993, 3.1291, 3.0416, 2.9175, 2.7789, 2.6372, 2.5061, 2.3571, 2.2197];0,3719;5866;;;;
Generic MSM-Mean EA: generations:1000000;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.0512, 3.1334, 3.1904, 3.2254, 3.1993, 3.13, 3.0416, 2.9164, 2.7846, 2.65, 2.5061, 2.3641, 2.2197];0,3719;5877;5874;0,3719;0,218944608;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.1334, 3.1907, 3.2213, 3.2276, 3.1984, 3.1291, 3.0416, 2.9175, 2.7846, 2.6372, 2.5061, 2.3641, 2.2197];0,3051;60;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.13, 3.1904, 3.2213, 3.2276, 3.1993, 3.1321, 3.0416, 2.9164, 2.7789, 2.6372, 2.5061, 2.3641, 2.2274];0,3051;60;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.13, 3.1904, 3.2254, 3.2276, 3.1993, 3.1321, 3.0416, 2.9175, 2.7846, 2.6372, 2.5061, 2.3641, 2.2274];0,3051;60;60;0,3051;0;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.1334, 3.1907, 3.2213, 3.2362, 3.1993, 3.1321, 3.029, 2.9175, 2.7789, 2.65, 2.4976, 2.3571, 2.2197];0,3051;601;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.1334, 3.1904, 3.2213, 3.2362, 3.1993, 3.1321, 3.029, 2.9175, 2.7846, 2.6372, 2.4976, 2.3571, 2.2197];0,3051;600;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.13, 3.1904, 3.2254, 3.2362, 3.1993, 3.1321, 3.029, 2.9175, 2.7789, 2.65, 2.5061, 2.3641, 2.2274];0,3051;602;601;0,3051;0;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;15;OliveOil;0.01;[2.9679, 3.0537, 3.13, 3.1907, 3.2254, 3.2276, 3.1993, 3.1291, 3.0416, 2.9164, 2.7789, 2.6372, 2.5061, 2.3571, 2.2274];0,3051;6006;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.1334, 3.1904, 3.2254, 3.2276, 3.1993, 3.1321, 3.0416, 2.9164, 2.7789, 2.65, 2.5061, 2.3571, 2.2197];0,3051;6011;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.1334, 3.1904, 3.2254, 3.2276, 3.1984, 3.1291, 3.029, 2.9164, 2.7846, 2.6372, 2.4976, 2.3571, 2.2274];0,3051;6000;6005,666667;0,3051;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.1334, 3.1907, 3.2254, 3.1993, 3.1321, 3.0416, 2.9164, 2.7789, 2.7789, 2.65, 2.4976, 2.3641, 2.2274];0,3719;59;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.1334, 3.1904, 3.2213, 3.2362, 3.1984, 3.1321, 3.029, 2.9164, 2.7846, 2.6372, 2.4976, 2.3641, 2.2197];0,3051;59;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;15;OliveOil;0.01;[2.9679, 2.9679, 3.0512, 3.13, 3.1907, 3.2254, 3.1984, 3.1321, 3.029, 2.9164, 2.7846, 2.6372, 2.4976, 2.3571, 2.2274];0,3719;59;59;0,349633333;0,145963072;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.13, 3.1904, 3.2213, 3.2362, 3.1984, 3.1291, 3.029, 2.9175, 2.7789, 2.65, 2.4976, 2.3641, 2.2274];0,3051;596;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.13, 3.1904, 3.2254, 3.2276, 3.1984, 3.1291, 3.0416, 2.9175, 2.7789, 2.6372, 2.4976, 2.3571, 2.2274];0,3051;595;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.1334, 3.1907, 3.2276, 3.1984, 3.1291, 3.0416, 2.9164, 2.9164, 2.7789, 2.6372, 2.4976, 2.3641, 2.2274];0,3719;597;596;0,327366667;0,072981536;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;15;OliveOil;0.01;[2.9679, 3.0537, 3.1334, 3.1907, 3.2213, 3.2276, 3.1984, 3.1321, 3.029, 2.9164, 2.7789, 2.65, 2.4976, 2.3571, 2.2197];0,3051;5952;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;15;OliveOil;0.01;[2.9679, 3.0537, 3.13, 3.1907, 3.2213, 3.2276, 3.1984, 3.1291, 3.029, 2.9164, 2.7846, 2.6372, 2.4976, 2.3641, 2.2274];0,3051;5951;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.1334, 3.1907, 3.2213, 3.2362, 3.1993, 3.1291, 3.0416, 2.9164, 2.7846, 2.65, 2.5061, 2.3641, 2.2274];0,3051;5960;5954,333333;0,3051;0;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.0512, 3.1334, 3.1907, 3.2254, 3.1993, 3.1321, 3.0284, 2.9175, 2.7846, 2.65, 2.5061, 2.3641, 2.2197];0,3731;59;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.0512, 3.1321, 3.1904, 3.2254, 3.1993, 3.1321, 3.0416, 2.9175, 2.7789, 2.65, 2.4976, 2.3641, 2.2197];0,3719;59;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.13, 3.1907, 3.2254, 3.2372, 3.2372, 3.1993, 3.1321, 3.0416, 2.9164, 2.7789, 2.5061, 2.3641, 2.2197];0,8703;59;59;0,538433333;0,764776576;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.13, 3.1907, 3.2213, 3.2362, 3.1993, 3.1321, 3.0416, 2.9175, 2.7846, 2.6372, 2.5061, 2.3641, 2.2197];0,3051;593;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;15;OliveOil;0.01;[2.9727, 3.0537, 3.13, 3.1904, 3.2213, 3.2362, 3.1993, 3.1321, 3.029, 2.9175, 2.7789, 2.65, 2.4976, 2.3641, 2.2274];0,3051;593;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;15;OliveOil;0.01;[2.9679, 3.0537, 3.1334, 3.1904, 3.2213, 3.2362, 3.1993, 3.1321, 3.0416, 2.9175, 2.7789, 2.6372, 2.5061, 2.3571, 2.2197];0,3051;593;593;0,3051;0;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;15;OliveOil;0.01;[2.9679, 3.0512, 3.1334, 3.1907, 3.2254, 3.2362, 3.1984, 3.1291, 3.029, 2.9164, 2.7789, 2.65, 2.5061, 2.3641, 2.2274];0,3051;5938;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;15;OliveOil;0.01;[2.9727, 3.0512, 3.13, 3.1907, 3.2254, 3.2276, 3.1984, 3.1291, 3.029, 2.9164, 2.7789, 2.65, 2.5061, 2.3641, 2.2274];0,3051;5939;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;15;OliveOil;0.01;[2.9679, 2.9679, 3.0537, 3.1334, 3.1904, 3.2254, 3.1984, 3.1291, 3.0416, 2.9164, 2.7789, 2.6372, 2.5061, 2.3641, 2.2274];0,3719;5939;5938,666667;0,327366667;0,072981536;
MSM-Mean Exact;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.0018798];9,113408;229232;;;;
MSM-Mean Exact;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.0018798];9,113408;228200;;;;
MSM-Mean Exact;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.0018798];9,113408;229523;228985;9,113408;0;
Buckets MSM-Mean: bucketsize:2;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, -0.24539, 0.19657, -0.18233, -0.063708, -0.0018798];11,232248;1;;;;
Buckets MSM-Mean: bucketsize:2;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, -0.24539, 0.19657, -0.18233, -0.063708, -0.0018798];11,232248;1;;;;
Buckets MSM-Mean: bucketsize:2;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, -0.24539, 0.19657, -0.18233, -0.063708, -0.0018798];11,232248;1;1;11,232248;0,232496998;
Buckets MSM-Mean: bucketsize:3;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.044534, -0.24539, 0.19657, 0.27771];9,991785;17;;;;
Buckets MSM-Mean: bucketsize:3;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.044534, -0.24539, 0.19657, 0.27771];9,991785;17;;;;
Buckets MSM-Mean: bucketsize:3;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.044534, -0.24539, 0.19657, 0.27771];9,991785;17;17;9,991785;0,096382934;
Buckets MSM-Mean: bucketsize:4;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, 0.19657, 0.27771];9,372342;82;;;;
Buckets MSM-Mean: bucketsize:4;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, 0.19657, 0.27771];9,372342;82;;;;
Buckets MSM-Mean: bucketsize:4;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.040937, 0.19657, 0.27771];9,372342;82;82;9,372342;0,028412423;
Buckets MSM-Mean: bucketsize:5;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.11159, 0.22796];9,545963;370;;;;
Buckets MSM-Mean: bucketsize:5;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.11159, 0.22796];9,545963;370;;;;
Buckets MSM-Mean: bucketsize:5;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.065125, -0.044534, -0.11159, 0.22796];9,545963;369;369,6666667;9,545963;0,047463583;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.15559, -0.079797, -0.016996, 0.1374, -0.040937, -0.27387, -0.27387, -0.26922, -0.26922, -0.18233, -0.18233, -0.15859, 0.27771, 0.6508];12,725533;73;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.15559, -0.016996, -0.065125, 0.1374, 0.1374, -0.24539, -0.27387, -0.26922, -0.36738, 0.22796, 0.25244, 0.35349, 0.35349, 0.38548];12,035551;91;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.17766, -0.065125, -0.016996, 0.1374, -0.11159, 0.19243, 0.17028, 0.21196, 0.21196, -0.18233, 0.22796, -0.063708, 0.27771, -0.0018798];13,62707;84;82,66666667;12,79605133;0,404090691;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;15;OSULeaf;0.1;[0.29054, -0.12421, -0.016996, -0.079797, -0.11159, 0.18797, -0.27387, 0.17028, 0.35477, 0.35477, -0.24186, -0.24186, -0.15859, 0.27771, 0.6508];15,753524;539;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.17766, -0.016996, -0.065125, -0.11159, 0.19657, 0.19243, 0.19243, 0.21196, 0.19657, 0.22796, 0.25244, 0.65075, 0.65075, 0.6508];11,732819;738;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.079797, -0.044534, 0.057082, 0.18797, 0.19243, 0.27497, 0.19657, 0.21196, 0.22796, -0.18233, 0.65075, 0.71663, -0.0018798];13,304285;752;676,3333333;13,596876;0,491963928;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.12421, -0.065125, -0.065125, -0.11159, 0.057082, 0.17028, 0.20344, 0.21196, 0.21196, 0.25244, 0.25244, 0.35349, 0.35349, 0.38548];10,402752;10811;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.21793, -0.044534, -0.016996, -0.11159, 0.18797, -0.24539, 0.19243, 0.35477, 0.35477, 0.25244, 0.25244, -0.063708, 0.27771, 0.6508];14,103609;7785;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.12421, -0.016996, -0.065125, 0.19657, 0.18797, 0.17028, 0.19243, 0.35477, 0.19657, -0.18233, -0.18233, -0.15859, -0.15859, 0.6508];13,051831;10122;9572,666667;12,51939733;0,37373388;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;15;OSULeaf;0.1;[0.32741, -0.12421, -0.21793, -0.040937, 0.1374, -0.040937, 0.20344, -0.27387, -0.27387, -0.24186, 0.25244, 0.25244, 0.65075, 0.65075, 0.6508];14,602013;117;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.079797, -0.065125, -0.079797, -0.016996, -0.040937, 0.18797, 0.17028, 0.20344, -0.24539, -0.18233, 0.22796, 0.19657, -0.15859, -0.0018798, 0.35349];13,201106;99;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.079797, -0.12421, 0.22445, -0.016996, -0.016996, 0.19243, 0.35477, 0.21196, 0.41893, 0.49877, 0.49877, 0.27771, 0.6508, 0.71663];13,487427;83;99,66666667;13,76351533;0,510249002;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.12421, -0.079797, -0.065125, 0.19657, 0.19657, -0.044534, 0.19243, 0.27497, -0.24539, 0.41893, 0.49877, 0.22796, 0.27771, 0.38548, -0.063708];14,225975;1090;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.15559, -0.15559, -0.12421, 0.18797, 0.057082, 0.1374, 0.21196, -0.27387, -0.24539, -0.26922, -0.24186, 0.19657, 0.38548, 0.71663, 0.27771];13,478451;1181;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, -0.21793, -0.12421, 0.1374, 0.19657, 0.1374, 0.35477, 0.27497, 0.35477, 0.22796, 0.22796, 0.25244, 0.27771, 0.6508, 0.38548];12,509348;1014;1095;13,40459133;0,470864833;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.12421, -0.065125, -0.065125, 0.1374, -0.040937, 0.057082, 0.35477, 0.27497, 0.27497, 0.25244, -0.26922, -0.18233, 0.65075, 0.65075, 0.65075];13,784579;9984;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[0.29054, -0.12421, -0.079797, 0.22445, 0.18797, 0.1374, 0.19243, 0.19243, 0.35477, -0.24186, -0.26922, 0.25244, 0.65075, 0.65075, 0.38548];14,386245;10997;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.12421, -0.17766, 0.27569, 0.057082, -0.11159, -0.11159, 0.21196, 0.27497, -0.24539, -0.65463, -0.18233, -0.24186, -0.0018798, 0.35349, -0.0018798];15,343417;11102;10694,33333;14,504747;0,591583193;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.12421, 0.29054, -0.065125, -0.040937, 0.17028, -0.11159, 0.19657, -0.69435, -0.24186, -0.18233, 0.22796, -0.0018798, -0.063708, -0.063708];15,397379;111;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.016996, -0.17766, -0.016996, 0.20344, -0.040937, 0.18797, -0.24539, -0.18233, 0.22796, 0.41893, 0.35477, 0.38548, 0.65075, -0.15859];14,945941;76;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.079797, -0.17766, -0.21793, -0.079797, 0.27497, -0.11159, 0.1374, 0.18797, 0.41893, 0.57845, 0.22796, -0.18233, 0.27771, 0.27771, 0.71663];15,62972;84;90,33333333;15,32434667;0,681516582;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.016996, -0.079797, -0.21793, -0.044534, -0.27387, 0.18797, 0.20344, 0.1374, -0.24186, -0.68485, 0.35477, 0.19657, 0.35349, 0.35349, 0.65075];15,69886;1072;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.065125, -0.016996, -0.044534, -0.079797, 0.17028, 0.1374, 0.057082, 0.20344, 0.22796, 0.21196, -0.18233, 0.22796, 0.6508, 0.27771, 0.38548];13,799666;976;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.044534, -0.12421, -0.016996, 0.29054, 0.1374, -0.040937, 0.19657, 0.20344, 0.35477, 0.25244, 0.21196, 0.35477, 0.65075, 0.71663, 0.35349];13,174983;1161;1069,666667;14,224503;0,560832457;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, -0.044534, -0.016996, -0.016996, 0.17028, 0.19243, 0.19243, 0.20344, -0.65463, 0.41893, 0.41893, 0.25244, -0.15859, -0.063708, 0.35349];14,801395;7949;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.21793, 0.22445, -0.15559, -0.065125, 0.19243, 0.27497, -0.27387, -0.24539, 0.25244, 0.19657, 0.25244, 0.57845, 0.65075, 0.71663, 0.27771];14,553514;11602;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.044534, -0.21793, -0.065125, -0.15559, 0.19657, -0.11159, -0.040937, -0.27387, -0.24186, 0.49877, 0.22796, 0.25244, -0.063708, 0.27771, 0.65075];15,569131;8022;9191;14,97468;0,643148205;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;15;OSULeaf;0.1;[0.22445, 0.057082, 0.27569, 0.18797, -0.079797, 0.17028, -0.27387, -0.26922, -0.27387, 0.17028, 0.25244, -0.24186, -0.063708, 0.57845, 0.35349];15,612047;122;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;15;OSULeaf;0.1;[-0.12421, -0.15559, -0.21793, -0.040937, 0.22445, 0.19657, 0.21196, -0.36738, 0.21196, 0.1374, 0.38548, 0.35349, -0.063708, -0.0018798, 0.49877];14,588648;114;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;4;15;OSULeaf;0.1;[0.18797, -0.065125, 0.27569, 0.18797, 0.29054, -0.27387, 0.19243, -0.24539, 0.20344, 0.21196, 0.6508, 0.25244, -0.063708, -0.0018798, -0.063708];16,81119;131;122,3333333;15,67062833;0,719513527;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-1.0918, -1.0918, -0.079797, -0.040937, -0.079797, 0.27497, 0.19243, 0.19657, -0.69467, 0.20344, 0.22796, 0.22796, 0.65075, 0.57845, -0.063708];17,418478;1799;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.15559, 0.057082, 0.32741, -0.044534, 0.32741, -0.80016, 0.27497, 0.41893, 0.35477, 0.27497, -0.69435, -0.063708, 0.27771, 0.25244, 0.49877];19,136137;1217;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;4;15;OSULeaf;0.1;[-0.17766, 0.18797, 0.22445, -0.040937, 0.057082, 0.20344, 0.27497, 0.19657, -0.11159, -0.68485, -0.0018798, 0.27771, 0.38548, -0.063708, 0.27771];15,487135;1136;1384;17,34725;0,903486599;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[-0.065125, 0.18797, -0.12421, -0.12421, -0.12421, 0.35477, 0.17028, 0.1374, 0.19657, -0.27387, 0.57845, 0.22796, 0.27771, 0.35349, -0.063708];15,658564;14899;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[0.22445, 0.29054, -0.016996, 0.32741, -0.040937, -0.11159, -0.24539, -0.69467, -0.69467, -0.11159, -0.063708, -0.15859, 0.6508, 0.35349, 0.65075];16,962802;10909;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;4;15;OSULeaf;0.1;[0.18797, -0.065125, -0.12421, -0.21793, -0.065125, 0.19243, 0.35477, 0.19243, -0.24539, 0.17028, 0.27771, 0.22796, 0.22796, 0.22796, -0.62557];15,823381;12487;12765;16,148249;0,771922095;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;15;OSULeaf;0.1;[-0.21793, -0.065125, 0.18797, 0.20344, 0.21196, 0.22796, 0.27771, 0.38548];9,678649;47;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;15;OSULeaf;0.1;[-0.12421, 0.22445, 0.19657, 0.17028, 0.19657, 0.25244, 0.35349];9,819498;47;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;4;15;OSULeaf;0.1;[-0.17766, -0.079797, -0.016996, -0.040937, 0.19243, 0.35477, 0.22796, 0.27771, 0.38548];10,095543;47;47;9,864563333;0,082423099;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;15;OSULeaf;0.1;[-0.15559, -0.079797, 0.057082, 0.1374, 0.17028, 0.19657, 0.25244, 0.35349];9,478162;486;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;15;OSULeaf;0.1;[-0.21793, -0.15559, -0.044534, 0.19657, 0.17028, 0.19657, 0.25244, 0.35349];9,490556;487;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;4;15;OSULeaf;0.1;[-0.15559, -0.065125, -0.016996, 0.1374, 0.17028, 0.19657, 0.25244, 0.35349];9,399118;478;483,6666667;9,455945333;0,037586086;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;15;OSULeaf;0.1;[-0.17766, -0.15559, -0.016996, 0.1374, 0.17028, 0.19657, 0.25244, 0.35349];9,434634;4881;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;15;OSULeaf;0.1;[-0.12421, -0.016996, 0.1374, 0.17028, 0.19657, 0.25244, 0.35349];9,44945;4900;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;4;15;OSULeaf;0.1;[-0.17766, -0.079797, -0.040937, 0.1374, 0.17028, 0.19657, 0.25244, 0.35349];9,412151;4880;4887;9,432078333;0,034967197;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;15;OSULeaf;0.1;[-0.17766, -0.065125, -0.044534, 0.19657, 0.21196, 0.25244, 0.35349];9,405501;37;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;15;OSULeaf;0.1;[-0.15559, -0.016996, 0.057082, 0.17028, 0.21196, 0.25244, 0.35349];9,38069;36;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;4;15;OSULeaf;0.1;[-0.12421, -0.065125, 0.1374, 0.19243, 0.19657, 0.27771];9,412116;36;36,33333333;9,399435667;0,031385368;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;15;OSULeaf;0.1;[-0.15559, -0.079797, -0.040937, 0.17028, 0.19657, 0.27771, 0.35349];9,344181;386;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;15;OSULeaf;0.1;[-0.15559, -0.065125, 0.19657, 0.21196, 0.25244, 0.27771];9,348789;372;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;4;15;OSULeaf;0.1;[-0.065125, 0.057082, 0.17028, 0.19657, 0.27771];9,367611;382;380;9,353527;0,026347882;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;15;OSULeaf;0.1;[-0.15559, -0.065125, -0.016996, 0.057082, 0.19243, 0.19657, 0.27771];9,30761;3769;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;15;OSULeaf;0.1;[-0.17766, -0.065125, -0.044534, 0.057082, 0.17028, 0.19657, 0.27771];9,32108;3781;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;4;15;OSULeaf;0.1;[-0.12421, -0.065125, 0.057082, 0.19657, 0.21196, 0.25244, 0.27771];9,319488;3789;3779,666667;9,316059333;0,022236614;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;15;OSULeaf;0.1;[-0.016996, 0.057082, 0.1374, 0.21196, 0.25244];9,307511;29;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;15;OSULeaf;0.1;[-0.15559, 0.057082, 0.21196, 0.25244];9,3657;29;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;15;OSULeaf;0.1;[-0.079797, -0.016996, 0.057082, 0.21196, 0.27771];9,351273;30;29,33333333;9,341494667;0,025027593;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;15;OSULeaf;0.1;[-0.17766, -0.065125, 0.057082, 0.1374, 0.21196, 0.27771];9,315985;303;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;15;OSULeaf;0.1;[-0.15559, -0.065125, -0.044534, 0.057082, 0.19243, 0.22796, 0.25244, 0.27771];9,2953;300;;;;
