heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.32214, -0.32214, -0.32214, -0.31733, -0.31941, -0.31941, -0.25706, -0.28775, -0.27173, -0.22281, -0.1957, -0.21345, -0.17907, -0.17907];1,07475;6685;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.32839, -0.32839, -0.36658, -0.33376, -0.32653, -0.31109, -0.24602, -0.26352, -0.25706, -0.1957, -0.23785, -0.1957, -0.17907, -0.18078];1,14552;6422;;;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.33713, -0.36658, -0.33713, -0.32454, -0.31109, -0.26654, -0.28775, -0.26352, -0.26352, -0.24862, -0.24862, -0.19713, -0.17699, -0.14804];0,96904;7833;6980;5161;283,73%;1,063103333;33,90%;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;14;Beef;0.1;[-0.32454, -0.32214, -0.33376, -0.32839, -0.32653, -0.31109, -0.31109, -0.26654, -0.22507, -0.23785, -0.23785, -0.22281, -0.17907, -0.16216];1,00647;113;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;14;Beef;0.1;[-0.33376, -0.33713, -0.32839, -0.33713, -0.28775, -0.26654, -0.28775, -0.27717, -0.27581, -0.27581, -0.27173, -0.1957, -0.14804, -0.17907];1,23722;78;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:10000, iteration:10;3;14;Beef;0.1;[-0.36658, -0.33376, -0.26833, -0.33376, -0.30311, -0.31109, -0.31941, -0.27717, -0.22507, -0.23785, -0.23327, -0.20486, -0.17699, -0.16216];1,06719;90;93,66666667;-1725,333333;-94,85%;1,103626667;39,00%;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;14;Beef;0.1;[-0.26467, -0.26794, -0.33713, -0.32839, -0.30311, -0.26654, -0.31733, -0.27717, -0.23327, -0.1957, -0.22507, -0.1957, -0.15147, -0.18078];1,29365;719;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;14;Beef;0.1;[-0.33713, -0.32454, -0.36658, -0.32454, -0.31941, -0.31733, -0.31109, -0.25706, -0.23327, -0.1957, -0.23785, -0.20486, -0.14804, -0.14804];1,13736;951;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:100000, iteration:10;3;14;Beef;0.1;[-0.33376, -0.32454, -0.33713, -0.32839, -0.28775, -0.31941, -0.26654, -0.28775, -0.27173, -0.27581, -0.24862, -0.1957, -0.14804, -0.16216];1,07137;906;858,6666667;-960,3333333;-52,79%;1,16746;47,04%;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.26794, -0.33376, -0.33713, -0.33376, -0.30311, -0.30311, -0.26314, -0.28775, -0.23327, -0.27173, -0.22281, -0.22507, -0.17907, -0.18078];1,13455;6895;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.32454, -0.36658, -0.32839, -0.32454, -0.30311, -0.26654, -0.28775, -0.25706, -0.22507, -0.26352, -0.1957, -0.1957, -0.18078, -0.18078];1,15036;8262;;;;;;
Average Buckets MSM-Mean: bucketsize:4, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.33713, -0.32454, -0.32839, -0.32214, -0.30311, -0.30311, -0.31733, -0.27717, -0.23785, -0.23785, -0.23785, -0.21345, -0.15147, -0.16216];1,04881;9506;8221;6402;351,95%;1,11124;39,96%;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;14;Beef;0.1;[-0.32214, -0.33376, -0.32214, -0.31733, -0.31941, -0.30311, -0.28775, -0.26352, -0.24602, -0.24602, -0.1957, -0.24862, -0.17907, -0.15147];1,0879;77;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;14;Beef;0.1;[-0.36658, -0.32214, -0.32839, -0.31941, -0.26654, -0.23785, -0.25706, -0.30488, -0.27581, -0.26352, -0.15147, -0.20486, -0.20486, -0.20486];1,60305;77;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:10000, iteration:10;3;14;Beef;0.1;[-0.36658, -0.33376, -0.33713, -0.32839, -0.31733, -0.27581, -0.27581, -0.24602, -0.30311, -0.27717, -0.15147, -0.22281, -0.17907, -0.22281];1,53527;77;77;-1742;-95,77%;1,40874;77,43%;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;14;Beef;0.1;[-0.32839, -0.26654, -0.32839, -0.32454, -0.32454, -0.23327, -0.26352, -0.25706, -0.26352, -0.25706, -0.17907, -0.1957, -0.18078, -0.1957];1,33316;958;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;14;Beef;0.1;[-0.26794, -0.36658, -0.32839, -0.26833, -0.31941, -0.28775, -0.27173, -0.28775, -0.22507, -0.32653, -0.1957, -0.15147, -0.16216, -0.1957];1,61827;898;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:100000, iteration:10;3;14;Beef;0.1;[-0.32214, -0.32454, -0.31733, -0.31733, -0.26654, -0.24602, -0.25706, -0.30311, -0.25706, -0.28775, -0.1957, -0.17907, -0.14804, -0.21345];1,5253;896;917,3333333;-901,6666667;-49,57%;1,492243333;87,95%;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.26727, -0.31733, -0.32214, -0.33376, -0.26833, -0.30311, -0.26314, -0.27173, -0.24602, -0.23785, -0.22281, -0.14804, -0.19713, -0.21345];1,36373;8452;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.31941, -0.33376, -0.32214, -0.32214, -0.31733, -0.30488, -0.28775, -0.27173, -0.30311, -0.28775, -0.18078, -0.20486, -0.14804, -0.16216];1,23732;9884;;;;;;
Average Buckets MSM-Mean: bucketsize:5, rand:1000000, iteration:10;3;14;Beef;0.1;[-0.26654, -0.31941, -0.33376, -0.33376, -0.26467, -0.32653, -0.26314, -0.26314, -0.31109, -0.28775, -0.17907, -0.22281, -0.21345, -0.21345];1,63541;8042;8792,666667;6973,666667;383,38%;1,412153333;77,86%;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.32839, -0.36658, -0.33376, -0.31941, -0.26314, -0.30311, -0.28775, -0.27173, -0.23785, -0.24862, -0.20486, -0.17699, -0.14804];1,0766;30;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.40559, -0.32839, -0.33713, -0.32454, -0.31941, -0.26314, -0.24602, -0.27173, -0.23785, -0.21345, -0.1957, -0.18078, -0.14804];1,18074;30;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.32653, -0.30488, -0.27717, -0.23327, -0.22507, -0.21345, -0.19713, -0.17699, -0.15147];1,05912;30;30;-1789;-98,35%;1,105486667;39,24%;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.32214, -0.26727, -0.36658, -0.32454, -0.31733, -0.26314, -0.30311, -0.27717, -0.27173, -0.22507, -0.22281, -0.1957, -0.18078, -0.16216];0,96731;304;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.32214, -0.399, -0.26794, -0.32454, -0.31733, -0.32653, -0.30488, -0.27717, -0.27173, -0.22507, -0.22281, -0.19713, -0.18078, -0.16216];0,98437;306;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.32214, -0.26727, -0.36658, -0.26833, -0.31733, -0.31109, -0.30311, -0.24602, -0.23327, -0.23785, -0.22281, -0.19713, -0.17699, -0.16216];1,01492;317;309;-1510;-83,01%;0,988866667;24,55%;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.36658, -0.33376, -0.26654, -0.31109, -0.30311, -0.27717, -0.26352, -0.22507, -0.22281, -0.19713, -0.17699, -0.15147];0,89829;3132;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.36658, -0.33376, -0.31733, -0.26314, -0.30488, -0.28775, -0.23327, -0.23785, -0.22281, -0.19713, -0.17699, -0.14804];0,9287;3138;;;;;;
Random Buckets MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.40559, -0.32839, -0.33713, -0.32454, -0.31941, -0.32653, -0.30311, -0.28775, -0.26352, -0.22507, -0.21345, -0.19713, -0.17907, -0.14804];0,93109;3135;3135;1316;72,35%;0,91936;15,79%;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.26467, -0.33376, -0.31941, -0.32653, -0.30488, -0.24602, -0.27173, -0.23785, -0.24862, -0.19713, -0.17699, -0.14804];1,30271;22;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.32214, -0.26794, -0.26654, -0.31109, -0.30311, -0.27717, -0.27173, -0.22507, -0.22281, -0.19713, -0.18078, -0.14804];1,26661;22;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.26794, -0.32454, -0.31941, -0.26314, -0.30311, -0.24602, -0.23327, -0.21345, -0.19713, -0.14804];1,39267;22;22;-1797;-98,79%;1,320663333;66,34%;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.40559, -0.399, -0.33713, -0.33376, -0.31941, -0.26314, -0.27717, -0.26352, -0.22507, -0.24862, -0.1957, -0.18078, -0.14804];1,2745;235;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.32839, -0.36658, -0.32454, -0.31941, -0.30311, -0.24602, -0.23327, -0.23785, -0.22281, -0.19713, -0.17699, -0.14804];1,31753;233;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.26467, -0.26727, -0.32454, -0.31733, -0.25706, -0.27717, -0.26352, -0.23785, -0.22281, -0.1957, -0.18078, -0.16216];1,33057;232;233,3333333;-1585,666667;-87,17%;1,307533333;64,68%;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.399, -0.33713, -0.33376, -0.31941, -0.26314, -0.30488, -0.27717, -0.26352, -0.27581, -0.22281, -0.19713, -0.17907, -0.14804];1,10837;2348;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.26833, -0.31733, -0.31109, -0.30488, -0.27717, -0.23327, -0.27581, -0.21345, -0.1957, -0.17699, -0.16216];1,10515;2384;;;;;;
Random Buckets MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.32839, -0.26794, -0.32454, -0.26654, -0.32653, -0.25706, -0.27717, -0.26352, -0.22507, -0.21345, -0.1957, -0.18078, -0.14804];1,16324;2384;2372;553;30,40%;1,125586667;41,77%;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.26727, -0.26833, -0.26314, -0.30488, -0.27717, -0.27173, -0.22507, -0.19713, -0.17907, -0.14804];1,8145;18;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.26467, -0.26727, -0.33713, -0.32454, -0.31941, -0.28775, -0.27173, -0.22507, -0.21345, -0.19713, -0.18078];1,70746;18;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33376, -0.31733, -0.31109, -0.25706, -0.27173, -0.24862, -0.1957, -0.18078, -0.14804];1,48899;18;18;-1801;-99,01%;1,670316667;110,38%;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.26467, -0.33376, -0.31109, -0.30311, -0.27717, -0.27173, -0.27581, -0.22281, -0.1957, -0.18078, -0.16216];1,47859;182;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.26467, -0.31941, -0.31109, -0.25706, -0.28775, -0.23327, -0.23785, -0.21345, -0.20486, -0.18078, -0.15147];1,57766;183;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.26467, -0.26727, -0.33713, -0.26833, -0.31733, -0.31109, -0.30488, -0.24602, -0.26352, -0.22281, -0.18078, -0.14804];1,57632;189;184,6666667;-1634,333333;-89,85%;1,54419;94,49%;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.399, -0.26794, -0.26654, -0.26314, -0.30311, -0.24602, -0.26352, -0.22507, -0.22281, -0.1957, -0.17907, -0.16216];1,30737;1936;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.33713, -0.32454, -0.30488, -0.27717, -0.26352, -0.22507, -0.22281, -0.1957, -0.17699, -0.14804];1,43627;1902;;;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.31733, -0.32653, -0.30488, -0.28775, -0.27173, -0.23785, -0.22281, -0.19713, -0.18078, -0.15147];1,39199;1878;1905,333333;86,33333333;4,75%;1,378543333;73,63%;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.26467, -0.32839, -0.36658, -0.26833, -0.31109, -0.27717, -0.22507, -0.19713, -0.17907, -0.15147];1,94856;15;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.26794, -0.31733, -0.31109, -0.27717, -0.22507, -0.21345, -0.20486, -0.17907, -0.15147];2,03416;15;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.26727, -0.31733, -0.30488, -0.27717, -0.23785, -0.24862, -0.20486, -0.17699, -0.15147];1,99923;15;15;-1804;-99,18%;1,993983333;151,14%;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.26727, -0.32454, -0.26314, -0.30488, -0.27717, -0.26352, -0.23785, -0.1957, -0.17907, -0.16216];1,76277;158;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.33376, -0.31733, -0.26314, -0.28775, -0.27173, -0.23785, -0.22281, -0.1957, -0.17907, -0.15147];1,68673;156;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.36658, -0.32454, -0.26314, -0.30488, -0.23327, -0.22507, -0.22281, -0.20486, -0.18078, -0.16216];1,45865;150;154,6666667;-1664,333333;-91,50%;1,63605;106,06%;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.26794, -0.32454, -0.31941, -0.31109, -0.27717, -0.27173, -0.22507, -0.22281, -0.1957, -0.17699, -0.14804];1,47863;1564;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.32214, -0.26727, -0.33713, -0.26654, -0.31109, -0.25706, -0.27717, -0.23327, -0.27581, -0.19713, -0.17699, -0.14804];1,44996;1597;;;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.26467, -0.26727, -0.33713, -0.31733, -0.32653, -0.25706, -0.28775, -0.26352, -0.23785, -0.24862, -0.20486, -0.17699, -0.14804];1,17821;1584;1581,666667;-237,3333333;-13,05%;1,368933333;72,42%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.16216];4,46266;10;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.16216];4,46266;10;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;3;14;Beef;0.1;[-0.16216];4,46266;10;10;-1809;-99,45%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.16216];4,46266;104;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.16216];4,46266;104;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;3;14;Beef;0.1;[-0.16216];4,46266;105;104,3333333;-1714,666667;-94,26%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.16216];4,46266;1074;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.16216];4,46266;1087;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;3;14;Beef;0.1;[-0.16216];4,46266;1072;1077,666667;-741,3333333;-40,75%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.18078];4,46266;8;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.18078];4,46266;7;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;3;14;Beef;0.1;[-0.18078];4,46266;8;7,666666667;-1811,333333;-99,58%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.18078];4,46266;83;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.18078];4,46266;80;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;3;14;Beef;0.1;[-0.18078];4,46266;80;81;-1738;-95,55%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.18078];4,46266;847;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.18078];4,46266;847;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;3;14;Beef;0.1;[-0.18078];4,46266;840;844,6666667;-974,3333333;-53,56%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.19713];4,46266;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.19713];4,46266;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;3;14;Beef;0.1;[-0.18078];4,46266;6;6;-1813;-99,67%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.1957];4,46266;72;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.18078];4,46266;72;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;3;14;Beef;0.1;[-0.19713];4,46266;72;72;-1747;-96,04%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.18078];4,46266;725;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.1957];4,46266;751;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;3;14;Beef;0.1;[-0.19713];4,46266;743;739,6666667;-1079,333333;-59,34%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.1957];4,46266;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.24862];4,46266;6;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;3;14;Beef;0.1;[-0.19713];4,46266;6;6;-1813;-99,67%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.20486];4,46266;64;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.1957];4,46266;68;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;3;14;Beef;0.1;[-0.18078];4,46266;64;65,33333333;-1753,666667;-96,41%;4,46266;462,07%;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.20486];4,46266;676;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.22281];4,46266;667;;;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;3;14;Beef;0.1;[-0.18078];4,46266;669;670,6666667;-1148,333333;-63,13%;4,46266;462,07%;
Generic MSM-Mean EA: generations:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;37;;;;;;
Generic MSM-Mean EA: generations:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;;;;;;
Generic MSM-Mean EA: generations:10000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;37,66666667;-1781,333333;-97,93%;0,79397;0,00%;
Generic MSM-Mean EA: generations:100000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;379;;;;;;
Generic MSM-Mean EA: generations:100000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;378;;;;;;
Generic MSM-Mean EA: generations:100000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;382;379,6666667;-1439,333333;-79,13%;0,79397;0,00%;
Generic MSM-Mean EA: generations:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3793;;;;;;
Generic MSM-Mean EA: generations:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3782;;;;;;
Generic MSM-Mean EA: generations:1000000;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3772;3782,333333;1963,333333;107,93%;0,79397;0,00%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;39;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;38,33333333;-1780,666667;-97,89%;0,79397;0,00%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;389;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;389;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;389;389;-1430;-78,61%;0,79397;0,00%;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3894;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3890;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;3888;3890,666667;2071,666667;113,89%;0,79397;0,00%;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;38;38;-1781;-97,91%;0,79397;0,00%;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;384;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;14;Beef;0.1;[-0.32214, -0.32839, -0.33713, -0.32454, -0.31733, -0.31109, -0.30311, -0.27717, -0.26352, -0.23785, -0.22281, -0.19713, -0.17907, -0.15147];0,79397;388;;;;;;
