heuristic;k;n;dataset;c;mean;cost;time in ms;avg time in ms;avg cost;rel. Fehler;
Random Buckets MSM-Mean: bucketsize:4, rand:10000;4;13;Coffee;0.01;[-1.0843, -1.1847, -1.2362, -1.2985, -1.3693, -1.5087];1,36212;21;20,66666667;1,360986667;0,198030551;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2985, -1.3067, -1.3693, -1.5154];1,21932;216;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-0.96213, -1.0885, -1.1701, -1.2216, -1.3715, -1.4441, -1.5154];1,32799;201;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-0.96213, -1.0885, -1.1701, -1.2267, -1.2681, -1.3264, -1.3693, -1.5154];1,27189;203;206,6666667;1,273066667;0,120637547;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-0.96213, -1.0885, -1.1701, -1.2334, -1.2605, -1.2718, -1.3067, -1.3693, -1.4816];1,25559;2120;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2764, -1.2985, -1.3715, -1.5154];1,22242;2112;;;;
Random Buckets MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2985, -1.3067, -1.4441, -1.5154];1,23262;2096;2109,333333;1,236876667;0,088780714;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1847, -1.2267, -1.3264, -1.3471, -1.5154];1,43202;16;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1295, -1.2362, -1.291, -1.2985, -1.3715, -1.4816];1,39792;16;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0188, -1.1701, -1.2362, -1.2772, -1.2718, -1.3715, -1.5372];1,42172;16;16;1,41722;0,247530853;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0885, -1.1701, -1.2362, -1.3067, -1.3693, -1.5087];1,34242;183;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.1847, -1.2334, -1.2764, -1.2985, -1.3693, -1.3981, -1.5372];1,35752;172;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2768, -1.3693, -1.4816];1,26532;166;173,6666667;1,321753333;0,163494774;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.1295, -1.1701, -1.2334, -1.2985, -1.3693, -1.5154];1,31342;1748;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.2605, -1.3264, -1.3693, -1.5087];1,20962;1753;;;;
Random Buckets MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2543, -1.3264, -1.4441, -1.5372];1,26712;1732;1744,333333;1,263386667;0,112116571;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1295, -1.1701, -1.2334, -1.2543, -1.2681, -1.2985, -1.3067, -1.3693, -1.5087, -1.5372];1,28202;41;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;Coffee;0.01;[-1.0843, -1.1847, -1.2368, -1.2605, -1.3264, -1.3715, -1.4345, -1.5154];1,28262;43;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2543, -1.2718, -1.3067, -1.3693, -1.3981, -1.5154];1,22862;43;42,33333333;1,26442;0,113026179;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2334, -1.2605, -1.3264, -1.3693, -1.3981, -1.5372];1,20832;428;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2267, -1.2605, -1.3067, -1.3693, -1.3981, -1.5372];1,19572;421;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2985, -1.3067, -1.3693, -1.4441, -1.5154];1,18372;420;423;1,19592;0,052727945;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2543, -1.2718, -1.3067, -1.3693, -1.4441, -1.5372];1,16642;4220;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.2605, -1.3264, -1.3715, -1.4345, -1.5154];1,16842;4292;;;;
Random Buckets Merge MSM-Mean: bucketsize:2, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2267, -1.2543, -1.2605, -1.3264, -1.3693, -1.4441, -1.5154];1,16292;4281;4264,333333;1,16592;0,026319959;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;Coffee;0.01;[-1.0885, -1.1908, -1.2267, -1.2605, -1.3264, -1.3715, -1.3981, -1.5154];1,32162;30;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1295, -1.1908, -1.2362, -1.2605, -1.3067, -1.4345, -1.5154];1,29252;29;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1847, -1.2334, -1.2605, -1.3264, -1.4345, -1.5154];1,32742;31;30;1,313853333;0,156540671;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.2681, -1.3264, -1.3693, -1.5087];1,22072;289;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2267, -1.2768, -1.2985, -1.3715, -1.4345, -1.5154];1,20212;288;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2681, -1.2985, -1.3693, -1.4441, -1.5154];1,16952;305;294;1,197453333;0,054077686;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2681, -1.3264, -1.3693, -1.4441, -1.5154];1,16732;2967;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2681, -1.3264, -1.3715, -1.4441, -1.5372];1,18912;2958;;;;
Random Buckets Merge MSM-Mean: bucketsize:3, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2605, -1.3715, -1.4441, -1.5154];1,19712;2948;2957,666667;1,18452;0,04269291;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.1295, -1.1701, -1.2216, -1.2681, -1.3067, -1.3981, -1.5154];1,29792;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;Coffee;0.01;[-1.0843, -1.1701, -1.2543, -1.3067, -1.3693, -1.4816];1,37142;21;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2718, -1.3074, -1.3471, -1.5154];1,32212;21;21;1,330486667;0,171182432;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-0.96213, -1.0885, -1.1701, -1.2543, -1.2985, -1.3715, -1.5087];1,31529;225;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2768, -1.3067, -1.4441, -1.5372];1,24802;222;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2681, -1.2985, -1.3693, -1.4441, -1.5154];1,24032;224;223,6666667;1,267876667;0,116068966;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2543, -1.2985, -1.3693, -1.4441, -1.5154];1,22962;2242;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2334, -1.2681, -1.2985, -1.3693, -1.5372];1,23602;2263;;;;
Random Buckets Merge MSM-Mean: bucketsize:4, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.2768, -1.2985, -1.3715, -1.4345, -1.5154];1,19102;2269;2258;1,218886667;0,072944725;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0885, -1.1908, -1.2362, -1.2985, -1.3693, -1.5372];1,40382;17;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0331, -1.0841, -1.2216, -1.2605, -1.3264, -1.3981, -1.5372];1,38662;17;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:10000;4;13;Coffee;0.01;[-1.0885, -1.1701, -1.2362, -1.2605, -1.3715, -1.4816];1,39842;17;17;1,396286667;0,229103948;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.3264, -1.4345, -1.5087];1,23802;177;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0843, -1.1847, -1.2362, -1.2985, -1.3715, -1.3981, -1.5372];1,35862;190;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:100000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2334, -1.2681, -1.3715, -1.5154];1,26792;179;182;1,288186667;0,133947172;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.3264, -1.4345, -1.5087];1,22582;1843;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2362, -1.291, -1.3715, -1.4816];1,27152;1868;;;;
Random Buckets Merge MSM-Mean: bucketsize:5, rand:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1908, -1.2267, -1.2681, -1.3715, -1.5087];1,28132;1855;1855,333333;1,259553333;0,108742217;
Generic MSM-Mean EA: generations:10000;4;13;Coffee;0.01;[-1.0188, -1.0843, -1.0843, -1.1847, -1.2362, -1.2543, -1.2646, -1.2646, -1.2718, -1.3074, -1.3715, -1.4441, -1.5154];1,21112;44;;;;
Generic MSM-Mean EA: generations:10000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1847, -1.2362, -1.2543, -1.2768, -1.2768, -1.3074, -1.3693, -1.4345, -1.5087, -1.5087, -1.5154];1,22182;44;;;;
Generic MSM-Mean EA: generations:10000;4;13;Coffee;0.01;[-1.0188, -1.0188, -1.0928, -1.0938, -1.0938, -1.0938, -1.1701, -1.2362, -1.2362, -1.243, -1.3074, -1.3715, -1.5087];1,28252;44;44;1,238486667;0,090197943;
Generic MSM-Mean EA: generations:100000;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2368, -1.2543, -1.2764, -1.2764, -1.2764, -1.3074, -1.3693, -1.4441, -1.5154];1,18972;443;;;;
Generic MSM-Mean EA: generations:100000;4;13;Coffee;0.01;[-1.0188, -1.0843, -1.0843, -1.1701, -1.2362, -1.2543, -1.2764, -1.2772, -1.2772, -1.3074, -1.3693, -1.4441, -1.5154];1,19392;440;;;;
Generic MSM-Mean EA: generations:100000;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1847, -1.2362, -1.2362, -1.2362, -1.2543, -1.2764, -1.2768, -1.3067, -1.3715, -1.4441, -1.5154];1,19702;443;442;1,193553333;0,050644648;
Generic MSM-Mean EA: generations:1000000;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1847, -1.2362, -1.2362, -1.2543, -1.2764, -1.2768, -1.2768, -1.3074, -1.3693, -1.4345, -1.5154];1,18932;4431;;;;
Generic MSM-Mean EA: generations:1000000;4;13;Coffee;0.01;[-1.0188, -1.0188, -1.0962, -1.0962, -1.0962, -1.0938, -1.0938, -1.1847, -1.2334, -1.243, -1.3074, -1.3693, -1.5154];1,28732;4429;;;;
Generic MSM-Mean EA: generations:1000000;4;13;Coffee;0.01;[-1.0188, -1.0843, -1.0843, -1.0843, -1.1847, -1.2368, -1.2543, -1.2764, -1.2768, -1.3067, -1.3715, -1.4441, -1.5154];1,19932;4322;4394;1,22532;0,078607771;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1701, -1.2334, -1.2334, -1.2543, -1.2772, -1.291, -1.2985, -1.3067, -1.3693, -1.4441, -1.5154];1,19822;44;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2362, -1.2543, -1.2681, -1.2681, -1.2718, -1.3067, -1.3715, -1.4441, -1.5154];1,20342;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1847, -1.2368, -1.2543, -1.2764, -1.2768, -1.2681, -1.2718, -1.3067, -1.3715, -1.4345, -1.5154];1,20172;45;44,66666667;1,20112;0,057305329;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2362, -1.2543, -1.2772, -1.291, -1.2985, -1.3067, -1.3715, -1.4441, -1.5154];1,19822;448;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1701, -1.2334, -1.2334, -1.2543, -1.2772, -1.291, -1.2985, -1.3067, -1.3715, -1.4345, -1.5154];1,19822;449;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1847, -1.2368, -1.2543, -1.2764, -1.2768, -1.2681, -1.2718, -1.3067, -1.3693, -1.4345, -1.5154];1,20172;452;449,6666667;1,199386667;0,055779534;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2362, -1.2543, -1.2772, -1.291, -1.2985, -1.3067, -1.3693, -1.4345, -1.5154];1,19822;4445;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1701, -1.2368, -1.2543, -1.2764, -1.2768, -1.2681, -1.2718, -1.3067, -1.3693, -1.4345, -1.5154];1,20172;4529;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1847, -1.2334, -1.2543, -1.2764, -1.2768, -1.2681, -1.2718, -1.3067, -1.3715, -1.4345, -1.5154];1,20172;4531;4501,666667;1,200553333;0,056806512;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;13;Coffee;0.01;[-1.0331, -1.0843, -1.0843, -1.1701, -1.2362, -1.2362, -1.2543, -1.2718, -1.2718, -1.2718, -1.3074, -1.3715, -1.5087];1,26432;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1847, -1.2368, -1.2543, -1.2764, -1.2764, -1.2718, -1.2718, -1.3074, -1.3693, -1.4345, -1.5154];1,19432;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.0885, -1.1701, -1.2334, -1.2543, -1.2718, -1.2718, -1.3067, -1.3715, -1.4441, -1.5154];1,19972;44;44,66666667;1,219453333;0,073443543;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.0885, -1.1847, -1.2362, -1.2543, -1.2768, -1.2768, -1.2718, -1.3074, -1.3693, -1.4441, -1.5154];1,19432;451;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.0885, -1.0885, -1.1701, -1.2362, -1.2543, -1.2718, -1.3067, -1.3715, -1.4441, -1.5154, -1.5154];1,20462;451;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1701, -1.2362, -1.2543, -1.2768, -1.2768, -1.2768, -1.3067, -1.3693, -1.4345, -1.5154, -1.5154];1,18932;451;451;1,196086667;0,052874656;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1847, -1.2362, -1.2362, -1.2543, -1.2764, -1.2768, -1.2718, -1.3074, -1.3715, -1.4441, -1.5154];1,19432;4510;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.1701, -1.2334, -1.2543, -1.2764, -1.2764, -1.2718, -1.2718, -1.3067, -1.3715, -1.4345, -1.5154];1,19432;4530;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;4;13;Coffee;0.01;[-1.0188, -1.0188, -1.0885, -1.0885, -1.1701, -1.2334, -1.2543, -1.2718, -1.2718, -1.3067, -1.3715, -1.4345, -1.5154];1,19972;4474;4504,666667;1,19612;0,052903998;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0188, -1.0885, -1.1701, -1.2368, -1.2543, -1.2768, -1.2768, -1.2768, -1.3067, -1.3693, -1.4441, -1.5154];1,18932;44;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;13;Coffee;0.01;[-1.0331, -1.1701, -1.2334, -1.2543, -1.2764, -1.2768, -1.2718, -1.2718, -1.3074, -1.3715, -1.4345, -1.5154, -1.5154];1,33612;45;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.0885, -1.1701, -1.2334, -1.2543, -1.2768, -1.2768, -1.2768, -1.3067, -1.3715, -1.4345, -1.5154];1,18932;44;44,33333333;1,238253333;0,089992547;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2334, -1.2543, -1.2764, -1.2768, -1.3067, -1.3715, -1.4441, -1.5154, -1.5154];1,19512;450;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0188, -1.0885, -1.0885, -1.0885, -1.1701, -1.2362, -1.243, -1.3074, -1.3693, -1.4345, -1.5154, -1.5154];1,21602;451;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;4;13;Coffee;0.01;[-1.0331, -1.0885, -1.1847, -1.2362, -1.2543, -1.2768, -1.2768, -1.2768, -1.3074, -1.3715, -1.4345, -1.5154, -1.5154];1,18932;451;450,6666667;1,200153333;0,056454405;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1847, -1.2368, -1.2543, -1.2768, -1.2768, -1.2768, -1.3067, -1.3715, -1.4345, -1.5154];1,18932;4479;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1701, -1.2368, -1.2543, -1.2764, -1.2768, -1.2768, -1.3067, -1.3693, -1.4345, -1.5154];1,18932;4467;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;4;13;Coffee;0.01;[-1.0188, -1.0885, -1.0885, -1.1847, -1.2368, -1.2543, -1.2764, -1.2768, -1.2768, -1.3074, -1.3715, -1.4441, -1.5154];1,18932;4460;4468,666667;1,18932;0,046918188;
MSM-Mean Exact;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;87803;;;;
MSM-Mean Exact;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;87607;;;;
MSM-Mean Exact;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;87677;87695,66667;8,602462;0;
Buckets MSM-Mean: bucketsize:2;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.50339, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;1;;;;
Buckets MSM-Mean: bucketsize:2;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.50339, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;1;;;;
Buckets MSM-Mean: bucketsize:2;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.50339, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;1;1;8,602462;0;
Buckets MSM-Mean: bucketsize:3;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.50339, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;14;;;;
Buckets MSM-Mean: bucketsize:3;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.50339, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;14;;;;
Buckets MSM-Mean: bucketsize:3;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.50339, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;14;14;8,602462;0;
Buckets MSM-Mean: bucketsize:4;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.47499, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;81;;;;
Buckets MSM-Mean: bucketsize:4;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.47499, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;80;;;;
Buckets MSM-Mean: bucketsize:4;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.4542, 0.47499, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;81;80,66666667;8,602462;0;
Buckets MSM-Mean: bucketsize:5;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;255;;;;
Buckets MSM-Mean: bucketsize:5;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;255;;;;
Buckets MSM-Mean: bucketsize:5;4;13;ECG200;1.0;[0.14216, 0.22581, 0.34369, 0.42859, 0.46957, 0.50339, 0.63112, 0.47499, 0.51507, 0.55923, 0.55571, 0.46969, 0.38882];8,602462;255;255;8,602462;0;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;13;ECG200;1.0;[0.14216, 0.50308, 0.34369, 0.34369, 0.46957, 0.46957, 0.45315, 0.69989, 0.51507, 0.5328, 0.7237, 0.66442, 0.38882];9,591542;68;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;13;ECG200;1.0;[0.22581, 0.22581, 0.42859, 0.42859, 0.46957, 0.5461, 0.68387, 0.45315, 0.5328, 0.55923, 0.66442, 0.73813, 0.38882];8,871782;69;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:10000, iteration:10;4;13;ECG200;1.0;[0.14216, 0.50308, 0.42859, 0.42859, 0.46957, 0.50339, 0.69989, 0.67567, 0.72355, 0.5328, 0.66442, 0.64794, 0.38882];9,117302;68;68,33333333;9,193542;0,068710562;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;13;ECG200;1.0;[0.50308, 0.50528, 0.42859, 0.6077, 0.5461, 0.5461, 0.68387, 0.45315, 0.73256, 0.77167, 0.7237, 0.36957, 0.38882];9,477102;686;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;13;ECG200;1.0;[0.082614, 0.50308, 0.42859, 0.66255, 0.5461, 0.50339, 0.67567, 0.68387, 0.73256, 0.5328, 0.53915, 0.55571, 0.75705];9,316754;685;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:100000, iteration:10;4;13;ECG200;1.0;[0.50308, 0.50528, 0.4542, 0.6077, 0.50339, 0.46957, 0.47499, 0.67567, 0.73256, 0.73256, 0.53915, 0.7237, 0.38882];9,720562;688;686,3333333;9,504806;0,104893692;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;13;ECG200;1.0;[0.22581, 0.50308, 0.4542, 0.6077, 0.50339, 0.56978, 0.47499, 0.47499, 0.73256, 0.77167, 0.73813, 0.46969, 0.80688];9,793582;7589;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;13;ECG200;1.0;[0.14216, 0.50528, 0.42859, 0.42859, 0.46957, 0.50339, 0.543, 0.69989, 0.55923, 0.72355, 0.73813, 0.7237, 0.38882];9,142122;7472;;;;
Average Buckets MSM-Mean: bucketsize:2, rand:1000000, iteration:10;4;13;ECG200;1.0;[0.50308, 0.50308, 0.4542, 0.34369, 0.46957, 0.5461, 0.67567, 0.63112, 0.73256, 0.77167, 0.66442, 0.7237, 0.75705];9,419542;7493;7518;9,451748667;0,098726;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;13;ECG200;1.0;[0.50528, 0.50308, 0.34369, 0.42859, 0.6077, 0.6077, 0.69989, 0.543, 0.69989, 0.64794, 0.64794, 0.66442, 0.37732];9,276522;75;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;13;ECG200;1.0;[0.14216, 0.50308, 0.34369, 0.5461, 0.6077, 0.42859, 0.45315, 0.48578, 0.51507, 0.7237, 0.46969, 0.77167, 0.80688];10,165222;75;;;;
Average Buckets MSM-Mean: bucketsize:3, rand:10000, iteration:10;4;13;ECG200;1.0;[0.23761, 0.4542, 0.50308, 0.42859, 0.46957, 0.6077, 0.51507, 0.51507, 0.69408, 0.55571, 0.46969, 0.7237, 0.80688];9,955762;88;79,33333333;9,799168667;0,139112113;
